Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Source_Location_X,Source_Location_Y,Log
0.00095482,-6.040156985,0.00044565,-6.702012178,0.0082489,0.00027982,2.28E-06,20,0.05,100,100,-2.120411014
1.35E-21,-41.73933246,3.77E-06,-10.8473173,0,5.62E-05,0.00037659,12,0.083333333,300,300,-2.886023242
8.06E-15,-28.18732992,6.87E-06,-10.32608653,0,5.43E-05,0.00021727,9,0.111111111,245,287,-3.243531253
0.030509,-3.031144054,0.0095448,-4.040466335,0.064976,0.0051122,1.77E-05,2,0.5,70,70,-2.774535641
2.64E-05,-9.156792146,0.00064739,-6.377668027,5.20E-12,0.00083287,8.33E-05,17,0.058823529,180,180,-1.866333377
0.00079901,-6.19489557,0.00037293,-6.856745358,0.0069028,0.00023416,1.91E-06,6,0.166666667,100,100,-3.243531253
1.54E-19,-37.62495856,0.00043043,-6.732194934,0,0.0064098,0.042986,2,0.5,300,300,-2.384860406
0.00011241,-7.898390104,0.00039743,-6.801478707,8.84E-05,0.00041741,3.97E-05,14,0.071428571,104,165,-2.300153606
0.0017859,-5.496285725,0.00055873,-6.505596019,0.0038035,0.00029926,1.04E-06,19,0.052631579,70,70,-2.051650618
2.49E-06,-11.20760131,6.11E-05,-8.42791758,4.90E-13,7.86E-05,7.85E-06,10,0.1,180,180,-3.352675722
0.019776,-3.407723093,0.00923,-4.069596598,0.17085,0.0057955,4.71E-05,4,0.25,100,100,-2.202144101
8.30E-21,-40.16184382,2.32E-05,-9.26902403,0,0.00034615,0.0023214,7,0.142857143,300,300,-2.564314862
2.16E-08,-15.3310925,0.00021917,-7.318437785,0,0.00025993,1.30E-06,14,0.071428571,342,162,-2.672722823
0.048786,-2.623409577,0.015263,-3.632720192,0.1039,0.0081747,2.83E-05,4,0.25,70,70,-1.968591536
0.00089604,-6.095345205,0.021952,-3.317051812,1.76E-10,0.028241,0.0028229,3,0.333333333,180,180,-1.84269437
0.059127,-2.456428312,0.027597,-3.118276253,0.51081,0.017328,0.00014097,3,0.333333333,100,100,-1.97637721
2.57E-20,-39.18013375,7.20E-05,-8.285335007,0,0.0010724,0.0071919,4,0.25,300,300,-2.559279783
0.00039373,-6.809602986,0.0016699,-5.554619071,0.00037054,0.0020148,0.00048648,8,0.125,40,184,-2.048555621
0.053535,-2.542724386,0.016748,-3.552074096,0.11401,0.0089705,3.10E-05,2,0.5,70,70,-2.530325227
8.62E-06,-10.12898547,0.00021128,-7.350283224,1.70E-12,0.00027181,2.72E-05,15,0.066666667,180,180,-2.461376004
0.0035157,-4.907976382,0.0016409,-5.56983577,0.030373,0.0010303,8.38E-06,5,0.2,100,100,-2.758453519
2.75E-20,-39.12133461,7.70E-05,-8.22701855,0,0.0011468,0.007691,9,0.111111111,300,300,-1.825794773
4.46E-22,-42.70133028,5.57E-05,-8.50828961,0,0.0014246,0.020385,6,0.166666667,287,327,-1.872474075
0.0046813,-4.659267053,0.0014645,-5.668621248,0.0099698,0.00078441,2.71E-06,11,0.090909091,70,70,-2.107871991
7.42E-05,-8.259192189,0.0018186,-5.480525626,1.46E-11,0.0023397,0.00023387,10,0.1,180,180,-1.878670002
0.0049526,-4.610333493,0.0023116,-5.272174628,0.042786,0.0014514,1.18E-05,11,0.090909091,100,100,-1.924781621
8.87E-22,-42.10415276,2.48E-06,-11.21109664,0,3.70E-05,0.000248,8,0.125,300,300,-3.419622512
1.86E-07,-13.46097411,4.40E-05,-8.713094647,1.06E-18,8.59E-05,3.59E-05,13,0.076923077,165,216,-3.007446482
0.00993,-4.006101503,0.0031066,-5.015429324,0.021148,0.0016639,5.76E-06,4,0.25,70,70,-2.659952682
1.61E-05,-9.586348248,0.00039372,-6.809625047,3.16E-12,0.00050652,5.06E-05,12,0.083333333,180,180,-2.384860406
0.0024719,-5.213938205,0.0011538,-5.875738931,0.021356,0.00072444,5.89E-06,16,0.0625,100,100,-1.901114106
2.63E-21,-41.1600885,7.37E-06,-10.26506502,0,0.00010981,0.00073643,19,0.052631579,300,300,-2.195608382
1.97E-07,-13.41106755,0.001286,-5.781518063,8.26E-28,0.0042419,0.0062608,5,0.2,162,255,-2.010256599
0.00039798,-6.800277505,0.00012451,-7.809591534,0.00084758,6.67E-05,2.31E-07,18,0.055555556,70,70,-2.750630405
0.00010769,-7.935649246,0.0026383,-5.157351645,2.12E-11,0.0033941,0.00033928,9,0.111111111,180,180,-1.808604883
0.00022694,-7.288177899,0.00010592,-7.950044056,0.0019606,6.65E-05,5.41E-07,13,0.076923077,100,100,-3.118592516
3.88E-21,-40.82233655,1.09E-05,-9.925147004,0,0.00016172,0.0010846,20,0.05,300,300,-1.982924904
1.23E-05,-9.820189777,0.0037559,-4.850571958,3.58E-22,0.007102,0.0023054,4,0.25,184,211,-2.137075922
0.20263,-1.386592511,0.063392,-2.395931092,0.43154,0.033953,0.00011748,1,1,70,70,-2.554317973
0.00029485,-7.060797736,0.0072233,-4.282528695,5.80E-11,0.0092927,0.00092891,4,0.25,180,180,-2.075560468
0.0067669,-4.339220483,0.0031584,-5.001065738,0.058461,0.0019831,1.61E-05,9,0.111111111,100,100,-1.963530801
1.32E-20,-39.75885214,3.70E-05,-8.863596552,0,0.00055026,0.0036902,10,0.1,300,300,-2.053203973
1.10E-46,-91.91721463,7.48E-08,-14.2521968,0,2.32E-05,0.0017504,6,0.166666667,327,397,-2.865344858
0.0017477,-5.515066228,0.00054675,-6.524422417,0.003722,0.00029284,1.01E-06,19,0.052631579,70,70,-2.061055195
9.89E-05,-8.009607417,0.0024229,-5.23132902,1.95E-11,0.0031171,0.00031158,6,0.166666667,180,180,-2.197773762
0.0016868,-5.545872815,0.0007873,-6.207719497,0.014573,0.00049434,4.02E-06,6,0.166666667,100,100,-2.919012953
2.43E-20,-39.22878745,6.81E-05,-8.333705776,0,0.0010143,0.0068022,7,0.142857143,300,300,-2.097404304
1.22E-16,-31.82728034,7.54E-06,-10.24525731,1.44E-256,0.00013076,0.0017116,13,0.076923077,216,335,-2.208772658
0.49506,-0.610684325,0.15488,-1.62000932,1.0543,0.082953,0.00028703,1,1,70,70,-2.166368483
0.00027593,-7.118402158,0.0067599,-4.340119457,5.43E-11,0.0086966,0.00086932,4,0.25,180,180,-2.104356495
0.0096381,-4.032017144,0.0044985,-4.69386455,0.083266,0.0028246,2.30E-05,8,0.125,100,100,-1.912218582
7.29E-21,-40.27454494,2.04E-05,-9.380739665,0,0.00030416,0.0020398,15,0.066666667,300,300,-1.958488887
2.08E-10,-19.36387333,0.00012096,-7.834716444,0,0.00040122,0.00027039,18,0.055555556,255,237,-2.030458291
0.0041015,-4.774114568,0.0012831,-5.78347899,0.008735,0.00068726,2.38E-06,16,0.0625,70,70,-1.839831707
3.99E-05,-8.798054209,0.00097692,-6.020281998,7.84E-12,0.0012568,0.00012563,5,0.2,180,180,-2.750630405
0.11066,-1.912018668,0.051651,-2.573842532,0.95604,0.032431,0.00026384,2,0.5,100,100,-2.05632745
9.08E-21,-40.0838283,2.54E-05,-9.190332567,0,0.00037867,0.0025395,15,0.066666667,300,300,-1.863311134
1.74E-11,-21.5189015,4.95E-05,-8.610789602,2.12E-120,0.00027616,0.00078687,19,0.052631579,211,277,-1.943705113
0.003125,-5.010299957,0.00097763,-6.01965096,0.0066552,0.00052362,1.81E-06,14,0.071428571,70,70,-2.073925211
0.00034615,-6.921471328,0.0084802,-4.14318781,6.81E-11,0.01091,0.0010905,3,0.333333333,180,180,-2.255769622
0.064809,-2.376729359,0.030249,-3.038577956,0.5599,0.018993,0.00015452,3,0.333333333,100,100,-1.936516522
7.39E-23,-44.26271112,2.07E-07,-13.36805931,0,3.08E-06,2.07E-05,16,0.0625,300,300,-3.896743767
8.91E-11,-20.10024459,0.015364,-3.626991403,0,0.01877,2.05E-05,3,0.333333333,397,160,-2.197773762
0.0093514,-4.058246732,0.0029255,-5.067599795,0.019916,0.0015669,5.42E-06,7,0.142857143,70,70,-2.199956876
1.82E-05,-9.479857224,0.00044694,-6.699501551,3.59E-12,0.00057498,5.75E-05,11,0.090909091,180,180,-2.405386491
0.0015224,-5.634942449,0.00071055,-6.296810712,0.013152,0.00044615,3.63E-06,13,0.076923077,100,100,-2.291978733
1.21E-20,-39.83442926,3.38E-05,-8.942166599,0,0.00050402,0.0033801,6,0.166666667,300,300,-2.535018908
9.96E-12,-22.00348132,0.0005132,-6.579426705,0,0.0012163,9.84E-05,6,0.166666667,335,204,-2.659952682
0.003031,-5.036828127,0.00094823,-6.046172617,0.0064551,0.00050787,1.76E-06,14,0.071428571,70,70,-2.087188299
1.61E-05,-9.586348248,0.00039348,-6.810154675,3.16E-12,0.00050621,5.06E-05,15,0.066666667,180,180,-2.191309744
0.029963,-3.046829411,0.013985,-3.708675059,0.25886,0.008781,7.14E-05,2,0.5,100,100,-2.623751625
3.85E-21,-40.82907854,1.08E-05,-9.933152489,0,0.00016037,0.0010755,17,0.058823529,300,300,-2.12773881
6.12E-06,-10.42649716,0.00055443,-6.512306556,8.81E-96,0.00071775,3.71E-05,16,0.0625,237,176,-2.026050537
0.0063961,-4.38816951,0.002001,-5.397505823,0.013622,0.0010717,3.71E-06,12,0.083333333,70,70,-1.896743767
1.30E-05,-9.772113295,0.00031842,-6.993999324,2.56E-12,0.00040964,4.09E-05,17,0.058823529,180,180,-2.174521952
0.0017756,-5.501309727,0.00082873,-6.163173879,0.01534,0.00052036,4.23E-06,15,0.066666667,100,100,-2.100869228
9.19E-21,-40.07336898,2.57E-05,-9.180133753,0,0.00038305,0.0025689,15,0.066666667,300,300,-1.858330783
0.020532,-3.375137489,0.013325,-3.750665565,0,0.0076084,2.71E-06,5,0.2,277,101,-1.99774752
0.0015669,-5.609917439,0.00049019,-6.619271105,0.0033369,0.00026255,9.08E-07,13,0.076923077,70,70,-2.438111872
2.07E-05,-9.368059309,0.00050821,-6.587913587,4.08E-12,0.00065381,6.54E-05,11,0.090909091,180,180,-2.349585617
0.00042551,-6.742180458,0.0001986,-7.404041512,0.0036761,0.0001247,1.01E-06,13,0.076923077,100,100,-2.845606462
2.26E-21,-41.29178312,6.34E-06,-10.39582148,0,9.44E-05,0.00063275,18,0.055555556,300,300,-2.308476478
0.0097312,-4.023667203,0.0023068,-5.273980115,2.14E-08,0.00091165,5.00E-08,12,0.083333333,160,21,-1.805957672
0.0077553,-4.220802795,0.0024262,-5.230146803,0.016516,0.0012995,4.50E-06,12,0.083333333,70,70,-1.813071903
5.32E-05,-8.548176735,0.001304,-5.769444817,1.05E-11,0.0016776,0.00016769,10,0.1,180,180,-2.023136692
0.0043375,-4.725521024,0.0020245,-5.387364438,0.037473,0.0012712,1.03E-05,7,0.142857143,100,100,-2.374955206
4.53E-19,-36.6878036,0.0012681,-5.793692995,0,0.018884,0.12664,2,0.5,300,300,-1.915602481
4.90E-21,-40.61960784,1.82E-06,-11.47985722,6.12E-255,9.98E-05,0.0034061,8,0.125,204,392,-2.238733875
0.0027361,-5.125736068,0.00085598,-6.135072765,0.0058271,0.00045847,1.59E-06,18,0.055555556,70,70,-1.913355479
4.39E-05,-8.71507096,0.0010767,-5.935810574,8.64E-12,0.0013851,0.00013846,8,0.125,180,180,-2.300153606
0.001312,-5.76413233,0.00061234,-6.42601474,0.011334,0.00038449,3.13E-06,18,0.055555556,100,100,-2.073925211
9.00E-21,-40.09151498,2.52E-05,-9.197198918,0,0.00037516,0.002516,15,0.066666667,300,300,-1.867356149
8.06E-13,-24.18732992,1.39E-05,-9.713970399,2.74E-69,0.00012773,0.00093563,19,0.052631579,176,315,-2.048555621
0.0089341,-4.097898381,0.002795,-5.107236376,0.019027,0.001497,5.18E-06,10,0.1,70,70,-1.909988976
0.00019013,-7.441898704,0.0046578,-4.663638327,3.74E-11,0.0059922,0.00059899,5,0.2,180,180,-2.072296087
0.0018395,-5.470600416,0.00085857,-6.132448581,0.015892,0.00053909,4.39E-06,15,0.066666667,100,100,-2.085508753
1.13E-20,-39.89384311,3.18E-05,-8.99514576,0,0.00047294,0.0031717,14,0.071428571,300,300,-1.826697158
6.17E-12,-22.41942967,7.40E-06,-10.26153656,7.15E-32,7.66E-05,0.00081795,16,0.0625,101,345,-2.233988912
0.032881,-2.966109966,0.010287,-3.97542252,0.070027,0.0055096,1.91E-05,5,0.2,70,70,-1.946153573
0.00031253,-7.010216576,0.0076564,-4.231950771,6.15E-11,0.0098499,0.0009846,3,0.333333333,180,180,-2.300153606
0.67117,-0.346334928,0.31326,-1.008190113,5.7984,0.1967,0.0016002,1,1,100,100,-1.875560989
9.26E-21,-40.06677803,2.59E-05,-9.173400472,0,0.00038623,0.0025902,12,0.083333333,300,300,-2.048555621
8.42E-12,-22.14937582,5.55E-06,-10.51141403,1.12E-23,8.00E-05,0.0012925,14,0.071428571,21,393,-2.014506164
0.0049694,-4.607392089,0.0015547,-5.616706803,0.010583,0.00083268,2.88E-06,14,0.071428571,70,70,-1.872474075
0.0037919,-4.842286249,0.092894,-2.064024672,7.46E-10,0.11951,0.011946,1,1,180,180,-2.170426084
0.14542,-1.674751719,0.067873,-2.336605909,1.2563,0.042617,0.00034671,1,1,100,100,-2.539763871
7.69E-20,-38.22814732,0.00021522,-7.334234746,0,0.0032049,0.021493,2,0.5,300,300,-2.685900937
1.27E-34,-67.79239256,0.00013852,-7.716975034,0,0.0014878,0.0017658,7,0.142857143,392,259,-2.213248578
0.0039376,-4.809536807,0.0012319,-5.81884909,0.0083859,0.00065979,2.28E-06,13,0.076923077,70,70,-2.03791018
1.91E-06,-11.43793327,4.68E-05,-8.659508294,3.76E-13,6.02E-05,6.02E-06,17,0.058823529,180,180,-3.007446482
0.0017418,-5.518003428,0.00081296,-6.179861645,0.015048,0.00051045,4.15E-06,17,0.058823529,100,100,-2.000495378
2.54E-20,-39.19033257,7.11E-05,-8.296260799,0,0.0010586,0.0070991,7,0.142857143,300,300,-2.078849572
1.41E-13,-25.70156177,4.80E-05,-8.637517525,0,0.00016399,5.40E-05,20,0.05,315,227,-2.395007586
0.0077367,-4.222888486,0.0024204,-5.232225711,0.016477,0.0012964,4.49E-06,5,0.2,70,70,-2.574530994
3.65E-06,-10.87541427,8.94E-05,-8.097324962,7.18E-13,0.00011502,1.15E-05,20,0.05,180,180,-2.584993246
0.16739,-1.552540981,0.078129,-2.214375469,1.4461,0.049057,0.0003991,2,0.5,100,100,-1.876605752
5.74E-20,-38.48217622,0.00016058,-7.588617093,0,0.0023913,0.016037,4,0.25,300,300,-2.211004852
3.19E-27,-52.99241863,2.17E-05,-9.327080532,0,0.0003517,0.0017384,14,0.071428571,345,289,-2.028984063
0.00016447,-7.567826615,5.15E-05,-8.576385542,0.00035028,2.76E-05,9.54E-08,14,0.071428571,70,70,-3.352675722
2.65E-05,-9.153508252,0.00064813,-6.376675752,5.20E-12,0.00083381,8.33E-05,12,0.083333333,180,180,-2.168392545
0.62802,-0.404053051,0.29312,-1.065909096,5.4256,0.18405,0.0014973,1,1,100,100,-1.904412253
1.18E-20,-39.85623599,3.29E-05,-8.965608204,0,0.00049062,0.0032902,11,0.090909091,300,300,-2.020242268
5.11E-08,-14.5831582,0.0018253,-5.477331492,0,0.0015539,2.78E-07,16,0.0625,393,138,-1.821195654
0.0064582,-4.379777019,0.0020204,-5.38912528,0.013754,0.0010821,3.74E-06,13,0.076923077,70,70,-1.823041019
7.58E-05,-8.240661589,0.0018576,-5.462095595,1.49E-11,0.0023897,0.00023888,9,0.111111111,180,180,-1.960982678
0.018217,-3.479046283,0.0085028,-4.140876072,0.15738,0.0053389,4.34E-05,5,0.2,100,100,-2.043961301
1.44E-21,-41.68327502,4.04E-06,-10.78723727,0,6.01E-05,0.00040299,16,0.0625,300,300,-2.606705644
2.95E-06,-11.06035597,0.0010284,-5.975675864,0,0.0014384,7.22E-05,13,0.076923077,259,180,-1.914459694
0.0038558,-4.827771002,0.0012063,-5.837089344,0.0082118,0.00064609,2.24E-06,13,0.076923077,70,70,-2.047018774
5.34E-05,-8.544917486,0.0013084,-5.766518929,1.05E-11,0.0016832,0.00016825,6,0.166666667,180,180,-2.465377466
0.16699,-1.554619071,0.077942,-2.216456909,1.4427,0.04894,0.00039814,2,0.5,100,100,-1.877620268
4.95E-21,-40.6107896,1.39E-05,-9.713970399,0,0.00020656,0.0013853,13,0.076923077,300,300,-2.250835908
0.0038672,-4.825206734,0.0015065,-5.644061728,0.11011,0.00082718,5.58E-07,15,0.066666667,227,92,-1.95475528
0.00071068,-6.296651813,0.00022233,-7.306003864,0.0015135,0.00011908,4.12E-07,18,0.055555556,70,70,-2.498803758
0.00016821,-7.548296378,0.0041209,-4.770015848,3.31E-11,0.0053015,0.00052994,7,0.142857143,180,180,-1.83321478
0.00066718,-6.351513962,0.0003114,-7.013362784,0.0057639,0.00019552,1.59E-06,20,0.05,100,100,-2.276093028
2.77E-22,-43.11504046,7.77E-07,-12.21915796,0,1.16E-05,7.76E-05,18,0.055555556,300,300,-3.220050157
3.98E-09,-16.80023386,0.0013473,-5.74107138,0,0.0032411,0.00060746,9,0.111111111,289,212,-1.830413727
0.0055377,-4.513341151,0.0017324,-5.52270365,0.011794,0.0009279,3.21E-06,11,0.090909091,70,70,-2.034915946
0.00013685,-7.727510397,0.0033527,-4.949210611,2.69E-11,0.0043132,0.00043115,4,0.25,180,180,-2.408901987
0.046942,-2.656876822,0.02191,-3.318715245,0.40554,0.013757,0.00011192,4,0.25,100,100,-1.826697158
5.26E-21,-40.55802851,1.47E-05,-9.665365331,0,0.00021914,0.0014696,6,0.166666667,300,300,-2.896743767
8.02E-05,-8.191651263,0.00083997,-6.151472449,7.49E-07,0.0010324,0.00013124,11,0.090909091,138,179,-2.125895237
0.23889,-1.243604059,0.074737,-2.252928678,0.50878,0.04003,0.00013851,2,0.5,70,70,-1.880744111
2.87E-05,-9.084236207,0.00070264,-6.306534261,5.64E-12,0.00090395,9.04E-05,12,0.083333333,180,180,-2.133316954
0.00038707,-6.824420975,0.00018066,-7.486275988,0.0033439,0.00011343,9.23E-07,17,0.058823529,100,100,-2.653705718
2.14E-20,-39.33917245,6.00E-05,-8.443697499,0,0.00089299,0.0059887,6,0.166666667,300,300,-2.286618674
0.010782,-3.934601345,0.0024509,-5.221348816,2.20E-11,0.00094687,2.98E-08,9,0.111111111,180,21,-2.042440598
0.045332,-2.68719024,0.014182,-3.696525038,0.096545,0.007596,2.63E-05,4,0.25,70,70,-2.000495378
4.32E-06,-10.72903251,0.00010581,-7.950946571,8.49E-13,0.00013612,1.36E-05,13,0.076923077,180,180,-2.886023242
0.0018217,-5.479046283,0.00085028,-6.140876072,0.015738,0.00053389,4.34E-06,20,0.05,100,100,-1.839831707
3.67E-20,-38.87066787,0.00010264,-7.977366713,0,0.0015285,0.010251,4,0.25,300,300,-2.405386491
9.25E-05,-8.067716535,0.0008776,-6.113406771,8.02E-06,0.0011634,0.00027308,14,0.071428571,92,190,-1.823041019
0.00016447,-7.567826615,5.15E-05,-8.576385542,0.00035028,2.76E-05,9.54E-08,14,0.071428571,70,70,-3.352675722
3.58E-05,-8.892233947,0.00087806,-6.112951613,7.05E-12,0.0011296,0.00011292,15,0.066666667,180,180,-1.84269437
0.0011736,-5.860959798,0.00054774,-6.522851085,0.010139,0.00034392,2.80E-06,8,0.125,100,100,-2.826697158
1.69E-21,-41.54422659,4.73E-06,-10.65027772,0,7.05E-05,0.00047285,20,0.05,300,300,-2.343470594
2.72E-17,-33.13086219,2.37E-05,-9.250503308,1.14E-252,0.00058355,0.010898,8,0.125,212,353,-1.83321478
0.011765,-3.858816137,0.0036806,-4.868162756,0.025056,0.0019713,6.82E-06,8,0.125,70,70,-1.984263126
6.18E-06,-10.41802305,0.00015138,-7.639862998,1.22E-12,0.00019475,1.95E-05,11,0.090909091,180,180,-2.875560989
0.0079262,-4.201869947,0.0036995,-4.863713937,0.068476,0.0023229,1.89E-05,10,0.1,100,100,-1.8033265
1.10E-20,-39.91721463,3.08E-05,-9.022898567,0,0.00045885,0.0030772,7,0.142857143,300,300,-2.441903712
1.66E-08,-15.55978382,0.00034046,-6.93586781,1.22E-39,0.0012179,0.0018892,4,0.25,179,257,-2.742921694
0.0038422,-4.830840065,0.001202,-5.840191065,0.0081828,0.00064381,2.23E-06,13,0.076923077,70,70,-2.048555621
5.60E-06,-10.50362395,0.0001373,-7.724658926,1.10E-12,0.00017663,1.77E-05,18,0.055555556,180,180,-2.490206272
0.0011496,-5.87890649,0.00053656,-6.540763413,0.0099316,0.00033691,2.74E-06,14,0.071428571,100,100,-2.349585617
1.52E-21,-41.63631282,4.25E-06,-10.74322214,0,6.33E-05,0.00042455,9,0.111111111,300,300,-3.083835678
0.00039874,-6.798620391,0.000552,-6.516121845,0.001675,0.0005089,5.17E-05,18,0.055555556,21,152,-1.94981365
0.0047574,-4.645260664,0.0014883,-5.654619036,0.010132,0.00079716,2.76E-06,11,0.090909091,70,70,-2.100869228
1.53E-05,-9.630617138,0.00037425,-6.853676382,3.00E-12,0.00048147,4.81E-05,17,0.058823529,180,180,-2.104356495
0.001381,-5.719612643,0.00064457,-6.381459823,0.011931,0.00040472,3.29E-06,9,0.111111111,100,100,-2.653705718
2.86E-20,-39.08726793,8.00E-05,-8.193820026,0,0.0011914,0.0079899,7,0.142857143,300,300,-2.027514823
4.17E-14,-26.75972789,7.35E-06,-10.26742532,8.18E-100,8.17E-05,0.000715,17,0.058823529,190,321,-2.294683775
0.00578,-4.476144323,0.0018082,-5.48550707,0.01231,0.00096851,3.35E-06,14,0.071428571,70,70,-1.806847563
6.54E-06,-10.3688445,0.00016028,-7.590241332,1.29E-12,0.00020619,2.06E-05,20,0.05,180,180,-2.331492945
0.038053,-2.839222198,0.017761,-3.501065171,0.32875,0.011152,9.07E-05,4,0.25,100,100,-1.917897116
6.45E-21,-40.38088057,1.81E-05,-9.48464285,0,0.00026905,0.0018044,18,0.055555556,300,300,-1.853375911
3.96E-53,-104.8046096,1.42E-07,-13.69542331,0,3.62E-05,0.002435,18,0.055555556,353,378,-1.907735639
0.0023737,-5.24914834,0.00074259,-6.258501807,0.0050552,0.00039774,1.38E-06,18,0.055555556,70,70,-1.975063032
1.91E-05,-9.437933266,0.00046908,-6.657506167,3.77E-12,0.00060346,6.03E-05,15,0.066666667,180,180,-2.114989524
0.025632,-3.182435011,0.011964,-3.844247191,0.22144,0.0075119,6.11E-05,5,0.2,100,100,-1.895649481
1.46E-20,-39.67129429,4.08E-05,-8.778679674,0,0.00060811,0.0040782,6,0.166666667,300,300,-2.453482013
5.03E-11,-20.59686403,0.0010192,-5.98348117,0,0.004846,0.007021,4,0.25,257,257,-2.166368483
0.0018078,-5.485699236,0.00056557,-6.49502727,0.0038501,0.00030292,1.05E-06,11,0.090909091,70,70,-2.521087361
4.54E-07,-12.68588829,1.11E-05,-9.909354042,8.93E-14,1.43E-05,1.43E-06,14,0.071428571,180,180,-3.799833754
0.0022421,-5.298690043,0.0010465,-5.960521535,0.01937,0.00065708,5.35E-06,14,0.071428571,100,100,-2.059473554
3.16E-20,-39.00062583,8.86E-05,-8.105132556,0,0.0013189,0.0088452,8,0.125,300,300,-1.867356149
0.0054751,-4.523215888,0.0026529,-5.152558241,0.08738,0.0016338,6.92E-06,7,0.142857143,152,101,-2.297405772
0.0064041,-4.38708379,0.0020035,-5.396421306,0.013639,0.0010731,3.71E-06,8,0.125,70,70,-2.248389911
1.07E-05,-9.941232445,0.00026248,-7.161807565,2.11E-12,0.00033768,3.38E-05,18,0.055555556,180,180,-2.208772658
0.022245,-3.30553518,0.010382,-3.967437951,0.19218,0.006519,5.30E-05,5,0.2,100,100,-1.957227663
9.61E-21,-40.03455322,2.69E-05,-9.14049544,0,0.00040058,0.0026864,15,0.066666667,300,300,-1.838901644
0.14653,-1.668146901,0.016188,-3.581613609,0,0.0057316,4.22E-09,5,0.2,321,43,-1.916748283
0.0010131,-5.988695369,0.00031696,-6.997991084,0.0021577,0.00016976,5.87E-07,15,0.066666667,70,70,-2.50316718
6.30E-05,-8.401318901,0.0015439,-5.622761666,1.24E-11,0.0019862,0.00019854,10,0.1,180,180,-1.94981365
0.0011009,-5.916504257,0.00051382,-6.57837799,0.0095106,0.00032262,2.62E-06,15,0.066666667,100,100,-2.308476478
1.66E-20,-39.55978382,4.64E-05,-8.666964039,0,0.00069029,0.0046293,10,0.1,300,300,-1.95475528
3.30E-46,-90.96297212,0.00015586,-7.614530656,0,0.0085933,0.14948,1,1,378,320,-2.653705718
0.0094023,-4.053531792,0.0029415,-5.062862295,0.020024,0.0015755,5.45E-06,6,0.166666667,70,70,-2.331492945
4.70E-05,-8.655804284,0.0011516,-5.877396688,9.24E-12,0.0014816,0.0001481,8,0.125,180,180,-2.270916243
4.98E-05,-8.605541314,2.32E-05,-9.26902403,0.00042993,1.46E-05,1.19E-07,17,0.058823529,100,100,-3.544561249
6.63E-21,-40.35697294,1.86E-05,-9.460974112,0,0.00027658,0.0018548,16,0.0625,300,300,-1.943705113
2.33E-06,-11.26528816,0.00013632,-7.730880845,0,0.0001543,3.48E-06,15,0.066666667,257,164,-2.774535641
0.002175,-5.325081477,0.00068045,-6.334407563,0.0046322,0.00036445,1.26E-06,19,0.052631579,70,70,-1.966053797
6.41E-06,-10.38628394,0.000157,-7.608200695,1.26E-12,0.00020199,2.02E-05,10,0.1,180,180,-2.94248604
0.00065544,-6.366934116,0.00030592,-7.028784259,0.0056625,0.00019209,1.56E-06,16,0.0625,100,100,-2.477620981
8.31E-22,-42.16079795,2.33E-06,-11.26528816,0,3.47E-05,0.0002325,16,0.0625,300,300,-2.845606462
0.00010296,-7.974662932,0.00090832,-6.083522246,8.45E-06,0.0011654,0.00023072,11,0.090909091,101,186,-2.042440598
0.003326,-4.95615551,0.0010405,-5.965515831,0.0070834,0.00055731,1.93E-06,18,0.055555556,70,70,-1.828566099
0.00010987,-7.918241751,0.0026917,-5.139946691,2.16E-11,0.0034629,0.00034615,8,0.125,180,180,-1.902222265
