Receptor_measurement1,Receptor_measurement2,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Source_Location_X,Source_Location_Y,Source_Emission_rate,Wind_speed,wind_angle
0.021578,0.012617,0.15406,0.0002851,0.021578,100,50,0.014079,2,0
0.002511,0.00058145,0.0070995,1.31E-05,0.002511,100,50,0.004915,6,0
0.0021748,0.0048987,0.059813,0.00011069,0.0021748,100,50,0.0056761,8,0
6.80E-05,0.0053726,0.065599,0.0001214,6.80E-05,100,50,0.00022197,10,0
0.0035283,0.0017909,0.021866,4.05E-05,0.0035283,100,50,0.011511,10,0
0.0060263,0.0047097,0.057506,0.00010642,0.0060263,100,50,0.011796,6,0
0.00096118,0.0031398,0.038337,7.09E-05,0.00096118,100,50,0.0028222,9,0
0.025272,0.044539,0.54382,0.0010064,0.025272,100,50,0.0082445,1,0
0.0038491,0.0056633,0.069149,0.00012797,0.0038491,100,50,0.012557,10,0
0.013284,0.011939,0.14578,0.00026977,0.013284,100,50,0.013001,3,0
0.0020689,0.0077748,0.09493,0.00017568,0.0020689,100,50,0.0047248,7,0
0.0051515,0.0013955,0.017039,3.15E-05,0.0051515,100,50,0.0084031,5,0
0.010886,0.018781,0.22931,0.00042437,0.010886,100,50,0.007103,2,0
0.001134,0.0096908,0.11832,0.00021897,0.001134,100,50,0.0022197,6,0
0.0057347,0.025816,0.31522,0.00058334,0.0057347,100,50,0.0018709,1,0
0.0078002,0.0050004,0.061055,0.00011299,0.0078002,100,50,0.010179,4,0
0.0022842,0.02099,0.25629,0.00047429,0.0022842,100,50,0.0014904,2,0
0.0053783,0.006454,0.078804,0.00014584,0.0053783,100,50,0.010528,6,0
0.00042768,0.010885,0.1329,0.00024595,0.00042768,100,50,0.00069762,5,0
0.015357,0.028433,0.34716,0.00064247,0.015357,100,50,0.01002,2,0
0.0030131,0.003592,0.043859,8.12E-05,0.0030131,100,50,0.008847,9,0
0.022647,0.026688,0.32587,0.00060305,0.022647,100,50,0.014777,2,0
0.015892,5.82E-05,0.00070995,1.31E-06,0.015892,100,50,0.010369,2,0
0.0027354,0.008107,0.098987,0.00018319,0.0027354,100,50,0.0062468,7,0
0.0041601,0.00067448,0.0082354,1.52E-05,0.0041601,100,50,0.013572,10,0
0.0049895,0.0046903,0.057269,0.00010598,0.0049895,100,50,0.0097666,6,0
0.0067877,0.002539,0.031001,5.74E-05,0.0067877,100,50,0.013286,6,0
0.0035825,0.0026082,0.031846,5.89E-05,0.0035825,100,50,0.0081811,7,0
0.011518,0.020176,0.24635,0.0004559,0.011518,100,50,0.0075152,2,0
0.022307,0.021572,0.26339,0.00048743,0.022307,100,50,0.014555,2,0
0.00061096,0.0030567,0.037323,6.91E-05,0.00061096,100,50,0.0013952,7,0
0.00076139,0.0094194,0.11501,0.00021284,0.00076139,100,50,0.0014904,6,0
0.0035477,0.00056982,0.0069575,1.29E-05,0.0035477,100,50,0.011574,10,0
0.01769,0.0026747,0.032658,6.04E-05,0.01769,100,50,0.011542,2,0
9.72E-06,0.0034654,0.042313,7.83E-05,9.72E-06,100,50,3.17E-05,10,0
0.020217,0.0032561,0.039757,7.36E-05,0.020217,100,50,0.013191,2,0
0.0015228,0.0064217,0.07841,0.00014511,0.0015228,100,50,0.0044711,9,0
0.015617,0.0026747,0.032658,6.04E-05,0.015617,100,50,0.015284,3,0
0.0042119,0.00052976,0.0064684,1.20E-05,0.0042119,100,50,0.012367,9,0
0.0028795,0.0035323,0.043129,7.98E-05,0.0028795,100,50,0.0075152,8,0
0.01364,0.0072099,0.088033,0.00016292,0.01364,100,50,0.01335,3,0
0.0021578,0.0053028,0.064747,0.00011982,0.0021578,100,50,0.0070396,10,0
0.00020412,0.0016513,0.020162,3.73E-05,0.00020412,100,50,0.00066591,10,0
0.0034117,0.0018839,0.023002,4.26E-05,0.0034117,100,50,0.01113,10,0
0.0022647,0.0034887,0.042597,7.88E-05,0.0022647,100,50,0.0073884,10,0
0.0066743,0.011474,0.1401,0.00025926,0.0066743,100,50,0.0065322,3,0
0.0050651,0.0026617,0.0325,6.01E-05,0.0050651,100,50,0.014872,9,0
0.011032,0.028607,0.34929,0.00064641,0.011032,100,50,0.0071981,2,0
0.0051099,0.00049839,0.0060853,1.13E-05,0.0051099,100,50,0.011669,7,0
0.0094282,0.0025874,0.031593,5.85E-05,0.0094282,100,50,0.012303,4,0
0.0028673,0.0005233,0.0063895,1.18E-05,0.0028673,100,50,0.0056126,6,0
0.0022064,0.00081403,0.0099393,1.84E-05,0.0022064,100,50,0.0071981,10,0
0.00162,0.0031786,0.03881,7.18E-05,0.00162,100,50,0.0047565,9,0
0.0027459,0.0053784,0.06567,0.00012153,0.0027459,100,50,0.0071664,8,0
0.013381,0.0034112,0.04165,7.71E-05,0.013381,100,50,0.013096,3,0
0.0058805,0.0083728,0.10223,0.00018919,0.0058805,100,50,0.0076738,4,0
0.0016767,0.00034887,0.0042597,7.88E-06,0.0016767,100,50,0.004376,8,0
0.0077273,0.005233,0.063895,0.00011825,0.0077273,100,50,0.0050419,2,0
0.0021481,0.003605,0.044017,8.15E-05,0.0021481,100,50,0.0070079,10,0
0.004544,0.00069774,0.0085194,1.58E-05,0.004544,100,50,0.0059297,4,0
0.0017496,0.0055819,0.068155,0.00012613,0.0017496,100,50,0.0057078,10,0
0.0083785,0.0028607,0.034929,6.46E-05,0.0083785,100,50,0.013667,5,0
0.0016038,0.018781,0.22931,0.00042437,0.0016038,100,50,0.0010464,2,0
0.0065123,0.0025971,0.031711,5.87E-05,0.0065123,100,50,0.012747,6,0
0.0047336,0.0017792,0.021724,4.02E-05,0.0047336,100,50,0.015443,10,0
0.0019116,0.0016474,0.020115,3.72E-05,0.0019116,100,50,0.0037418,6,0
0.0023652,0.0061633,0.075254,0.00013927,0.0023652,100,50,0.0023148,3,0
0.017933,0.024188,0.29534,0.00054656,0.017933,100,50,0.011701,2,0
0.0013608,0.00055819,0.0068155,1.26E-05,0.0013608,100,50,0.0022197,5,0
0.0045544,0.0058809,0.071806,0.00013289,0.0045544,100,50,0.010401,7,0
0.0044387,0.016746,0.20446,0.00037838,0.0044387,100,50,0.0043442,3,0
0.0007776,0.016222,0.19808,0.00036656,0.0007776,100,50,0.00050736,2,0
0.0068039,0.0038209,0.046654,8.63E-05,0.0068039,100,50,0.015538,7,0
0.013219,0.009652,0.11785,0.0002181,0.013219,100,50,0.0043125,1,0
0.012004,0.010001,0.12211,0.00022598,0.012004,100,50,0.0078323,2,0
0.0005346,0.014245,0.17394,0.00032189,0.0005346,100,50,0.00069762,4,0
0.0050543,0.0035468,0.043307,8.01E-05,0.0050543,100,50,0.013191,8,0
0.0054188,0.00087217,0.010649,1.97E-05,0.0054188,100,50,0.014143,8,0
0.0057208,0.0055487,0.067749,0.00012538,0.0057208,100,50,0.013064,7,0
0.0046291,0.0072681,0.088743,0.00016423,0.0046291,100,50,0.012081,8,0
0.0003888,0.0049617,0.060582,0.00011211,0.0003888,100,50,0.00076104,6,0
0.0048599,0.0041515,0.05069,9.38E-05,0.0048599,100,50,0.015855,10,0
0.0029484,0.0086442,0.10555,0.00019532,0.0029484,100,50,0.0057712,6,0
0.0001188,1.29E-05,0.00015777,2.92E-07,0.0001188,100,50,0.00034881,9,0
0.018613,0.00052331,0.0063895,1.18E-05,0.018613,100,50,0.012145,2,0
0.0022356,0.0084658,0.10337,0.00019129,0.0022356,100,50,0.0036466,5,0
0.029257,0.055005,0.67161,0.0012429,0.029257,100,50,0.0095446,1,0
0.0041795,0.0063055,0.07699,0.00014248,0.0041795,100,50,0.012272,9,0
0.022647,0.0042446,0.051826,9.59E-05,0.022647,100,50,0.014777,2,0
0.0090978,0.00037213,0.0045437,8.41E-06,0.0090978,100,50,0.01484,5,0
0.00018468,0.00056982,0.0069575,1.29E-05,0.00018468,100,50,0.00060249,10,0
0.012636,0.024304,0.29676,0.00054918,0.012636,100,50,0.0041223,1,0
0.0050867,0.00028427,0.0034709,6.42E-06,0.0050867,100,50,0.014935,9,0
0.0006804,0.011338,0.13844,0.0002562,0.0006804,100,50,0.00088787,4,0
0.010789,0.018335,0.22387,0.0004143,0.010789,100,50,0.010559,3,0
0.0056983,0.0055528,0.0678,0.00012547,0.0056983,100,50,0.014872,8,0
0.00075599,0.001305,0.015934,2.95E-05,0.00075599,100,50,0.0022197,9,0
0.005943,0.0079077,0.096553,0.00017868,0.005943,100,50,0.013572,7,0
0.0066511,0.0011131,0.01359,2.52E-05,0.0066511,100,50,0.015189,7,0
0.036158,0.039655,0.48418,0.00089604,0.036158,100,50,0.011796,1,0
0.01057,0.00087218,0.010649,1.97E-05,0.01057,100,50,0.013794,4,0
0.0014215,0.0043027,0.052536,9.72E-05,0.0014215,100,50,0.00371,8,0
0.0038491,0.010001,0.12211,0.00022598,0.0038491,100,50,0.0062785,5,0
0.0036935,0.0018219,0.022245,4.12E-05,0.0036935,100,50,0.010845,9,0
0.0054107,0.0093419,0.11406,0.00021109,0.0054107,100,50,0.0052955,3,0
0.037324,0.032677,0.39899,0.00073838,0.037324,100,50,0.012177,1,0
0.0052626,0.0020101,0.024544,4.54E-05,0.0052626,100,50,0.012018,7,0
0.0063179,0.0026747,0.032658,6.04E-05,0.0063179,100,50,0.012367,6,0
0.0033242,0.0050818,0.062049,0.00011483,0.0033242,100,50,0.010845,10,0
0.0049016,0.00074758,0.0091279,1.69E-05,0.0049016,100,50,0.011194,7,0
0.0034436,0.0072432,0.088439,0.00016367,0.0034436,100,50,0.007864,7,0
0.0066234,0.0056317,0.068763,0.00012725,0.0066234,100,50,0.015126,7,0
0.0013469,0.0034222,0.041785,7.73E-05,0.0013469,100,50,0.0030758,7,0
0.00099359,0.0043544,0.053167,9.84E-05,0.00099359,100,50,0.0029173,9,0
0.0040094,0.004608,0.056263,0.00010412,0.0040094,100,50,0.010464,8,0
0.000729,0.014885,0.18175,0.00033634,0.000729,100,50,0.00047565,2,0
0.0013608,0.0041719,0.050939,9.43E-05,0.0013608,100,50,0.0035515,8,0
0.0013851,0.0043463,0.053069,9.82E-05,0.0013851,100,50,0.0036149,8,0
0.0037367,0.0063959,0.078094,0.00014452,0.0037367,100,50,0.010972,9,0
0.00080189,0.0093903,0.11466,0.00021218,0.00080189,100,50,0.0010464,4,0
0.0010206,0.0048144,0.058784,0.00010879,0.0010206,100,50,0.0033295,10,0
0.0084562,0.0032561,0.039757,7.36E-05,0.0084562,100,50,0.011035,4,0
0.0022032,0.00050392,0.0061529,1.14E-05,0.0022032,100,50,0.0064688,9,0
0.028674,0.054888,0.67019,0.0012403,0.028674,100,50,0.0093544,1,0
0.0070372,0.0041632,0.050832,9.41E-05,0.0070372,100,50,0.011479,5,0
4.17E-05,0.0074757,0.091279,0.00016892,4.17E-05,100,50,9.51E-05,7,0
0.033825,0.05326,0.65031,0.0012035,0.033825,100,50,0.011035,1,0
0.0059291,0.011629,0.14199,0.00026277,0.0059291,100,50,0.0019343,1,0
0.0030909,0.006582,0.080366,0.00014873,0.0030909,100,50,0.0050419,5,0
0.0038393,0.00065897,0.0080461,1.49E-05,0.0038393,100,50,0.0075152,6,0
0.0051839,0.0010595,0.012937,2.39E-05,0.0051839,100,50,0.015221,9,0
0.0041255,0.0043027,0.052536,9.72E-05,0.0041255,100,50,0.012113,9,0
0.0045197,0.00065897,0.0080461,1.49E-05,0.0045197,100,50,0.008847,6,0
0.0002916,0.0060277,0.073598,0.0001362,0.0002916,100,50,0.00057078,6,0
0.0033695,0.0016022,0.019563,3.62E-05,0.0033695,100,50,0.0098935,9,0
0.01803,0.0036631,0.044727,8.28E-05,0.01803,100,50,0.011764,2,0
0.0032399,0.0040507,0.04946,9.15E-05,0.0032399,100,50,0.006342,6,0
0.045975,0.049888,0.60913,0.0011273,0.045975,100,50,0.014999,1,0
0.0042605,0.0040314,0.049223,9.11E-05,0.0042605,100,50,0.0083397,6,0
0.0058197,0.0022967,0.028043,5.19E-05,0.0058197,100,50,0.015189,8,0
0.0079379,0.0085666,0.1046,0.00019357,0.0079379,100,50,0.015538,6,0
0.00075599,0.0025196,0.030764,5.69E-05,0.00075599,100,50,0.0022197,9,0
0.00066824,0.0072245,0.088211,0.00016324,0.00066824,100,50,0.001744,8,0
0.044808,0.042911,0.52394,0.00096961,0.044808,100,50,0.014618,1,0
0.0039851,0.028665,0.35,0.00064772,0.0039851,100,50,0.0026002,2,0
0.0054431,0.014149,0.17275,0.0003197,0.0054431,100,50,0.0053272,3,0
0.0011664,0.0043415,0.053009,9.81E-05,0.0011664,100,50,0.0022831,6,0
0.0097927,0.0097101,0.11856,0.00021941,0.0097927,100,50,0.012779,4,0
0.012976,0.025932,0.31664,0.00058597,0.012976,100,50,0.0084665,2,0
0.010206,0.04512,0.55092,0.0010195,0.010206,100,50,0.0033295,1,0
0.0034019,0.012617,0.15406,0.0002851,0.0034019,100,50,0.0022197,2,0
0.0051515,0.011571,0.14128,0.00026145,0.0051515,100,50,0.0067225,4,0
0.0033339,0.0037445,0.045721,8.46E-05,0.0033339,100,50,0.010876,10,0
0.0057023,0.00054269,0.0066262,1.23E-05,0.0057023,100,50,0.011162,6,0
0.0039203,0.0028039,0.034235,6.34E-05,0.0039203,100,50,0.011511,9,0
0.027313,0.031398,0.38337,0.00070947,0.027313,100,50,0.0089105,1,0
0.0038272,0.0037503,0.045792,8.47E-05,0.0038272,100,50,0.0099886,8,0
0.019488,0.025991,0.31735,0.00058728,0.019488,100,50,0.012716,2,0
0.0097441,0.0079949,0.097618,0.00018065,0.0097441,100,50,0.012716,4,0
0.048113,0.039538,0.48276,0.00089341,0.048113,100,50,0.015696,1,0
0.0022842,0.018199,0.22221,0.00041123,0.0022842,100,50,0.0014904,2,0
0.0041379,0.0069109,0.084382,0.00015616,0.0041379,100,50,0.0094495,7,0
0.0016038,0.0020583,0.025132,4.65E-05,0.0016038,100,50,0.0052321,10,0
0.0023544,0.0012404,0.015146,2.80E-05,0.0023544,100,50,0.0069127,9,0
0.003638,0.0069607,0.084991,0.00015728,0.003638,100,50,0.008308,7,0
0.0026244,0.0086752,0.10592,0.00019602,0.0026244,100,50,0.0042808,5,0
0.0045143,0.0033982,0.041492,7.68E-05,0.0045143,100,50,0.013255,9,0
0.0028285,0.005233,0.063895,0.00011825,0.0028285,100,50,0.0092275,10,0
0.0016913,0.00307,0.037485,6.94E-05,0.0016913,100,50,0.0055175,10,0
0.0015649,0.0015118,0.018459,3.42E-05,0.0015649,100,50,0.0051053,10,0
0.0023652,0.0017185,0.020983,3.88E-05,0.0023652,100,50,0.0069444,9,0
0.0023425,0.0010001,0.012211,2.26E-05,0.0023425,100,50,0.0076421,10,0
0.0024494,0.0024653,0.030102,5.57E-05,0.0024494,100,50,0.0039954,5,0
0.010668,0.0034015,0.041532,7.69E-05,0.010668,100,50,0.013921,4,0
1.39E-05,0.0077581,0.094727,0.0001753,1.39E-05,100,50,3.17E-05,7,0
0.00104,0.0011745,0.014341,2.65E-05,0.00104,100,50,0.0033929,10,0
0.0025434,0.0022289,0.027215,5.04E-05,0.0025434,100,50,0.0049784,6,0
0.016232,0.024653,0.30102,0.00055707,0.016232,100,50,0.0052955,1,0
0.014094,0.024246,0.29605,0.00054787,0.014094,100,50,0.0091958,2,0
0.034311,0.0022095,0.026978,4.99E-05,0.034311,100,50,0.011194,1,0
4.32E-05,0.0022741,0.027767,5.14E-05,4.32E-05,100,50,0.00012684,9,0
0.0052001,0.00027135,0.0033131,6.13E-06,0.0052001,100,50,0.010179,6,0
0.0067622,0.005532,0.067546,0.000125,0.0067622,100,50,0.015443,7,0
0.011567,0.028084,0.3429,0.00063458,0.011567,100,50,0.0075469,2,0
0.024494,0.0070937,0.086613,0.00016029,0.024494,100,50,0.0079909,1,0
0.018662,0.040934,0.4998,0.00092494,0.018662,100,50,0.0060883,1,0
0.0041147,0.001066,0.013016,2.41E-05,0.0041147,100,50,0.0080543,6,0
0.0037907,0.008431,0.10294,0.00019051,0.0037907,100,50,0.0049467,4,0
0.0020412,0.00028242,0.0034483,6.38E-06,0.0020412,100,50,0.0046613,7,0
0.0055525,0.0046661,0.056973,0.00010544,0.0055525,100,50,0.014491,8,0
0.024202,0.037096,0.45295,0.00083823,0.024202,100,50,0.0078957,1,0
0.0022161,0.0017443,0.021298,3.94E-05,0.0022161,100,50,0.0072298,10,0
0.0021522,0.0031066,0.037931,7.02E-05,0.0021522,100,50,0.004915,7,0
0.009574,0.0066285,0.080934,0.00014978,0.009574,100,50,0.0062468,2,0
0.0017496,0.0065994,0.080579,0.00014912,0.0017496,100,50,0.0045662,8,0
0.036741,0.018955,0.23144,0.00042831,0.036741,100,50,0.011986,1,0
0.012571,0.012404,0.15146,0.00028029,0.012571,100,50,0.012303,3,0
0.0052001,0.022211,0.2712,0.00050188,0.0052001,100,50,0.0033929,2,0
0.0014441,0.0059307,0.072415,0.00013401,0.0014441,100,50,0.0032978,7,0
0.0031687,0.010466,0.12779,0.00023649,0.0031687,100,50,0.0051687,5,0
0.0056699,0.018567,0.22671,0.00041955,0.0056699,100,50,0.0055492,3,0
0.0034991,0.0034654,0.042313,7.83E-05,0.0034991,100,50,0.011416,10,0
0.0068768,0.0013955,0.017039,3.15E-05,0.0068768,100,50,0.0089739,4,0
0.0088774,0.011474,0.1401,0.00025926,0.0088774,100,50,0.0086885,3,0
0.003973,0.0050004,0.061055,0.00011299,0.003973,100,50,0.010369,8,0
0.032173,0.020932,0.25558,0.00047298,0.032173,100,50,0.010496,1,0
0.0026608,8.72E-05,0.0010649,1.97E-06,0.0026608,100,50,0.0069444,8,0
0.00018468,0.0022793,0.02783,5.15E-05,0.00018468,100,50,0.00060249,10,0
0.0080091,0.0053493,0.065315,0.00012087,0.0080091,100,50,0.013064,5,0
0.011567,0.01442,0.17607,0.00032583,0.011567,100,50,0.01132,3,0
0.0045683,0.0068444,0.083571,0.00015466,0.0045683,100,50,0.010433,7,0
0.0052973,0.0057272,0.06993,0.00012941,0.0052973,100,50,0.013825,8,0
0.0029298,0.0056816,0.069372,0.00012838,0.0029298,100,50,0.0066908,7,0
0.0038879,0.0063959,0.078094,0.00014452,0.0038879,100,50,0.0038052,3,0
0.0037799,0.0032173,0.039284,7.27E-05,0.0037799,100,50,0.011098,9,0
0.0032631,0.0034721,0.042394,7.85E-05,0.0032631,100,50,0.0074518,7,0
0.017399,0.021688,0.26481,0.00049006,0.017399,100,50,0.011352,2,0
0.0058319,0.00564,0.068865,0.00012744,0.0058319,100,50,0.0076104,4,0
0.0069983,0.0022095,0.026978,4.99E-05,0.0069983,100,50,0.0045662,2,0
0.0074843,0.019595,0.23925,0.00044276,0.0074843,100,50,0.0048833,2,0
0.0021578,0.0010699,0.013063,2.42E-05,0.0021578,100,50,0.0070396,10,0
0.0047195,0.0049358,0.060267,0.00011153,0.0047195,100,50,0.013857,9,0
0.0034505,1.45E-05,0.00017749,3.29E-07,0.0034505,100,50,0.0090056,8,0
0.0062531,0.0088186,0.10768,0.00019927,0.0062531,100,50,0.01224,6,0
0.0051623,0.0043285,0.052852,9.78E-05,0.0051623,100,50,0.015157,9,0
0.0013025,0.0035933,0.043875,8.12E-05,0.0013025,100,50,0.0042491,10,0
0.0042605,0.0038569,0.047093,8.72E-05,0.0042605,100,50,0.0083397,6,0
0.036547,0.019885,0.2428,0.00044933,0.036547,100,50,0.011923,1,0
0.0085534,0.0026281,0.03209,5.94E-05,0.0085534,100,50,0.013952,5,0
0.0045467,0.0040184,0.049065,9.08E-05,0.0045467,100,50,0.01335,9,0
0.0036287,0.0082953,0.10129,0.00018744,0.0036287,100,50,0.0035515,3,0
0.0039001,0.0071663,0.087501,0.00016193,0.0039001,100,50,0.010179,8,0
0.0025563,0.0032445,0.039615,7.33E-05,0.0025563,100,50,0.0083397,10,0
0.0023004,0.0087992,0.10744,0.00019883,0.0023004,100,50,0.0022514,3,0
0.004945,0.0054074,0.066025,0.00012219,0.004945,100,50,0.012906,8,0
0.0025164,0.0022353,0.027294,5.05E-05,0.0025164,100,50,0.0073884,9,0
0.0063568,0.0011164,0.013631,2.52E-05,0.0063568,100,50,0.010369,5,0
0.0047336,0.0025235,0.030812,5.70E-05,0.0047336,100,50,0.015443,10,0
0.00018051,0.0028574,0.034889,6.46E-05,0.00018051,100,50,0.00041223,7,0
0.021481,0.0095357,0.11643,0.00021547,0.021481,100,50,0.0070079,1,0
0.00030375,0.00090124,0.011004,2.04E-05,0.00030375,100,50,0.00079274,8,0
0.008048,0.0059075,0.072131,0.00013349,0.008048,100,50,0.013128,5,0
0.002862,0.0042381,0.051747,9.58E-05,0.002862,100,50,0.0084031,9,0
0.0034575,0.0014453,0.017647,3.27E-05,0.0034575,100,50,0.0078957,7,0
0.012733,0.026688,0.32587,0.00060305,0.012733,100,50,0.008308,2,0
0.00033047,0.0010582,0.012921,2.39E-05,0.00033047,100,50,0.0010781,10,0
0.0039657,0.0020699,0.025274,4.68E-05,0.0039657,100,50,0.0064688,5,0
5.83E-05,0.0094892,0.11586,0.00021442,5.83E-05,100,50,9.51E-05,5,0
0.0054848,0.0067115,0.081948,0.00015165,0.0054848,100,50,0.012525,7,0
0.001944,0.00054656,0.0066735,1.24E-05,0.001944,100,50,0.006342,10,0
0.015293,0.012869,0.15713,0.0002908,0.015293,100,50,0.014967,3,0
0.0057069,0.0065786,0.080325,0.00014865,0.0057069,100,50,0.013033,7,0
0.0069788,0.0055121,0.067303,0.00012455,0.0069788,100,50,0.011384,5,0
0.0022161,0.00025584,0.0031238,5.78E-06,0.0022161,100,50,0.0036149,5,0
0.0016427,0.0055935,0.068297,0.00012639,0.0016427,100,50,0.005359,10,0
0.011324,0.0013373,0.016329,3.02E-05,0.011324,100,50,0.0073884,2,0
0.028576,0.0041864,0.051116,9.46E-05,0.028576,100,50,0.0093227,1,0
0.0003888,0.0066866,0.081644,0.00015109,0.0003888,100,50,0.0010147,8,0
0.00243,0.0040701,0.049696,9.20E-05,0.00243,100,50,0.0023782,3,0
0.0027094,0.0044045,0.053778,9.95E-05,0.0027094,100,50,0.0070713,8,0
0.0056569,0.0093962,0.11473,0.00021232,0.0056569,100,50,0.0092275,5,0
0.005457,0.006994,0.085396,0.00015804,0.005457,100,50,0.012462,7,0
0.003973,0.0065413,0.079869,0.00014781,0.003973,100,50,0.010369,8,0
0.0045562,0.00037794,0.0046147,8.54E-06,0.0045562,100,50,0.011891,8,0
0.0010206,0.0042252,0.051589,9.55E-05,0.0010206,100,50,0.0019977,6,0
0.00037908,0.0048144,0.058784,0.00010879,0.00037908,100,50,0.0012367,10,0
0.018613,0.012559,0.15335,0.00028379,0.018613,100,50,0.012145,2,0
0.00076679,0.0031527,0.038495,7.12E-05,0.00076679,100,50,0.0022514,9,0
0.0040962,0.0035219,0.043002,7.96E-05,0.0040962,100,50,0.0093544,7,0
0.0048599,0.0096714,0.11809,0.00021853,0.0048599,100,50,0.0095129,6,0
0.011129,0.0077914,0.095133,0.00017605,0.011129,100,50,0.0072615,2,0
0.013608,0.0018025,0.022008,4.07E-05,0.013608,100,50,0.0088787,2,0
0.011324,0.0085763,0.10472,0.00019379,0.011324,100,50,0.014777,4,0
0.0054014,0.00013291,0.0016227,3.00E-06,0.0054014,100,50,0.012335,7,0
0.024008,0.0016281,0.019879,3.68E-05,0.024008,100,50,0.015665,2,0
0.0027021,0.0035468,0.043307,8.01E-05,0.0027021,100,50,0.0088153,10,0
0.0027702,0.0066139,0.080756,0.00014945,0.0027702,100,50,0.0072298,8,0
0.0092727,0.0059773,0.072983,0.00013506,0.0092727,100,50,0.015126,5,0
0.0061041,0.0066285,0.080934,0.00014978,0.0061041,100,50,0.0099569,5,0
0.0017635,0.0054822,0.066938,0.00012388,0.0017635,100,50,0.0040271,7,0
0.0024178,0.0056109,0.06851,0.00012679,0.0024178,100,50,0.0063102,8,0
0.0043523,0.0018735,0.022876,4.23E-05,0.0043523,100,50,0.012779,9,0
0.0043091,0.0069773,0.085194,0.00015766,0.0043091,100,50,0.0042174,3,0
0.0022234,0.0038666,0.047211,8.74E-05,0.0022234,100,50,0.0058029,8,0
0.0039527,0.016552,0.2021,0.000374,0.0039527,100,50,0.0038686,3,0
0.0039203,0.0044448,0.054271,0.00010044,0.0039203,100,50,0.011511,9,0
0.0077273,0.017269,0.21085,0.00039021,0.0077273,100,50,0.0050419,2,0
0.028576,0.0011629,0.014199,2.63E-05,0.028576,100,50,0.0093227,1,0
0.00039851,0.0029189,0.035639,6.60E-05,0.00039851,100,50,0.0013001,10,0
0.011955,0.0074425,0.090873,0.00016817,0.011955,100,50,0.0039003,1,0
0.016961,0.0022676,0.027688,5.12E-05,0.016961,100,50,0.011067,2,0
0.00058319,0.0054157,0.066126,0.00012237,0.00058319,100,50,0.0013318,7,0
0.0051272,0.0056982,0.069575,0.00012876,0.0051272,100,50,0.013382,8,0
0.0039527,0.0060083,0.073361,0.00013576,0.0039527,100,50,0.0077372,6,0
0.0040499,0.0066672,0.081407,0.00015065,0.0040499,100,50,0.0039637,3,0
0.0042767,0.0013809,0.016861,3.12E-05,0.0042767,100,50,0.011162,8,0
0.0046947,0.0013373,0.016329,3.02E-05,0.0046947,100,50,0.015316,10,0
0.020995,0.013141,0.16045,0.00029693,0.020995,100,50,0.013699,2,0
0.0032464,0.0052563,0.064179,0.00011877,0.0032464,100,50,0.010591,10,0
0.0019683,0.0042736,0.052181,9.66E-05,0.0019683,100,50,0.0025685,4,0
0.0080675,0.013373,0.16329,0.00030218,0.0080675,100,50,0.010528,4,0
0.027799,0.020467,0.2499,0.00046247,0.027799,100,50,0.009069,1,0
0.0208,0.018374,0.22434,0.00041517,0.0208,100,50,0.0067859,1,0
0.0034262,0.0043899,0.053601,9.92E-05,0.0034262,100,50,0.0044711,4,0
0.0097198,0.020351,0.24848,0.00045984,0.0097198,100,50,0.003171,1,0
0.043739,0.024886,0.30386,0.00056232,0.043739,100,50,0.014269,1,0
0.0025966,0.0053659,0.065518,0.00012125,0.0025966,100,50,0.0059297,7,0
0.0063762,0.010396,0.12694,0.00023491,0.0063762,100,50,0.010401,5,0
0.0054188,0.0043027,0.052536,9.72E-05,0.0054188,100,50,0.0070713,4,0
0.0013122,0.0073844,0.090163,0.00016686,0.0013122,100,50,0.0017123,4,0
0.0079217,0.014304,0.17465,0.0003232,0.0079217,100,50,0.0051687,2,0
0.0046072,0.0028142,0.034361,6.36E-05,0.0046072,100,50,0.0075152,5,0
0.0080027,0.0028491,0.034787,6.44E-05,0.0080027,100,50,0.015665,6,0
0.001026,0.0053751,0.065631,0.00012146,0.001026,100,50,0.0030124,9,0
0.0020995,0.002163,0.02641,4.89E-05,0.0020995,100,50,0.0068493,10,0
0.0055079,0.0020738,0.025321,4.69E-05,0.0055079,100,50,0.010781,6,0
0.00074843,0.00023258,0.0028398,5.26E-06,0.00074843,100,50,0.0024417,10,0
0.0040823,0.0045818,0.055944,0.00010353,0.0040823,100,50,0.013318,10,0
0.0036611,0.0030041,0.036681,6.79E-05,0.0036611,100,50,0.0071664,6,0
0.0020412,0.020176,0.24635,0.0004559,0.0020412,100,50,0.0013318,2,0
0.0002916,0.011513,0.14057,0.00026014,0.0002916,100,50,9.51E-05,1,0
0.0020509,0.0025932,0.031664,5.86E-05,0.0020509,100,50,0.0066908,10,0
0.0001458,0.0057214,0.069859,0.00012928,0.0001458,100,50,0.00047565,10,0
0.00044434,0.00061467,0.0075052,1.39E-05,0.00044434,100,50,0.0010147,7,0
0.00087479,0.0013141,0.016045,2.97E-05,0.00087479,100,50,0.0028539,10,0
0.0049895,0.013761,0.16802,0.00031094,0.0049895,100,50,0.0048833,3,0
0.0017172,0.007113,0.08685,0.00016073,0.0017172,100,50,0.0033612,6,0
0.0057833,0.0039345,0.04804,8.89E-05,0.0057833,100,50,0.01132,6,0
