Receptor_measurement1,Receptor_measurement2,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Emission_rate
6.20E-13,1.50E-06,3.03E-32,1.88E-05,0.0002488,19,0.052631579,2.557507202,0.0026002
0.011765,0.0036806,0.025056,0.0019713,6.82E-06,8,0.125,1.806179974,0.010369
3.19E-05,0.00078139,6.27E-12,0.0010053,0.00010049,12,0.083333333,2.158362492,0.0081811
0.0037668,0.0017581,0.032542,0.0011039,8.98E-06,14,0.071428571,2.292256071,0.01465
7.69E-21,2.15E-05,0,0.00032075,0.002151,17,0.058823529,2.460897843,0.014904
6.44E-20,6.65E-06,0,0.00017633,0.0031685,14,0.071428571,2.292256071,0.011955
0.0011154,0.00034896,0.0023756,0.00018691,6.47E-07,17,0.058823529,2.460897843,0.0044394
4.37E-05,0.0010699,8.59E-12,0.0013764,0.00013758,8,0.125,1.806179974,0.0049784
0.0081874,0.0038214,0.070733,0.0023994,1.95E-05,9,0.111111111,1.908485019,0.01316
6.43E-21,1.80E-05,0,0.00026823,0.0017988,15,0.066666667,2.352182518,0.0097032
7.01E-10,2.96E-05,2.26E-19,0.00023712,0.0021991,12,0.083333333,2.158362492,0.010147
0.016947,0.0053018,0.036092,0.0028397,9.83E-06,5,0.2,1.397940009,0.0058346
4.26E-05,0.0010426,8.37E-12,0.0013413,0.00013408,8,0.125,1.806179974,0.0048516
9.23E-05,4.31E-05,0.00079766,2.71E-05,2.20E-07,15,0.066666667,2.352182518,0.00041223
8.18E-19,0.0022912,0,0.03412,0.22882,1,1,0,0.0054858
5.47E-12,3.10E-05,1.53E-68,0.00023718,0.0013191,20,0.05,2.602059991,0.015411
0.016118,0.0050425,0.034327,0.0027008,9.35E-06,2,0.5,0.602059991,0.00088787
0.00017838,0.0043701,3.51E-11,0.0056222,0.00056199,7,0.142857143,1.69019608,0.01557
0.0073379,0.0034249,0.063393,0.0021505,1.75E-05,7,0.142857143,1.69019608,0.0071347
7.07E-21,1.98E-05,0,0.00029462,0.0019758,9,0.111111111,1.908485019,0.0038369
5.91E-43,1.89E-06,0,0.0001182,0.0026946,18,0.055555556,2.51054501,0.012303
0.0023787,0.00074417,0.005066,0.00039858,1.38E-06,11,0.090909091,2.08278537,0.0039637
0.0013307,0.0326,2.62E-10,0.04194,0.0041923,2,0.5,0.602059991,0.0094812
0.012562,0.0058633,0.10853,0.0036815,3.00E-05,6,0.166666667,1.556302501,0.0089739
1.32E-20,3.71E-05,0,0.00055199,0.0037019,13,0.076923077,2.227886705,0.014999
0.062388,0.0058388,0,0.0020414,6.47E-10,7,0.142857143,1.69019608,0.0079274
0.16118,0.050425,0.34327,0.027008,9.35E-05,1,1,0,0.0022197
3.67E-05,0.0008995,7.22E-12,0.0011572,0.00011568,4,0.25,1.204119983,0.0010464
0.0017858,0.0008335,0.015428,0.00052335,4.26E-06,20,0.05,2.602059991,0.014174
7.63E-21,2.14E-05,0,0.00031819,0.0021339,15,0.066666667,2.352182518,0.011511
6.94E-54,1.96E-06,0,0.00079036,0.066404,3,0.333333333,0.954242509,0.011764
0.0057205,0.0017896,0.012183,0.00095854,3.32E-06,8,0.125,1.806179974,0.0050419
4.04E-05,0.00099,7.95E-12,0.0012736,0.00012731,10,0.1,2,0.0071981
0.03246,0.01515,0.28043,0.0095128,7.74E-05,4,0.25,1.204119983,0.010306
5.02E-21,1.41E-05,0,0.0002094,0.0014043,9,0.111111111,1.908485019,0.002727
1.05E-14,0.00023441,0,0.0012961,0.001546,7,0.142857143,1.69019608,0.0052321
0.0012031,0.00037638,0.0025622,0.00020159,6.98E-07,17,0.058823529,2.460897843,0.0047882
4.36E-06,0.00010681,8.57E-13,0.00013741,1.37E-05,14,0.071428571,2.292256071,0.0015221
0.00029306,0.00013678,0.0025318,8.59E-05,6.99E-07,17,0.058823529,2.460897843,0.0016806
9.49E-20,0.00026571,0,0.0039568,0.026536,4,0.25,1.204119983,0.010179
2.83E-07,0.0028601,0,0.0036725,3.41E-05,7,0.142857143,1.69019608,0.0077372
0.017333,0.0054227,0.036915,0.0029044,1.01E-05,6,0.166666667,1.556302501,0.0085934
0.00015259,0.0037382,3.00E-11,0.0048092,0.00048073,7,0.142857143,1.69019608,0.013318
0.0037994,0.0017733,0.032824,0.0011135,9.06E-06,14,0.071428571,2.292256071,0.014777
2.51E-21,7.03E-06,0,0.0001047,0.00070215,9,0.111111111,1.908485019,0.0013635
0.00066312,0.0012235,0.0021138,0.0011877,0.00012582,13,0.076923077,2.227886705,0.013223
0.0029564,0.00092491,0.0062963,0.00049538,1.71E-06,9,0.111111111,1.908485019,0.0032978
5.56E-05,0.0013618,1.09E-11,0.0017519,0.00017512,7,0.142857143,1.69019608,0.0048516
0.0020293,0.00094717,0.017532,0.00059472,4.84E-06,17,0.058823529,2.460897843,0.011637
2.22E-21,6.22E-06,0,9.26E-05,0.00062084,7,0.142857143,1.69019608,0.00072933
1.02E-28,0.00021287,0,0.0012807,0.00039632,8,0.125,1.806179974,0.0050736
0.00078352,0.00024512,0.0016687,0.00013129,4.54E-07,12,0.083333333,2.158362492,0.0015538
0.0003183,0.0077979,6.26E-11,0.010032,0.0010028,5,0.2,1.397940009,0.014174
0.029475,0.013757,0.25464,0.0086379,7.03E-05,3,0.333333333,0.954242509,0.0052638
1.50E-20,4.20E-05,0,0.0006259,0.0041975,11,0.090909091,2.08278537,0.012177
0.00025096,0.12032,0,0.17904,0.012095,1,1,0,0.0091958
0.25674,0.08032,0.54678,0.04302,0.00014886,2,0.5,0.602059991,0.014143
0.00012353,0.0030262,2.43E-11,0.0038931,0.00038916,7,0.142857143,1.69019608,0.010781
0.0031763,0.0014825,0.027441,0.00093086,7.57E-06,9,0.111111111,1.908485019,0.0051053
2.98E-21,8.34E-06,0,0.00012418,0.00083278,9,0.111111111,1.908485019,0.0016172
5.44E-17,3.39E-06,1.23E-97,9.90E-05,0.0023288,13,0.076923077,2.227886705,0.010115
0.007967,0.0024924,0.016967,0.001335,4.62E-06,10,0.1,2,0.010972
6.25E-05,0.0015308,1.23E-11,0.0019694,0.00019686,10,0.1,2,0.01113
0.0055768,0.0026029,0.048179,0.0016343,1.33E-05,7,0.142857143,1.69019608,0.0054224
9.92E-21,2.78E-05,0,0.00041373,0.0027746,15,0.066666667,2.352182518,0.014967
2.83E-07,5.34E-05,7.50E-17,0.00010294,4.41E-05,19,0.052631579,2.557507202,0.0025368
0.0083469,0.0026113,0.017776,0.0013986,4.84E-06,8,0.125,1.806179974,0.0073567
1.42E-05,0.00034829,2.80E-12,0.00044808,4.48E-05,12,0.083333333,2.158362492,0.0036466
0.0024719,0.0011538,0.021356,0.00072444,5.89E-06,8,0.125,1.806179974,0.0031393
2.76E-20,7.74E-05,0,0.0011525,0.0077292,8,0.125,1.806179974,0.011859
1.84E-09,7.28E-05,2.88E-255,0.00020334,0.00011071,16,0.0625,2.408239965,0.0035832
0.0026198,0.00081961,0.0055795,0.00043899,1.52E-06,15,0.066666667,2.352182518,0.0081177
1.25E-06,3.07E-05,2.46E-13,3.95E-05,3.94E-06,16,0.0625,2.408239965,0.00057078
0.00077537,0.0003619,0.0066986,0.00022723,1.85E-06,13,0.076923077,2.227886705,0.0026002
1.96E-20,5.48E-05,0,0.00081629,0.0054743,6,0.166666667,1.556302501,0.0047248
3.83E-08,0.0071317,6.50E-53,0.033468,0.083559,2,0.5,0.602059991,0.014713
0.00088562,0.00027706,0.0018861,0.0001484,5.13E-07,13,0.076923077,2.227886705,0.0020611
8.79E-05,0.0021545,1.73E-11,0.0027717,0.00027706,10,0.1,2,0.015665
0.0023773,0.0011096,0.020538,0.0006967,5.67E-06,18,0.055555556,2.51054501,0.015284
2.85E-20,7.99E-05,0,0.0011895,0.0079772,8,0.125,1.806179974,0.01224
1.17E-15,0.0021265,0,0.0053057,0.00019033,4,0.25,1.204119983,0.0038686
0.0060834,0.0019032,0.012956,0.0010193,3.53E-06,9,0.111111111,1.908485019,0.0067859
3.69E-06,9.03E-05,7.25E-13,0.0001162,1.16E-05,13,0.076923077,2.227886705,0.0011098
0.001567,0.0007314,0.013538,0.00045924,3.74E-06,19,0.052631579,2.557507202,0.011225
1.27E-19,0.00035428,0,0.0052757,0.035381,2,0.5,0.602059991,0.0033929
0.0069133,0.003375,0.47593,0.0019729,2.51E-06,4,0.25,1.204119983,0.0018392
0.0020752,0.00064921,0.0044195,0.00034772,1.20E-06,18,0.055555556,2.51054501,0.0092593
5.65E-05,0.0013841,1.11E-11,0.0017806,0.00017799,11,0.090909091,2.08278537,0.012177
0.0055487,0.0025898,0.047936,0.0016261,1.32E-05,12,0.083333333,2.158362492,0.015855
1.17E-20,3.28E-05,0,0.00048895,0.0032791,12,0.083333333,2.158362492,0.01132
6.84E-09,0.0014535,2.73E-204,0.0051574,0.0052156,6,0.166666667,1.556302501,0.01484
0.0027169,0.00084997,0.0057862,0.00045525,1.58E-06,17,0.058823529,2.460897843,0.010813
9.89E-05,0.0024229,1.95E-11,0.0031171,0.00031158,9,0.111111111,1.908485019,0.014269
0.015085,0.0070409,0.13033,0.004421,3.60E-05,5,0.2,1.397940009,0.0074835
2.76E-21,7.71E-06,0,0.00011488,0.00077044,20,0.05,2.602059991,0.0073884
2.27E-05,0.10694,0,0.1866,0.016432,1,1,0,0.0096715
0.003052,0.0009548,0.0064998,0.00051139,1.77E-06,13,0.076923077,2.227886705,0.007103
0.00014044,0.0034405,2.76E-11,0.0044262,0.00044245,6,0.166666667,1.556302501,0.0090056
0.0011393,0.00053177,0.0098429,0.0003339,2.72E-06,18,0.055555556,2.51054501,0.007325
1.27E-20,3.55E-05,0,0.00052856,0.0035447,10,0.1,2,0.0084982
0.017064,0.0033395,1.14E-12,0.0013283,5.21E-08,8,0.125,1.806179974,0.0085616
0.92564,0.28958,1.9714,0.1551,0.00053669,1,1,0,0.012747
3.54E-05,0.00086709,6.96E-12,0.0011155,0.00011151,13,0.076923077,2.227886705,0.010654
0.036055,0.016828,0.31149,0.010567,8.60E-05,4,0.25,1.204119983,0.011447
9.49E-21,2.66E-05,0,0.00039582,0.0026545,12,0.083333333,2.158362492,0.0091641
0.00091111,0.00081935,0.0075598,0.00062402,1.51E-05,12,0.083333333,2.158362492,0.0056126
0.0047491,0.0014857,0.010114,0.00079577,2.75E-06,12,0.083333333,2.158362492,0.0094178
0.00012545,0.0030733,2.47E-11,0.0039538,0.00039522,8,0.125,1.806179974,0.014301
0.00085435,0.00039876,0.0073809,0.00025038,2.04E-06,19,0.052631579,2.557507202,0.00612
4.91E-20,0.00013759,0,0.0020489,0.013741,6,0.166666667,1.556302501,0.011859
0.04818,0.023099,11.807,0.01302,7.72E-06,4,0.25,1.204119983,0.011764
0.0029213,0.00091392,0.0062215,0.0004895,1.69E-06,19,0.052631579,2.557507202,0.014523
1.28E-05,0.00031363,2.52E-12,0.00040349,4.03E-05,18,0.055555556,2.51054501,0.0073884
0.0036878,0.0017212,0.031859,0.0010807,8.79E-06,13,0.076923077,2.227886705,0.012367
1.29E-20,3.62E-05,0,0.00053916,0.0036158,13,0.076923077,2.227886705,0.01465
3.40E-06,0.0026863,3.27E-31,0.005607,0.0021798,4,0.25,1.204119983,0.005898
0.0038722,0.0012114,0.0082466,0.00064883,2.25E-06,17,0.058823529,2.460897843,0.015411
8.39E-06,0.00020546,1.65E-12,0.00026433,2.64E-05,15,0.066666667,2.352182518,0.0033612
0.0012926,0.0006033,0.011167,0.00037881,3.08E-06,19,0.052631579,2.557507202,0.0092593
3.52E-21,9.87E-06,0,0.00014696,0.00098558,19,0.052631579,2.557507202,0.0085299
8.77E-06,2.59E-05,1.48E-05,2.88E-05,5.48E-06,17,0.058823529,2.460897843,0.00057078
0.010799,0.0033785,0.022999,0.0018095,6.26E-06,10,0.1,2,0.014872
3.12E-05,0.00076322,6.13E-12,0.00098187,9.81E-05,2,0.5,0.602059991,0.00022197
0.002927,0.0013661,0.025287,0.00085779,6.98E-06,14,0.071428571,2.292256071,0.011384
2.06E-21,5.76E-06,0,8.58E-05,0.0005756,18,0.055555556,2.51054501,0.0044711
0.029822,0.0087082,0.06814,0.0045464,7.62E-06,4,0.25,1.204119983,0.0055175
0.0022003,0.00068834,0.0046859,0.00036868,1.28E-06,15,0.066666667,2.352182518,0.0068176
7.65E-05,0.001874,1.50E-11,0.0024109,0.00024099,8,0.125,1.806179974,0.0087202
0.0014377,0.00067102,0.01242,0.00042133,3.43E-06,17,0.058823529,2.460897843,0.0082445
8.87E-21,2.48E-05,0,0.0003698,0.00248,8,0.125,1.806179974,0.0038052
6.20E-07,0.01554,1.07E-19,0.086585,0.43532,1,1,0,0.014555
0.005827,0.001823,0.01241,0.00097638,3.38E-06,14,0.071428571,2.292256071,0.015728
0.00032489,0.0079593,6.39E-11,0.01024,0.0010235,4,0.25,1.204119983,0.0092593
0.0065697,0.0030663,0.056757,0.0019253,1.57E-05,3,0.333333333,0.954242509,0.0011733
6.00E-20,0.00016813,0,0.0025037,0.01679,6,0.166666667,1.556302501,0.014491
1.15E-14,1.24E-05,3.09E-216,0.0001334,0.00098982,10,0.1,2,0.0024734
0.0021512,0.000673,0.0045815,0.00036046,1.25E-06,17,0.058823529,2.460897843,0.0085616
4.67E-05,0.0011448,9.19E-12,0.0014728,0.00014722,8,0.125,1.806179974,0.0053272
0.0025406,0.0011858,0.021949,0.00074456,6.06E-06,16,0.0625,2.408239965,0.012906
5.04E-21,1.41E-05,0,0.00021001,0.0014084,18,0.055555556,2.51054501,0.01094
0.010681,0.0045898,0.20565,0.0026903,6.19E-06,6,0.166666667,1.556302501,0.0060566
0.0082663,0.0025861,0.017605,0.0013851,4.79E-06,10,0.1,2,0.011384
1.11E-05,0.00027258,2.19E-12,0.00035067,3.51E-05,8,0.125,1.806179974,0.0012684
0.048041,0.022422,0.41503,0.014079,0.00011454,4,0.25,1.204119983,0.015252
8.99E-21,2.52E-05,0,0.00037497,0.0025147,9,0.111111111,1.908485019,0.0048833
2.78E-12,1.25E-05,9.50E-31,0.0001909,0.0030686,11,0.090909091,2.08278537,0.011764
0.0039656,0.0012406,0.0084455,0.00066448,2.30E-06,6,0.166666667,1.556302501,0.001966
0.00010681,0.0026167,2.10E-11,0.0033664,0.00033651,7,0.142857143,1.69019608,0.0093227
0.00055531,0.00025919,0.0047975,0.00016274,1.32E-06,20,0.05,2.602059991,0.0044077
6.91E-21,1.93E-05,0,0.00028799,0.0019313,17,0.058823529,2.460897843,0.013382
8.01E-33,5.86E-08,0,4.00E-06,0.00013022,17,0.058823529,2.460897843,0.00060249
0.0010338,0.00032343,0.0022017,0.00017323,5.99E-07,7,0.142857143,1.69019608,0.00069762
3.73E-05,0.00091452,7.34E-12,0.0011765,0.00011761,14,0.071428571,2.292256071,0.013033
0.0018249,0.00085175,0.015766,0.00053481,4.35E-06,18,0.055555556,2.51054501,0.011733
6.07E-21,1.70E-05,0,0.00025323,0.0016982,9,0.111111111,1.908485019,0.0032978
6.66E-09,0.013543,0,0.031711,0.0038522,3,0.333333333,0.954242509,0.015062
0.008187,0.0025613,0.017436,0.0013718,4.75E-06,9,0.111111111,1.908485019,0.0091324
2.82E-05,0.00069203,5.56E-12,0.00089029,8.90E-05,11,0.090909091,2.08278537,0.0060883
0.0034375,0.0016044,0.029698,0.0010074,8.20E-06,15,0.066666667,2.352182518,0.015348
1.07E-19,0.0003002,0,0.0044704,0.02998,3,0.333333333,0.954242509,0.0064688
9.50E-05,0.001279,2.87E-06,0.0018084,0.00050533,10,0.1,2,0.012113
0.0069647,0.0021789,0.014833,0.001167,4.04E-06,9,0.111111111,1.908485019,0.0077689
0.00092176,0.022582,1.81E-10,0.029051,0.0029039,3,0.333333333,0.954242509,0.014777
0.0023034,0.0010751,0.0199,0.00067504,5.49E-06,16,0.0625,2.408239965,0.011701
2.78E-20,7.78E-05,0,0.0011587,0.0077706,4,0.25,1.204119983,0.0029807
4.41E-14,0.00075146,0,0.00148,2.29E-05,8,0.125,1.806179974,0.0040271
0.00085281,0.0002668,0.0018162,0.0001429,4.94E-07,9,0.111111111,1.908485019,0.00095129
1.45E-05,0.00035639,2.86E-12,0.00045849,4.58E-05,19,0.052631579,2.557507202,0.0093544
0.095882,0.044752,0.82834,0.028099,0.0002286,1,1,0,0.0019026
4.95E-21,1.39E-05,0,0.00020647,0.0013846,16,0.0625,2.408239965,0.0084982
2.27E-40,4.79E-06,0,0.00026846,0.0056365,8,0.125,1.806179974,0.0052321
0.0014,0.000438,0.0029817,0.00023459,8.12E-07,18,0.055555556,2.51054501,0.0062468
2.23E-05,0.00054515,4.38E-12,0.00070134,7.01E-05,10,0.1,2,0.0039637
0.00081008,0.0003781,0.0069984,0.0002374,1.93E-06,19,0.052631579,2.557507202,0.0058029
1.88E-19,0.00052682,0,0.0078451,0.052612,3,0.333333333,0.954242509,0.011352
0.0044045,0.00084954,2.44E-09,0.00036603,3.61E-08,14,0.071428571,2.292256071,0.0059614
0.0095097,0.0029751,0.020253,0.0015935,5.51E-06,10,0.1,2,0.013096
7.56E-05,0.0018513,1.49E-11,0.0023817,0.00023807,7,0.142857143,1.69019608,0.0065956
0.58488,0.27299,5.0529,0.17141,0.0013945,1,1,0,0.011606
6.44E-21,1.80E-05,0,0.00026844,0.0018003,12,0.083333333,2.158362492,0.0062151
0.0010692,0.00074071,0.03381,0.0004786,1.59E-06,19,0.052631579,2.557507202,0.0098617
0.0033388,0.0010445,0.0071106,0.00055945,1.94E-06,10,0.1,2,0.0045979
3.09E-05,0.00075654,6.07E-12,0.00097329,9.73E-05,7,0.142857143,1.69019608,0.0026953
0.0013613,0.00063536,0.01176,0.00039894,3.25E-06,9,0.111111111,1.908485019,0.002188
2.60E-19,0.00072842,0,0.010847,0.072746,1,1,0,0.001744
1.02E-10,0.00011945,2.62E-67,0.00070367,0.0025405,13,0.076923077,2.227886705,0.015316
0.0032826,0.0010269,0.006991,0.00055004,1.90E-06,17,0.058823529,2.460897843,0.013064
5.78E-06,0.0001415,1.14E-12,0.00018204,1.82E-05,15,0.066666667,2.352182518,0.0023148
0.0073989,0.0034533,0.06392,0.0021683,1.76E-05,10,0.1,2,0.014682
1.44E-20,4.04E-05,0,0.00060141,0.0040333,9,0.111111111,1.908485019,0.0078323
4.49E-22,2.50E-05,0,0.00027394,0.00086081,15,0.066666667,2.352182518,0.0069762
0.074707,0.023372,0.1591,0.012518,4.33E-05,3,0.333333333,0.954242509,0.0092593
2.90E-05,0.00071005,5.70E-12,0.00091348,9.13E-05,11,0.090909091,2.08278537,0.0062468
0.013317,0.0062155,0.11505,0.0039027,3.18E-05,3,0.333333333,0.954242509,0.0023782
9.31E-20,0.00026074,0,0.0038829,0.02604,4,0.25,1.204119983,0.0099886
1.75E-06,0.00024472,6.65E-10,0.00061762,0.00095304,13,0.076923077,2.227886705,0.010464
0.067351,0.021071,0.14344,0.011285,3.91E-05,4,0.25,1.204119983,0.01484
2.52E-05,0.00061721,4.95E-12,0.00079404,7.94E-05,17,0.058823529,2.460897843,0.012969
0.0041229,0.0019243,0.035619,0.0012083,9.83E-06,10,0.1,2,0.0081811
2.34E-20,6.54E-05,0,0.00097405,0.0065323,7,0.142857143,1.69019608,0.0076738
0.0020844,0.00067718,0.0077751,0.00037071,1.07E-06,20,0.05,2.602059991,0.011035
0.0015493,0.00048469,0.0032995,0.0002596,8.98E-07,18,0.055555556,2.51054501,0.0069127
2.42E-05,0.00059197,4.75E-12,0.00076156,7.61E-05,19,0.052631579,2.557507202,0.015538
0.057884,0.027017,0.50007,0.016964,0.00013801,3,0.333333333,0.954242509,0.010337
1.47E-20,4.12E-05,0,0.00061359,0.0041149,9,0.111111111,1.908485019,0.0079909
3.56E-28,1.60E-06,0,9.93E-05,0.0031993,13,0.076923077,2.227886705,0.0093544
0.0018889,0.00059092,0.0040227,0.0003165,1.10E-06,16,0.0625,2.408239965,0.0066591
6.73E-05,0.0016476,1.32E-11,0.0021196,0.00021188,6,0.166666667,1.556302501,0.0043125
0.0014155,0.00066069,0.012229,0.00041484,3.37E-06,18,0.055555556,2.51054501,0.0091007
3.33E-20,9.32E-05,0,0.0013885,0.0093115,5,0.2,1.397940009,0.0055809
1.90E-06,0.00060297,0,0.00076219,1.91E-05,18,0.055555556,2.51054501,0.011701
0.55032,0.17217,1.172,0.092213,0.00031908,1,1,0,0.0075786
6.81E-05,0.0016688,1.34E-11,0.0021469,0.00021461,11,0.090909091,2.08278537,0.014682
0.0017041,0.00079539,0.014722,0.00049942,4.06E-06,16,0.0625,2.408239965,0.0086568
2.41E-19,0.00067545,0,0.010058,0.067455,2,0.5,0.602059991,0.0064688
0.0082544,0.0027369,0,0.0014131,3.55E-07,9,0.111111111,1.908485019,0.0067859
0.0037527,0.001174,0.0079921,0.00062881,2.18E-06,17,0.058823529,2.460897843,0.014935
9.04E-05,0.0022155,1.78E-11,0.0028502,0.00028491,5,0.2,1.397940009,0.0040271
0.012435,0.0058037,0.10743,0.0036441,2.96E-05,8,0.125,1.806179974,0.015791
4.93E-21,1.38E-05,0,0.00020542,0.0013776,19,0.052631579,2.557507202,0.011923
3.37E-05,0.0014818,7.70E-08,0.0027653,0.0018665,5,0.2,1.397940009,0.0054224
0.0015485,0.00048444,0.0032978,0.00025947,8.98E-07,20,0.05,2.602059991,0.0085299
0.00033397,0.0081817,6.57E-11,0.010526,0.0010522,5,0.2,1.397940009,0.014872
0.00081284,0.00037938,0.0070223,0.00023821,1.94E-06,17,0.058823529,2.460897843,0.0046613
1.49E-20,4.16E-05,0,0.00061938,0.0041538,11,0.090909091,2.08278537,0.01205
1.63E-65,3.56E-08,0,2.24E-05,0.0022268,12,0.083333333,2.158362492,0.0066908
0.0048815,0.0015272,0.010396,0.00081795,2.83E-06,10,0.1,2,0.0067225
1.71E-05,0.000418,3.36E-12,0.00053776,5.38E-05,19,0.052631579,2.557507202,0.010972
0.019476,0.0090902,0.16826,0.0057077,4.64E-05,4,0.25,1.204119983,0.0061834
2.48E-20,6.95E-05,0,0.0010354,0.0069439,4,0.25,1.204119983,0.0026636
3.77E-18,1.11E-06,8.57E-109,3.86E-05,0.0010186,20,0.05,2.602059991,0.010908
0.0054847,0.0017159,0.011681,0.00091902,3.18E-06,12,0.083333333,2.158362492,0.010876
2.33E-05,0.00057022,4.58E-12,0.00073359,7.33E-05,19,0.052631579,2.557507202,0.014967
4.98E-05,2.32E-05,0.00042993,1.46E-05,1.19E-07,17,0.058823529,2.460897843,0.00028539
1.36E-20,3.81E-05,0,0.00056801,0.0038092,5,0.2,1.397940009,0.0022831
0.015594,0.0040853,0.00085885,0.0018133,8.99E-07,5,0.2,1.397940009,0.0049784
0.0011153,0.00034892,0.0023753,0.00018689,6.47E-07,8,0.125,1.806179974,0.000983
2.38E-05,0.0005823,4.67E-12,0.00074913,7.49E-05,19,0.052631579,2.557507202,0.015284
0.0038619,0.0018025,0.033364,0.0011318,9.21E-06,12,0.083333333,2.158362492,0.011035
2.20E-20,6.17E-05,0,0.00091833,0.0061586,8,0.125,1.806179974,0.0094495
0.0084458,0.0015733,4.04E-34,0.00059751,8.52E-09,13,0.076923077,2.227886705,0.010528
0.0022813,0.00071369,0.0048585,0.00038225,1.32E-06,18,0.055555556,2.51054501,0.010179
7.14E-05,0.0017481,1.40E-11,0.0022489,0.0002248,11,0.090909091,2.08278537,0.015379
0.002023,0.00094421,0.017477,0.00059286,4.82E-06,19,0.052631579,2.557507202,0.014491
9.32E-21,2.61E-05,0,0.00038841,0.0026048,14,0.071428571,2.292256071,0.01224
4.16E-20,9.32E-05,0,0.00021958,3.56E-06,19,0.052631579,2.557507202,0.0033612
0.027908,0.0087308,0.059435,0.0046762,1.62E-05,5,0.2,1.397940009,0.0096081
7.09E-05,0.0017373,1.39E-11,0.002235,0.00022341,11,0.090909091,2.08278537,0.015284
0.00021573,0.00010069,0.0018638,6.32E-05,5.14E-07,20,0.05,2.602059991,0.0017123
6.29E-19,0.0017615,0,0.026231,0.17591,1,1,0,0.0042174
0.061938,0.0066716,0,0.0019787,5.68E-12,4,0.25,1.204119983,0.0032027
0.16406,0.051326,0.3494,0.02749,9.51E-05,2,0.5,0.602059991,0.0090373
0.0082602,0.20236,1.62E-09,0.26034,0.026023,1,1,0,0.014713
0.016779,0.0078315,0.14496,0.0049174,4.00E-05,6,0.166666667,1.556302501,0.011986
1.08E-20,3.03E-05,0,0.0004518,0.0030299,14,0.071428571,2.292256071,0.014238
0.0013747,0.0016024,0.0068953,0.0013928,0.00010335,10,0.1,2,0.0093544
0.00011154,3.49E-05,0.00023756,1.87E-05,6.47E-08,17,0.058823529,2.460897843,0.00044394
4.30E-05,0.0010529,8.45E-12,0.0013545,0.0001354,13,0.076923077,2.227886705,0.012938
0.029364,0.013705,0.25368,0.0086054,7.00E-05,4,0.25,1.204119983,0.0093227
2.20E-18,0.0061585,0,0.091709,0.61503,1,1,0,0.014745
1.20E-11,5.27E-06,1.50E-23,6.74E-05,0.00098363,20,0.05,2.602059991,0.013857
0.0067319,0.0021061,0.014337,0.001128,3.90E-06,12,0.083333333,2.158362492,0.01335
4.27E-06,0.00010453,8.39E-13,0.00013447,1.34E-05,11,0.090909091,2.08278537,0.00091958
0.00033017,0.0001541,0.0028524,9.68E-05,7.87E-07,11,0.090909091,2.08278537,0.00079274
3.35E-20,9.38E-05,0,0.001397,0.0093688,6,0.166666667,1.556302501,0.008086
0.0012478,0.0003352,0.0012343,0.00016873,9.30E-08,17,0.058823529,2.460897843,0.0033612
0.0041353,0.0012937,0.0088069,0.00069291,2.40E-06,7,0.142857143,1.69019608,0.0027905
0.001353,0.033145,2.66E-10,0.042641,0.0042624,2,0.5,0.602059991,0.0096398
0.045843,0.021397,0.39605,0.013435,0.0001093,4,0.25,1.204119983,0.014555
6.46E-20,0.000181,0,0.0026954,0.018076,6,0.166666667,1.556302501,0.015601
0.00020319,0.00038613,0.00061897,0.0003853,5.09E-05,19,0.052631579,2.557507202,0.0094178
0.058716,0.018369,0.12505,0.0098386,3.40E-05,4,0.25,1.204119983,0.012938
1.77E-05,0.0004325,3.47E-12,0.00055641,5.56E-05,19,0.052631579,2.557507202,0.011352
0.002653,0.0012382,0.02292,0.00077749,6.33E-06,16,0.0625,2.408239965,0.013477
7.09E-19,0.0019866,0,0.029584,0.1984,1,1,0,0.0047565
2.31E-15,2.69E-05,5.27E-70,0.00079501,0.019382,4,0.25,1.204119983,0.0090056
0.013446,0.0042065,0.028636,0.002253,7.80E-06,9,0.111111111,1.908485019,0.014999
0.00012406,0.0030392,2.44E-11,0.00391,0.00039084,8,0.125,1.806179974,0.014143
0.00020805,9.71E-05,0.0017974,6.10E-05,4.96E-07,19,0.052631579,2.557507202,0.0014904
7.74E-20,0.00021667,0,0.0032266,0.021639,5,0.2,1.397940009,0.012969
1.94E-76,4.30E-07,0,0.00026757,0.026586,3,0.333333333,0.954242509,0.003932
0.0003238,0.0001013,0.00068961,5.43E-05,1.88E-07,16,0.0625,2.408239965,0.0011416
5.88E-05,0.0014416,1.16E-11,0.0018547,0.00018539,6,0.166666667,1.556302501,0.0037735
0.0036435,0.0017006,0.031477,0.0010678,8.69E-06,10,0.1,2,0.0072298
3.09E-21,8.65E-06,0,0.00012877,0.00086355,11,0.090909091,2.08278537,0.0025051
0.0016435,0.0009148,0.013332,0.00061617,9.38E-06,4,0.25,1.204119983,0.00066591
