Receptor_measurement1,Receptor_measurement2,Receptor_measurement4,Receptor_measurement5,Wind_speed,Source_Location_X,Source_Location_Y
0.00027422,0.00012799,8.04E-05,6.54E-07,13,100,100
7.80E-21,2.18E-05,0.0003252,0.0021809,15,300,300
0.017281,0.036193,0.026619,9.17E-05,3,244,126
0.0086014,0.0026909,0.0014413,4.99E-06,11,70,70
6.77E-05,0.0016597,0.0021352,0.00021343,6,180,180
0.016247,0.0075829,0.0047613,3.87E-05,6,100,100
3.30E-20,9.23E-05,0.0013751,0.0092218,6,300,300
8.15E-13,0.00078498,0.0010634,2.04E-06,16,395,166
0.0030986,0.00096937,0.0005192,1.80E-06,9,70,70
5.51E-05,0.0013493,0.0017358,0.00017351,8,180,180
0.0012873,0.00060083,0.00037726,3.07E-06,18,100,100
8.65E-21,2.42E-05,0.00036055,0.002418,16,300,300
3.65E-12,2.90E-05,0.00023529,0.0014371,19,179,307
0.0034579,0.0010818,0.00057941,2.00E-06,17,70,70
2.98E-05,0.00072984,0.00093893,9.39E-05,14,180,180
0.0043446,0.0020278,0.0012733,1.04E-05,8,100,100
6.32E-21,1.77E-05,0.00026333,0.001766,19,300,300
1.18E-07,0.00078416,0.0038129,0.016962,5,75,302
0.0020237,0.00063312,0.0003391,1.17E-06,17,70,70
0.00018,0.0044097,0.005673,0.00056708,6,180,180
0.002397,0.0011188,0.00070248,5.72E-06,14,100,100
6.93E-21,1.94E-05,0.00028879,0.0019367,14,300,300
0.0037066,0.00088204,0.00039161,1.40E-07,13,126,41
0.06217,0.01945,0.010417,3.60E-05,4,70,70
8.97E-06,0.00021977,0.00028273,2.83E-05,16,180,180
0.11825,0.055194,0.034656,0.00028194,1,100,100
2.98E-21,8.34E-06,0.00012425,0.00083327,10,300,300
0.0036728,0.055319,0.068004,0.0066633,2,166,177
0.017142,0.0053627,0.0028723,9.94E-06,6,70,70
1.79E-06,4.38E-05,5.63E-05,5.63E-06,17,180,180
0.0063525,0.002965,0.0018617,1.51E-05,11,100,100
4.42E-21,1.24E-05,0.0001844,0.0012367,20,300,300
0.0041529,0.0076484,0.0047705,1.62E-06,6,307,112
0.0043191,0.0013512,0.00072371,2.50E-06,13,70,70
2.82E-06,6.90E-05,8.87E-05,8.87E-06,14,180,180
0.0033852,0.00158,0.00099207,8.07E-06,13,100,100
7.02E-21,1.97E-05,0.00029275,0.0019633,8,300,300
5.19E-12,0.0006899,0.0025151,0.0011849,9,302,233
0.083405,0.026093,0.013976,4.84E-05,3,70,70
1.93E-05,0.00047225,0.00060755,6.07E-05,13,180,180
0.0065669,0.003065,0.0019245,1.57E-05,8,100,100
1.87E-19,0.00052388,0.0078013,0.052318,3,300,300
0.00023304,0.0004572,0.00045406,5.46E-05,16,41,161
1.17E-05,3.68E-06,1.97E-06,6.81E-09,14,70,70
9.01E-05,0.0022073,0.0028397,0.00028386,7,180,180
0.057529,0.026851,0.01686,0.00013716,2,100,100
1.44E-20,4.02E-05,0.00059898,0.0040169,9,300,300
3.15E-11,0.00014093,0.0010744,0.0060729,9,177,304
0.0028092,0.00087884,0.00047071,1.63E-06,10,70,70
1.06E-05,0.00025956,0.00033392,3.34E-05,17,180,180
0.0024036,0.0011219,0.00070442,5.73E-06,11,100,100
3.01E-21,8.44E-06,0.00012566,0.00084269,19,300,300
3.36E-10,1.17E-05,6.44E-05,0.00029898,20,112,301
1.1352,0.35514,0.19021,0.00065818,1,70,70
1.21E-05,0.00029613,0.00038097,3.81E-05,9,180,180
0.017578,0.0082045,0.0051515,4.19E-05,6,100,100
4.02E-20,0.00011244,0.0016744,0.011229,7,300,300
0.0015885,0.00074225,0.0004222,3.36E-07,8,233,97
0.002199,0.00068796,0.00036847,1.28E-06,17,70,70
0.001571,0.038488,0.049514,0.0049495,2,180,180
0.17818,0.083164,0.052218,0.00042481,2,100,100
1.97E-19,0.00055036,0.0081958,0.054963,3,300,300
1.09E-06,5.93E-05,9.21E-05,2.07E-05,17,161,198
0.070229,0.021971,0.011768,4.07E-05,2,70,70
0.0071921,0.17619,0.22667,0.022658,1,180,180
0.0041073,0.001917,0.0012037,9.79E-06,11,100,100
3.02E-21,8.44E-06,0.00012573,0.00084319,20,300,300
2.33E-09,0.0010461,0.0022852,0.00025252,11,304,204
0.17615,0.055108,0.029516,0.00010213,2,70,70
7.41E-05,0.0018157,0.0023359,0.0002335,7,180,180
0.079191,0.036962,0.023208,0.00018881,3,100,100
1.79E-20,5.02E-05,0.00074748,0.0050128,10,300,300
1.28E-11,0.00020804,0.00063975,0.00019799,16,301,224
0.0015543,0.00048624,0.00026043,9.01E-07,20,70,70
1.88E-05,0.00046035,0.00059224,5.92E-05,18,180,180
0.032959,0.015383,0.0096591,7.86E-05,4,100,100
1.20E-20,3.35E-05,0.0004991,0.0033471,14,300,300
2.57E-14,3.45E-06,7.79E-05,0.001644,15,97,392
0.012735,0.0039842,0.002134,7.38E-06,9,70,70
3.96E-05,0.00096916,0.0012468,0.00012463,6,180,180
0.0061674,0.0028786,0.0018074,1.47E-05,8,100,100
4.34E-21,1.22E-05,0.00018112,0.0012147,14,300,300
0.028572,0.0055824,0.0023787,2.34E-07,6,198,48
0.021428,0.0067038,0.0035906,1.24E-05,7,70,70
8.53E-06,0.00020898,0.00026885,2.69E-05,12,180,180
0.0016424,0.00076658,0.00048133,3.92E-06,18,100,100
3.70E-22,1.03E-06,1.54E-05,0.00010333,8,300,300
3.64E-16,1.40E-05,0.00026368,0.0039039,11,204,343
0.0031882,0.00099742,0.00053422,1.85E-06,13,70,70
0.00012709,0.0031134,0.0040054,0.00040038,6,180,180
0.0027138,0.0012666,0.00079532,6.47E-06,13,100,100
3.69E-21,1.03E-05,0.00015405,0.0010331,13,300,300
0.00012213,0.0022414,0.0024226,7.33E-05,8,224,162
0.00091744,0.00028702,0.00015373,5.32E-07,16,70,70
0.00038374,0.0094009,0.012094,0.0012089,3,180,180
0.13743,0.064144,0.040276,0.00032766,2,100,100
1.91E-21,5.36E-06,7.98E-05,0.00053494,15,300,300
1.82E-86,1.43E-06,0.0011002,0.11843,2,392,388
0.0023717,0.00074197,0.0003974,1.38E-06,20,70,70
2.23E-05,0.00054515,0.00070134,7.01E-05,2,180,180
0.0055442,0.0025877,0.0016248,1.32E-05,7,100,100
5.53E-19,0.0015496,0.023075,0.15475,1,300,300
0.00016919,0.0024528,0.0038775,0.00201,4,48,212
0.0018421,0.00057629,0.00030866,1.07E-06,5,70,70
0.00015379,0.0037676,0.004847,0.00048451,6,180,180
0.011643,0.0054341,0.0034121,2.78E-05,7,100,100
7.15E-21,2.00E-05,0.00029803,0.0019987,15,300,300
1.01E-13,0.00010726,0.00028589,2.84E-05,16,343,209
0.00078252,0.00024481,0.00013112,4.54E-07,16,70,70
8.35E-06,0.0002046,0.00026322,2.63E-05,18,180,180
0.001421,0.00066322,0.00041643,3.39E-06,19,100,100
2.42E-19,0.00067692,0.01008,0.067602,3,300,300
0.0090332,0.0019625,0.0008217,1.00E-07,6,162,36
0.00034069,0.00010658,5.71E-05,1.98E-07,14,70,70
5.27E-05,0.0012906,0.0016603,0.00016597,7,180,180
0.002057,0.00096007,0.00060282,4.90E-06,17,100,100
2.81E-20,7.86E-05,0.001171,0.0078532,4,300,300
0.0055262,0.00047238,0.00017028,1.78E-11,15,388,62
0.11436,0.035778,0.019163,6.63E-05,3,70,70
1.41E-05,0.00034558,0.00044459,4.44E-05,17,180,180
0.0022372,0.0010442,0.00065565,5.33E-06,10,100,100
5.84E-23,1.64E-07,2.43E-06,1.63E-05,9,300,300
0.16298,0.032329,0.014323,1.79E-06,3,212,58
0.0072694,0.0022742,0.0012181,4.21E-06,11,70,70
5.97E-05,0.0014628,0.0018819,0.00018812,12,180,180
0.00014797,6.91E-05,4.34E-05,3.53E-07,18,100,100
1.04E-20,2.91E-05,0.00043389,0.0029098,10,300,300
2.14E-12,0.00026858,0.0024174,0.014671,5,209,304
0.001599,0.00050025,0.00026794,9.27E-07,6,70,70
0.0021719,0.053207,0.068451,0.0068424,1,180,180
0.0097629,0.0045567,0.0028612,2.33E-05,8,100,100
2.95E-20,8.26E-05,0.0012296,0.0082459,8,300,300
1.33E-07,0.00025438,0.0011332,0.0050096,8,36,305
0.0062538,0.0019565,0.0010479,3.63E-06,13,70,70
2.01E-05,0.00049131,0.00063207,6.32E-05,18,180,180
0.00079625,0.00037164,0.00023335,1.90E-06,17,100,100
1.52E-20,4.24E-05,0.00063173,0.0042366,8,300,300
7.47E-07,0.00011804,0.00029706,0.00043564,18,62,253
0.00081268,0.00025424,0.00013617,4.71E-07,17,70,70
0.00025714,0.0062996,0.0081044,0.00081011,3,180,180
0.001598,0.00074586,0.00046832,3.81E-06,3,100,100
4.12E-21,1.15E-05,0.00017159,0.0011507,10,300,300
8.50E-12,1.99E-06,1.97E-05,0.00021995,13,58,356
0.0089226,0.0027914,0.0014951,5.17E-06,4,70,70
0.00031376,0.0076867,0.0098889,0.0009885,4,180,180
0.017387,0.008115,0.0050953,4.15E-05,5,100,100
5.85E-20,0.0001637,0.0024377,0.016348,5,300,300
8.84E-28,4.12E-05,0.0020333,0.050996,3,304,346
0.00079024,0.00024722,0.00013241,4.58E-07,13,70,70
2.15E-05,0.00052766,0.00067883,6.79E-05,18,180,180
0.55611,0.25956,0.16298,0.0013259,1,100,100
3.90E-19,0.0010926,0.016271,0.10912,2,300,300
3.78E-10,0.0025928,0.0071188,0.0015214,6,305,217
0.028207,0.0088244,0.0047264,1.64E-05,2,70,70
0.00040945,0.010031,0.012905,0.00129,3,180,180
0.00029351,0.00013699,8.60E-05,7.00E-07,7,100,100
1.38E-19,0.00038739,0.0057688,0.038688,4,300,300
2.07E-23,7.52E-06,0.0003907,0.011999,4,253,369
0.0019919,0.00062315,0.00033376,1.15E-06,17,70,70
1.95E-05,0.00047871,0.00061586,6.16E-05,16,180,180
0.00032315,0.00015083,9.47E-05,7.70E-07,19,100,100
9.46E-21,2.65E-05,0.00039445,0.0026453,14,300,300
1.70E-27,7.14E-05,0.00097973,0.003235,3,356,279
0.0028925,0.00090491,0.00048468,1.68E-06,11,70,70
0.00010418,0.0025521,0.0032833,0.0003282,9,180,180
0.0016621,0.00077579,0.00048711,3.96E-06,18,100,100
2.53E-20,7.08E-05,0.0010539,0.0070679,8,300,300
1.83E-33,5.87E-06,0.00019896,0.0026238,14,346,316
0.0085988,0.0026901,0.0014408,4.99E-06,8,70,70
9.94E-06,0.00024362,0.00031341,3.13E-05,16,180,180
0.42028,0.19616,0.12317,0.001002,1,100,100
6.49E-21,1.82E-05,0.00027043,0.0018136,19,300,300
1.35E-10,9.52E-05,0.00042808,0.00078749,19,217,263
0.0014391,0.00045022,0.00024114,8.34E-07,8,70,70
8.04E-06,0.00019686,0.00025326,2.53E-05,12,180,180
0.017067,0.0079658,0.0050017,4.07E-05,5,100,100
1.97E-20,5.51E-05,0.00082055,0.0055029,9,300,300
1.70E-11,0.000425,0.00065852,5.11E-06,19,369,176
0.039,0.012201,0.006535,2.26E-05,4,70,70
0.00010681,0.0026167,0.0033664,0.00033651,9,180,180
0.0041069,0.0019169,0.0012036,9.79E-06,10,100,100
3.98E-21,1.11E-05,0.00016583,0.0011121,17,300,300
6.82E-33,3.55E-07,5.62E-05,0.0032,8,279,399
0.0068848,0.0021539,0.0011536,3.99E-06,10,70,70
6.99E-06,0.00017118,0.00022022,2.20E-05,20,180,180
0.0014649,0.00068371,0.0004293,3.49E-06,6,100,100
1.77E-21,4.97E-06,7.40E-05,0.00049599,8,300,300
0.055534,0.0065519,0.0022763,1.37E-09,7,316,38
0.022258,0.0069635,0.0037297,1.29E-05,6,70,70
3.96E-07,9.69E-06,1.25E-05,1.25E-06,15,180,180
0.001961,0.00091528,0.0005747,4.68E-06,19,100,100
1.20E-20,3.35E-05,0.0004991,0.0033471,7,300,300
5.93E-05,0.0006544,0.00058386,4.04E-06,4,263,144
0.0030941,0.00096798,0.00051846,1.79E-06,8,70,70
6.84E-05,0.001676,0.0021562,0.00021553,11,180,180
0.029915,0.013963,0.008767,7.13E-05,5,100,100
8.87E-20,0.00024833,0.003698,0.0248,2,300,300
3.27E-15,9.33E-06,0.00016858,0.0026103,13,176,351
0.029214,0.0091396,0.0048952,1.69E-05,4,70,70
9.43E-05,0.0023098,0.0029716,0.00029704,9,180,180
0.0020222,0.00094384,0.00059263,4.82E-06,18,100,100
8.04E-21,2.25E-05,0.00033508,0.0022471,17,300,300
0.066888,0.020655,0.0084659,2.90E-09,4,399,79
0.053967,0.016883,0.0090428,3.13E-05,4,70,70
3.27E-05,0.00080225,0.0010321,0.00010317,9,180,180
0.00079408,0.00037063,0.00023272,1.89E-06,18,100,100
1.04E-21,2.91E-06,4.34E-05,0.00029098,20,300,300
5.19E-09,1.22E-05,5.59E-05,0.00025759,16,38,307
0.094151,0.029455,0.015776,5.46E-05,3,70,70
2.53E-05,0.00062011,0.00079777,7.97E-05,8,180,180
0.001598,0.00074586,0.00046832,3.81E-06,4,100,100
3.87E-21,1.08E-05,0.00016129,0.0010816,15,300,300
2.78E-14,9.15E-05,0.0022672,0.048749,3,144,379
0.0027458,0.00085903,0.0004601,1.59E-06,20,70,70
1.16E-05,0.00028474,0.00036632,3.66E-05,11,180,180
0.00032059,0.00014963,9.40E-05,7.64E-07,18,100,100
9.70E-22,2.71E-06,4.04E-05,0.00027112,19,300,300
0.00014981,0.010094,0.0076535,2.82E-06,4,351,130
0.010362,0.0032416,0.0017362,6.01E-06,4,70,70
2.45E-05,0.000599,0.00077061,7.70E-05,18,180,180
0.0016375,0.00076428,0.00047989,3.90E-06,9,100,100
6.29E-21,1.76E-05,0.00026224,0.0017586,19,300,300
2.57E-11,1.20E-05,0.00012024,0.0013026,17,79,350
0.0015532,0.00048592,0.00026026,9.01E-07,13,70,70
0.00011349,0.0027803,0.0035768,0.00035754,8,180,180
0.039152,0.018274,0.011474,9.33E-05,2,100,100
4.80E-19,0.0013443,0.020018,0.13425,2,300,300
1.63E-05,0.0028011,0.0028804,1.68E-05,4,307,154
0.00059949,0.00018755,0.00010045,3.48E-07,13,70,70
2.11E-05,0.00051586,0.00066365,6.63E-05,19,180,180
0.0001233,5.76E-05,3.61E-05,2.94E-07,18,100,100
2.36E-20,6.60E-05,0.0009821,0.0065863,7,300,300
5.56E-27,4.92E-06,3.14E-05,1.54E-05,15,379,242
0.033963,0.010625,0.005691,1.97E-05,4,70,70
2.54E-05,0.00062323,0.00080178,8.01E-05,18,180,180
0.012002,0.0056016,0.0035172,2.86E-05,7,100,100
1.69E-20,4.74E-05,0.00070611,0.0047354,9,300,300
1.82E-07,2.49E-05,4.98E-05,2.91E-05,11,130,223
0.0012592,0.00039395,0.000211,7.30E-07,16,70,70
2.50E-05,0.00061161,0.00078683,7.87E-05,13,180,180
0.71751,0.33489,0.21028,0.0017107,1,100,100
2.32E-21,6.51E-06,9.69E-05,0.00064988,17,300,300
0.058467,0.0075391,0.0023556,6.87E-11,7,350,27
0.014139,0.0044235,0.0023692,8.20E-06,8,70,70
2.16E-05,0.0005288,0.0006803,6.80E-05,20,180,180
0.0017756,0.00082873,0.00052036,4.23E-06,6,100,100
1.57E-18,0.004397,0.065478,0.43912,1,300,300
4.98E-13,1.39E-05,0.00016187,0.0017037,17,154,335
0.00066335,0.00020753,0.00011115,3.85E-07,19,70,70
1.58E-05,0.00038706,0.00049795,4.98E-05,20,180,180
0.014782,0.0068992,0.004332,3.52E-05,6,100,100
7.72E-21,2.16E-05,0.000322,0.0021594,7,300,300
1.16E-19,2.52E-06,5.94E-05,0.00096446,15,242,340
0.00014967,4.68E-05,2.51E-05,8.68E-08,20,70,70
6.87E-05,0.0016839,0.0021664,0.00021655,6,180,180
8.85E-05,4.13E-05,2.59E-05,2.11E-07,19,100,100
3.29E-20,9.21E-05,0.0013713,0.0091966,8,300,300
3.19E-07,0.00061925,0.0012777,0.00035873,14,223,212
0.011099,0.0034721,0.0018597,6.43E-06,10,70,70
1.77E-05,0.00043309,0.00055717,5.57E-05,12,180,180
0.51297,0.23942,0.15033,0.001223,1,100,100
2.63E-21,7.36E-06,0.00010957,0.00073481,18,300,300
5.04E-09,2.34E-05,0.00012783,0.00076889,9,27,323
0.0045643,0.0014279,0.0007648,2.65E-06,15,70,70
2.12E-06,5.19E-05,6.68E-05,6.68E-06,19,180,180
0.01435,0.0066975,0.0042053,3.42E-05,7,100,100
2.15E-21,6.02E-06,8.96E-05,0.0006012,11,300,300
8.08E-37,5.51E-07,3.58E-05,0.00098876,15,335,343
0.0054041,0.0016906,0.00090551,3.13E-06,7,70,70
4.29E-06,0.00010499,0.00013507,1.35E-05,18,180,180
0.0019531,0.00091161,0.00057239,4.66E-06,3,100,100
1.10E-20,3.09E-05,0.00045953,0.0030818,10,300,300
2.02E-26,3.42E-05,0.0005758,0.0031713,12,340,292
0.0048096,0.0015047,0.0008059,2.79E-06,13,70,70
3.07E-06,7.52E-05,9.68E-05,9.67E-06,20,180,180
0.0091344,0.0042634,0.002677,2.18E-05,9,100,100
1.19E-20,3.34E-05,0.00049701,0.0033331,10,300,300
0.00048328,0.00031432,0.00019659,4.20E-07,10,212,107
0.0024625,0.00077038,0.00041262,1.43E-06,12,70,70
0.00018581,0.004552,0.0058562,0.00058539,4,180,180
0.0011819,0.00055165,0.00034638,2.82E-06,19,100,100
1.77E-21,4.97E-06,7.40E-05,0.00049599,8,300,300
6.40E-28,1.06E-05,0.00030784,0.0040664,8,323,319
0.0072436,0.0022661,0.0012137,4.20E-06,12,70,70
8.23E-06,0.00020171,0.0002595,2.59E-05,20,180,180
0.00071023,0.00033149,0.00020814,1.69E-06,9,100,100
4.73E-20,0.00013244,0.0019722,0.013227,2,300,300
2.65E-51,6.30E-08,1.90E-05,0.001406,20,343,388
0.06548,0.020485,0.010972,3.80E-05,4,70,70
0.0040411,0.099,0.12736,0.012731,1,180,180
0.0026155,0.0012207,0.00076649,6.24E-06,17,100,100
2.89E-21,8.09E-06,0.00012053,0.00080829,6,300,300
0.0015139,0.0024167,0.0015344,8.37E-07,10,292,113
0.0010652,0.00033324,0.00017849,6.18E-07,19,70,70
6.92E-05,0.001696,0.0021819,0.00021811,9,180,180
0.0014266,0.00066586,0.00041809,3.40E-06,17,100,100
1.66E-18,0.0046354,0.069029,0.46293,1,300,300
9.28E-05,3.78E-05,2.26E-05,1.25E-07,9,107,93
0.022603,0.0070713,0.0037874,1.31E-05,7,70,70
1.48E-05,0.00036209,0.00046583,4.66E-05,18,180,180
0.0058168,0.0027149,0.0017047,1.39E-05,10,100,100
3.45E-20,9.66E-05,0.0014391,0.0096512,8,300,300
0.11395,0.013545,0.0046375,2.00E-09,5,319,36
0.089801,0.028094,0.015047,5.21E-05,3,70,70
7.74E-06,0.00018967,0.00024401,2.44E-05,19,180,180
0.0074148,0.0034608,0.002173,1.77E-05,10,100,100
6.44E-21,1.80E-05,0.00026867,0.0018018,14,300,300
0.0020596,0.00015932,4.86E-05,2.54E-13,18,388,36
0.032236,0.010085,0.0054016,1.87E-05,3,70,70
3.03E-05,0.00074277,0.00095557,9.55E-05,16,180,180
0.0047941,0.0022376,0.001405,1.14E-05,1,100,100
1.20E-20,3.35E-05,0.00049948,0.0033497,13,300,300
0.049027,0.0229,0.014287,9.89E-05,1,113,100
0.00034113,0.00010672,5.72E-05,1.98E-07,18,70,70
1.70E-05,0.00041738,0.00053696,5.37E-05,16,180,180
0.0061808,0.0028848,0.0018114,1.47E-05,11,100,100
4.05E-20,0.0001134,0.0016887,0.011325,4,300,300
7.57E-06,0.0055321,0.016885,0.031543,3,93,263
0.78519,0.24564,0.13157,0.00045525,1,70,70
5.38E-05,0.0013171,0.0016944,0.00016938,10,180,180
0.046543,0.021723,0.01364,0.00011097,4,100,100
2.07E-20,5.80E-05,0.00086438,0.0057968,9,300,300
0.00037784,0.0034853,0.0050835,0.0022443,2,36,205
0.01663,0.0052026,0.0027865,9.64E-06,3,70,70
7.14E-05,0.0017499,0.0022512,0.00022503,9,180,180
0.0073989,0.0034533,0.0021683,1.76E-05,10,100,100
1.10E-21,3.07E-06,4.57E-05,0.00030664,17,300,300
0.00081011,0.00080075,0.00066123,3.81E-05,10,36,137
0.0085824,0.002685,0.0014381,4.98E-06,11,70,70
0.00055187,0.01352,0.017393,0.0017386,1,180,180
0.0021378,0.0009978,0.00062651,5.10E-06,15,100,100
2.00E-21,5.59E-06,8.33E-05,0.00055845,15,300,300
8.77E-12,1.63E-05,0.00018175,0.0021053,10,100,350
0.0038642,0.0012089,0.0006475,2.24E-06,17,70,70
6.54E-05,0.0016021,0.0020611,0.00020603,7,180,180
0.00011837,5.52E-05,3.47E-05,2.82E-07,18,100,100
3.03E-19,0.00084762,0.012622,0.08465,2,300,300
2.65E-11,0.00023568,0.00097516,0.00099385,10,263,248
0.0092334,0.0028886,0.0015472,5.35E-06,10,70,70
0.00049624,0.012157,0.01564,0.0015634,4,180,180
0.0039631,0.0018497,0.0011614,9.45E-06,5,100,100
5.19E-21,1.45E-05,0.00021645,0.0014516,20,300,300
4.11E-19,1.17E-05,0.00047034,0.013145,4,205,378
0.64703,0.20242,0.10842,0.00037515,1,70,70
0.00013915,0.0034089,0.0043855,0.00043838,7,180,180
0.0037823,0.0017654,0.0011085,9.02E-06,13,100,100
5.82E-21,1.63E-05,0.00024274,0.0016279,13,300,300
2.23E-09,0.00056281,0.0036889,0.020082,5,137,306
0.037993,0.011886,0.0063662,2.20E-05,2,70,70
1.38E-05,0.00033921,0.00043639,4.36E-05,9,180,180
0.011251,0.0052515,0.0032974,2.68E-05,7,100,100
5.09E-21,1.43E-05,0.00021232,0.0014239,14,300,300
2.67E-16,0.0021544,0.0092023,0.002971,5,350,231
0.0058042,0.0018158,0.00097256,3.37E-06,13,70,70
2.88E-05,0.00070451,0.00090634,9.06E-05,13,180,180
0.00040725,0.00019008,0.00011935,9.71E-07,19,100,100
2.21E-19,0.00061806,0.0092038,0.061724,3,300,300
1.39E-08,0.00047529,0.0012079,0.00045285,7,248,222
0.0021592,0.00067549,0.0003618,1.25E-06,17,70,70
0.0016244,0.039796,0.051198,0.0051177,2,180,180
0.084296,0.039344,0.024704,0.00020098,2,100,100
1.72E-21,4.81E-06,7.17E-05,0.00048055,17,300,300
5.48E-16,0.00066453,0.0016249,5.44E-05,10,378,199
0.0052278,0.0016355,0.00087599,3.03E-06,14,70,70
6.32E-06,0.0001548,0.00019915,1.99E-05,18,180,180
0.010187,0.0047549,0.0029856,2.43E-05,4,100,100
9.85E-21,2.76E-05,0.00041075,0.0027546,11,300,300
2.74E-08,0.00049265,0.00079358,3.03E-05,14,306,185
0.21011,0.065733,0.035207,0.00012182,2,70,70
5.22E-05,0.0012778,0.0016439,0.00016433,10,180,180
0.0028556,0.0013328,0.00083688,6.81E-06,13,100,100
1.03E-20,2.87E-05,0.00042765,0.002868,14,300,300
0.00087914,0.00015883,6.00E-05,7.23E-10,6,231,31
0.0027006,0.00084487,0.00045251,1.57E-06,18,70,70
0.00010626,0.0026031,0.0033489,0.00033476,8,180,180
0.033658,0.01571,0.009864,8.02E-05,4,100,100
5.66E-20,0.00015856,0.0023612,0.015835,6,300,300
2.18E-13,0.0047366,0.068315,0.70987,1,222,324
0.0041549,0.0012998,0.0006962,2.41E-06,15,70,70
2.86E-06,7.00E-05,9.00E-05,9.00E-06,18,180,180
0.0092774,0.0043301,0.0027189,2.21E-05,6,100,100
6.92E-21,1.94E-05,0.0002885,0.0019348,11,300,300
0.00067127,0.000806,0.00058194,3.57E-06,20,199,123
0.27574,0.086263,0.046203,0.00015987,2,70,70
5.08E-05,0.0012448,0.0016014,0.00016008,12,180,180
0.71911,0.33564,0.21074,0.0017145,1,100,100
5.38E-21,1.51E-05,0.0002244,0.0015049,15,300,300
6.71E-11,4.76E-05,0.00026782,0.00091204,19,185,284
0.00012792,4.00E-05,2.14E-05,7.42E-08,18,70,70
1.73E-05,0.000425,0.00054676,5.47E-05,14,180,180
0.00037184,0.00017355,0.00010897,8.87E-07,19,100,100
1.58E-20,4.43E-05,0.00065985,0.0044252,9,300,300
0.0012557,0.0012557,0.0010446,6.43E-05,7,31,138
0.004491,0.001405,0.00075252,2.60E-06,11,70,70
0.0023855,0.058441,0.075183,0.0075154,1,180,180
0.024858,0.011602,0.007285,5.93E-05,3,100,100
4.45E-21,1.24E-05,0.00018539,0.0012433,20,300,300
3.79E-09,0.00032134,0.00051724,1.38E-05,12,324,183
0.28552,0.089325,0.047843,0.00016555,1,70,70
4.64E-05,0.0011361,0.0014616,0.0001461,9,180,180
0.0054254,0.0025322,0.00159,1.29E-05,9,100,100
7.39E-23,2.07E-07,3.08E-06,2.07E-05,16,300,300
0.0033769,0.0042849,0.0034694,9.15E-05,5,123,135
0.097477,0.030495,0.016333,5.65E-05,3,70,70
2.45E-06,6.01E-05,7.73E-05,7.73E-06,15,180,180
0.0019078,0.00089047,0.00055912,4.55E-06,14,100,100
9.89E-21,2.77E-05,0.00041225,0.0027647,12,300,300
4.82E-34,1.99E-07,3.29E-05,0.0019066,3,284,398
0.0014231,0.00044522,0.00023846,8.25E-07,12,70,70
4.49E-05,0.0010993,0.0014143,0.00014137,11,180,180
0.093085,0.043446,0.02728,0.00022193,2,100,100
7.99E-22,2.24E-06,3.33E-05,0.00022338,15,300,300
8.87E-11,1.42E-05,8.66E-05,0.00042142,10,138,301
0.0038377,0.0012006,0.00064305,2.23E-06,6,70,70
0.0015488,0.037943,0.048813,0.0048794,2,180,180
0.004207,0.0019636,0.0012329,1.00E-05,7,100,100
6.42E-21,1.80E-05,0.0002677,0.0017953,19,300,300
5.60E-09,0.00014703,0.00053267,0.00082425,11,183,257
0.015415,0.0048224,0.0025829,8.94E-06,6,70,70
6.23E-05,0.0015264,0.0019637,0.0001963,2,180,180
0.052335,0.024427,0.015338,0.00012478,2,100,100
2.99E-20,8.38E-05,0.0012477,0.0083678,7,300,300
4.96E-11,0.00052101,0.0060562,0.067184,3,135,341
0.0013852,0.00043334,0.0002321,8.03E-07,16,70,70
9.97E-06,0.00024423,0.0003142,3.14E-05,10,180,180
0.00013317,6.22E-05,3.90E-05,3.18E-07,6,100,100
9.18E-21,2.57E-05,0.00038262,0.0025659,10,300,300
1.70E-06,0.0033682,0.0023729,1.03E-07,8,398,125
0.01396,0.0043672,0.0023391,8.09E-06,4,70,70
2.96E-06,7.24E-05,9.32E-05,9.32E-06,17,180,180
0.0057679,0.0026921,0.0016903,1.38E-05,8,100,100
1.06E-20,2.98E-05,0.00044375,0.002976,14,300,300
0.29255,0.49125,0.30736,0.00012344,1,301,112
0.089034,0.027854,0.014919,5.16E-05,3,70,70
0.00017584,0.0043078,0.005542,0.00055398,7,180,180
0.0041073,0.001917,0.0012037,9.79E-06,11,100,100
4.98E-21,1.39E-05,0.0002076,0.0013923,19,300,300
0.073359,0.01179,0.0043679,2.54E-08,6,257,34
0.0010703,0.00033485,0.00017935,6.21E-07,16,70,70
0.00019226,0.0047101,0.0060596,0.00060572,5,180,180
8.15E-06,3.81E-06,2.39E-06,1.94E-08,14,100,100
3.62E-21,1.01E-05,0.00015077,0.0010111,15,300,300
9.39E-14,0.00034925,0.0010384,0.00014845,13,341,215
0.00032748,0.00010245,5.49E-05,1.90E-07,15,70,70
1.97E-06,4.83E-05,6.21E-05,6.21E-06,17,180,180
0.0013743,0.00064144,0.00040276,3.28E-06,10,100,100
1.94E-19,0.00054301,0.0080862,0.054229,1,300,300
2.49E-10,2.18E-05,0.00012986,0.00064549,15,125,303
0.000708,0.0002215,0.00011863,4.11E-07,19,70,70
1.91E-05,0.00046774,0.00060175,6.02E-05,20,180,180
