Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Location_X,Source_Location_Y,Source_Emission_rate,Log
0.0010014,-5.998784826,0.00046741,-6.660604001,0.0086516,0.00029348,2.39E-06,15,0.066666667,2.352182518,100,100,0.0044711,-2.349585617
1.46E-19,-37.67129429,0.00040909,-6.776362273,0,0.006092,0.040855,3,0.333333333,0.954242509,300,300,0.0088153,-2.054762903
0.0041569,-4.762460846,0.00096457,-6.031332499,2.65E-09,0.00038004,1.88E-08,9,0.111111111,1.908485019,166,22,0.0036149,-2.441903712
0.0011314,-5.892767651,0.00035395,-6.902116167,0.0024095,0.00018958,6.56E-07,17,0.058823529,2.460897843,70,70,0.0045028,-2.346517343
3.54E-05,-8.901993476,0.00086643,-6.124533037,6.96E-12,0.0011147,0.00011142,15,0.066666667,2.352182518,180,180,0.014174,-1.848507572
0.0020628,-5.371085755,0.0009628,-6.032927837,0.017821,0.00060454,4.92E-06,19,0.052631579,2.557507202,100,100,0.014777,-1.830413727
5.99E-20,-38.44514636,0.00016776,-7.550623165,0,0.0024982,0.016754,6,0.166666667,1.556302501,300,300,0.01446,-1.839831707
2.45E-10,-19.22166783,9.14E-05,-8.078107609,2.63E-30,0.00072305,0.00546,9,0.111111111,1.908485019,115,324,0.012684,-1.896743767
1.0039,0.003380908,0.31408,-1.005919435,2.1381,0.16822,0.00058208,1,1,0,70,70,0.013825,-1.85933486
1.91E-06,-11.43793327,4.67E-05,-8.661366239,3.75E-13,6.01E-05,6.01E-06,14,0.071428571,2.292256071,180,180,0.00066591,-3.176584463
0.00014915,-7.652753485,6.96E-05,-8.314781521,0.0012885,4.37E-05,3.56E-07,15,0.066666667,2.352182518,100,100,0.00066591,-3.176584463
8.95E-21,-40.09635393,2.51E-05,-9.200652557,0,0.00037326,0.0025032,11,0.090909091,2.08278537,300,300,0.0072615,-2.138973658
0.0018525,-5.464483567,0.00025085,-7.201171789,0,9.24E-05,2.89E-10,15,0.066666667,2.352182518,286,41,0.0018392,-2.735371042
0.02712,-3.13342063,0.0084842,-4.142778205,0.057757,0.0045442,1.57E-05,6,0.166666667,1.556302501,70,70,0.013445,-1.871439193
0.0001004,-7.996532574,0.0024597,-5.218235718,1.97E-11,0.0031644,0.00031632,5,0.2,1.397940009,180,180,0.0044711,-2.349585617
0.00094259,-6.051354344,0.00043994,-6.713213099,0.0081432,0.00027624,2.25E-06,16,0.0625,2.408239965,100,100,0.0047882,-2.319827718
2.82E-21,-41.09950178,7.91E-06,-10.20364703,0,0.00011773,0.00078954,14,0.071428571,2.292256071,300,300,0.00371,-2.43062609
0.00045963,-6.675183265,0.00050339,-6.596190832,0.0029648,0.00035315,1.67E-06,16,0.0625,2.408239965,206,120,0.004915,-2.308476478
0.00035081,-6.909856071,0.00010975,-7.919190942,0.00074713,5.88E-05,2.03E-07,19,0.052631579,2.557507202,70,70,0.001744,-2.758453519
1.29E-05,-9.778820579,0.00031595,-7.000763281,2.54E-12,0.00040646,4.06E-05,15,0.066666667,2.352182518,180,180,0.0051687,-2.286618674
0.00057104,-6.486666939,0.00026653,-7.148507801,0.0049333,0.00016735,1.36E-06,19,0.052631579,2.557507202,100,100,0.0040906,-2.388212986
3.90E-20,-38.81787079,0.0001092,-7.923554723,0,0.0016261,0.010905,7,0.142857143,1.69019608,300,300,0.012811,-1.892416969
6.69E-06,-10.34914776,0.00019731,-7.409701807,2.15E-07,0.00038438,0.00038378,18,0.055555556,2.51054501,22,236,0.011162,-1.952257982
0.0012434,-5.810778274,0.00038899,-6.820123126,0.0026481,0.00020835,7.21E-07,10,0.1,2,70,70,0.0017123,-2.766420143
6.17E-06,-10.41942967,0.00015119,-7.640953866,1.21E-12,0.0001945,1.94E-05,15,0.066666667,2.352182518,180,180,0.0024734,-2.606705644
0.00092386,-6.068787672,0.0004312,-6.730642496,0.0079814,0.00027075,2.20E-06,16,0.0625,2.408239965,100,100,0.004693,-2.328549446
6.08E-21,-40.43219284,1.70E-05,-9.539102157,0,0.00025346,0.0016998,16,0.0625,2.408239965,300,300,0.010433,-1.981590793
1.92E-09,-17.43339754,0.00067472,-6.341752833,0,0.0012186,4.95E-05,16,0.0625,2.408239965,324,190,0.01465,-1.834162375
0.012707,-3.79191394,0.0039753,-4.801260183,0.027062,0.0021292,7.37E-06,9,0.111111111,1.908485019,70,70,0.014174,-1.848507572
0.00084659,-6.144653732,0.02074,-3.366382496,1.66E-10,0.026682,0.0026671,3,0.333333333,0.954242509,180,180,0.013572,-1.867356149
0.00093218,-6.061000438,0.00043509,-6.722841797,0.0080533,0.00027319,2.22E-06,12,0.083333333,2.158362492,100,100,0.0026636,-2.574530994
8.23E-19,-36.16920033,0.0023045,-5.274846575,0,0.034317,0.23014,1,1,0,300,300,0.0055175,-2.258257658
1.32E-07,-13.75885214,7.30E-05,-8.27335428,2.78E-12,0.00025044,0.00071892,16,0.0625,2.408239965,41,283,0.0083714,-2.077201906
0.0020602,-5.372181234,0.00064453,-6.381513727,0.0043877,0.00034521,1.19E-06,19,0.052631579,2.557507202,70,70,0.010242,-1.989615229
8.09E-05,-8.184102957,0.0019814,-5.406055683,1.59E-11,0.0025491,0.00025481,9,0.111111111,1.908485019,180,180,0.011669,-1.93296636
0.00033559,-6.948381978,0.00015663,-7.610250104,0.0028992,9.83E-05,8.00E-07,10,0.1,2,100,100,0.00066591,-3.176584463
1.20E-20,-39.84163751,3.37E-05,-8.944740198,0,0.00050158,0.0033638,9,0.111111111,1.908485019,300,300,0.0065322,-2.184940527
7.36E-08,-14.26624437,0.00059666,-6.448546152,4.94E-21,0.0024771,0.0071347,3,0.333333333,0.954242509,120,280,0.002727,-2.564314862
0.0012434,-5.810778274,0.00038899,-6.820123126,0.0026481,0.00020835,7.21E-07,20,0.05,2.602059991,70,70,0.0068493,-2.164353811
3.10E-05,-9.017276612,0.0007587,-6.239859832,6.09E-12,0.00097606,9.76E-05,13,0.076923077,2.227886705,180,180,0.0093227,-2.030458291
0.0023526,-5.256903815,0.0010981,-5.918716217,0.020325,0.00068947,5.61E-06,12,0.083333333,2.158362492,100,100,0.0067225,-2.172469189
3.05E-20,-39.03140032,8.55E-05,-8.136067771,0,0.0012727,0.0085352,8,0.125,1.806179974,300,300,0.013096,-1.882861334
3.76E-25,-48.84962431,1.53E-06,-11.63061714,0,0.00013679,0.0059874,7,0.142857143,1.69019608,236,398,0.0077689,-2.109640469
0.00036787,-6.868611255,0.00011509,-7.87792482,0.00078346,6.16E-05,2.13E-07,13,0.076923077,2.227886705,70,70,0.00085616,-3.067445066
5.45E-05,-8.527206995,0.0013345,-5.749362844,1.07E-11,0.0017169,0.00017162,10,0.1,2,180,180,0.0097032,-2.013085017
0.0040684,-4.781152709,0.0018989,-5.442995811,0.035148,0.0011923,9.70E-06,14,0.071428571,2.292256071,100,100,0.015823,-1.800711172
2.88E-21,-41.08121502,8.07E-06,-10.18625293,0,0.00012018,0.00080599,16,0.0625,2.408239965,300,300,0.0049467,-2.305684427
1.50E-17,-33.64781748,6.41E-07,-12.38628394,1.17E-133,1.42E-05,0.00025478,10,0.1,2,190,356,0.00057078,-3.243531253
0.00011257,-7.897154668,3.52E-05,-8.906914673,0.00023974,1.89E-05,6.53E-08,15,0.066666667,2.352182518,70,70,0.00034881,-3.457411073
0.00067648,-6.339490077,0.016573,-3.561197739,1.33E-10,0.021321,0.0021312,2,0.5,0.602059991,180,180,0.0048199,-2.316961972
0.0031179,-5.012275636,0.0014553,-5.674094941,0.026936,0.00091375,7.43E-06,15,0.066666667,2.352182518,100,100,0.013921,-1.856329567
3.40E-21,-40.93704217,9.52E-06,-10.0427261,0,0.00014183,0.00095117,18,0.055555556,2.51054501,300,300,0.0073884,-2.1314496
1.35E-09,-17.73933246,0.018148,-3.482342459,0,0.065177,0.038157,1,1,0,283,236,0.0045028,-2.346517343
0.0012508,-5.805624255,0.00039131,-6.814958107,0.0026638,0.00020959,7.25E-07,18,0.055555556,2.51054501,70,70,0.0055809,-2.253295759
2.57E-05,-9.180133753,0.00062996,-6.401374051,5.06E-12,0.00081044,8.10E-05,18,0.055555556,2.51054501,180,180,0.01484,-1.828566099
4.79E-05,-8.639328973,2.24E-05,-9.299503963,0.00041417,1.41E-05,1.14E-07,10,0.1,2,100,100,9.51E-05,-4.021819483
1.31E-20,-39.76545741,3.67E-05,-8.870667871,0,0.00054631,0.0036637,10,0.1,2,300,300,0.0087836,-2.05632745
6.54E-07,-12.3688445,0.0010986,-5.918320811,0,0.0016485,7.69E-05,13,0.076923077,2.227886705,280,183,0.013635,-1.865344858
0.0062522,-4.407934276,0.001956,-5.417262299,0.013315,0.0010476,3.63E-06,12,0.083333333,2.158362492,70,70,0.012399,-1.90661334
3.39E-06,-10.9396006,8.30E-05,-8.161843815,6.66E-13,0.00010678,1.07E-05,17,0.058823529,2.460897843,180,180,0.001744,-2.758453519
0.063388,-2.395985901,0.029586,-3.057827494,0.54763,0.018577,0.00015113,3,0.333333333,0.954242509,100,100,0.01132,-1.946153573
4.89E-21,-40.62138228,1.37E-05,-9.726558866,0,0.00020407,0.0013686,12,0.083333333,2.158362492,300,300,0.0047248,-2.32561657
0.0074812,-4.25205747,0.041425,-2.765474966,0,0.020957,6.61E-08,4,0.25,1.204119983,398,99,0.014904,-1.826697158
0.0011036,-5.914376616,0.00034526,-6.923707468,0.0023504,0.00018492,6.40E-07,13,0.076923077,2.227886705,70,70,0.0025685,-2.59032043
6.40E-06,-10.38764005,0.00015673,-7.609695733,1.26E-12,0.00020163,2.02E-05,16,0.0625,2.408239965,180,180,0.0029173,-2.535018908
0.0049914,-4.603555251,0.0023297,-5.265400001,0.043121,0.0014628,1.19E-05,9,0.111111111,1.908485019,100,100,0.0080226,-2.095684861
1.18E-21,-41.85623599,3.30E-06,-10.96297212,0,4.91E-05,0.00032952,17,0.058823529,2.460897843,300,300,0.0022831,-2.641475066
3.18E-59,-116.9951458,1.29E-07,-13.77882058,0,5.82E-05,0.0051079,4,0.25,1.204119983,356,393,0.0015538,-2.808604883
0.00061403,-6.42362082,0.0001921,-7.43294527,0.0013077,0.00010289,3.56E-07,15,0.066666667,2.352182518,70,70,0.0019026,-2.720652508
0.0016022,-5.590566545,0.039251,-2.812298548,3.15E-10,0.050496,0.0050476,1,1,0,180,180,0.0028539,-2.544561249
0.0010874,-5.927221343,0.00050754,-6.589059449,0.0093944,0.00031868,2.59E-06,13,0.076923077,2.227886705,100,100,0.0036466,-2.438111872
2.84E-21,-41.09336332,7.95E-06,-10.19926574,0,0.00011833,0.00079359,5,0.2,1.397940009,300,300,0.00047565,-3.322712499
1.31E-23,-45.76545741,9.36E-06,-10.0574483,0,0.00070098,0.027904,2,0.5,0.602059991,236,391,0.002727,-2.564314862
0.010526,-3.955473269,0.0032931,-4.964790162,0.022418,0.0017638,6.10E-06,7,0.142857143,1.69019608,70,70,0.007103,-2.148558185
4.41E-05,-8.711122821,0.0010812,-5.932187926,8.68E-12,0.001391,0.00013904,12,0.083333333,2.158362492,180,180,0.01132,-1.946153573
0.0034997,-4.911938365,0.0016334,-5.573814897,0.030234,0.0010256,8.34E-06,10,0.1,2,100,100,0.0069444,-2.158365272
2.58E-20,-39.17676059,7.22E-05,-8.282925605,0,0.0010755,0.0072126,8,0.125,1.806179974,300,300,0.011067,-1.95597009
4.10E-20,-38.77443229,4.75E-07,-12.64661278,2.94E-149,2.27E-05,0.00072661,7,0.142857143,1.69019608,183,395,0.0010147,-2.99366234
0.01601,-3.591217336,0.0050088,-4.600532618,0.034097,0.0026827,9.28E-06,8,0.125,1.806179974,70,70,0.014111,-1.850442208
1.21E-05,-9.834429259,0.00029578,-7.058062391,2.37E-12,0.00038052,3.80E-05,17,0.058823529,2.460897843,180,180,0.0062151,-2.206551879
0.0040754,-4.779659518,0.0019022,-5.441487645,0.035209,0.0011944,9.72E-06,13,0.076923077,2.227886705,100,100,0.013667,-1.864326806
7.14E-21,-40.29260358,2.00E-05,-9.397940009,0,0.00029781,0.0019972,10,0.1,2,300,300,0.0047882,-2.319827718
0.0037095,-4.861369249,0.00099927,-6.000634301,0.0026722,0.00049237,6.55E-07,19,0.052631579,2.557507202,99,58,0.015443,-1.811268329
0.0059484,-4.45119967,0.0018609,-5.460553928,0.012668,0.00099672,3.45E-06,12,0.083333333,2.158362492,70,70,0.011796,-1.928265236
4.83E-05,-8.632105738,0.0011822,-5.85461809,9.49E-12,0.0015209,0.00015203,11,0.090909091,2.08278537,180,180,0.010401,-1.982924904
0.0079901,-4.19489557,0.0037293,-4.856745358,0.069028,0.0023416,1.91E-05,3,0.333333333,0.954242509,100,100,0.0014269,-2.845606462
3.18E-20,-38.99514576,8.90E-05,-8.101219987,0,0.0013258,0.0088911,6,0.166666667,1.556302501,300,300,0.0076738,-2.114989524
0.089387,-2.097451276,0.0057584,-4.479396341,0,0.0019552,6.54E-11,7,0.142857143,1.69019608,393,55,0.0066273,-2.17866337
0.016671,-3.556076697,0.0052154,-4.565424755,0.035504,0.0027934,9.67E-06,5,0.2,1.397940009,70,70,0.0057395,-2.24112594
0.00081692,-6.175640943,0.020013,-3.397375609,1.61E-10,0.025747,0.0025737,3,0.333333333,0.954242509,180,180,0.013096,-1.882861334
0.053534,-2.542740611,0.024986,-3.204606529,0.46249,0.015689,0.00012763,2,0.5,0.602059991,100,100,0.0042491,-2.371703048
7.21E-22,-42.28412947,2.02E-06,-11.38929726,0,3.00E-05,0.0002015,16,0.0625,2.408239965,300,300,0.0012367,-2.907735639
4.20E-06,-10.75350142,0.079573,-2.198468536,0,0.066698,1.17E-05,2,0.5,0.602059991,391,137,0.010179,-1.992294886
0.00070488,-6.303769624,0.00022052,-7.313104032,0.0015012,0.00011811,4.09E-07,14,0.071428571,2.292256071,70,70,0.0019026,-2.720652508
0.00019582,-7.416285908,0.0047974,-4.637988138,3.85E-11,0.0061718,0.00061693,3,0.333333333,0.954242509,180,180,0.0031393,-2.50316718
0.0019123,-5.43688795,0.00089255,-6.098734891,0.016521,0.00056043,4.56E-06,19,0.052631579,2.557507202,100,100,0.013699,-1.863311134
3.97E-21,-40.80241899,1.11E-05,-9.909354042,0,0.00016557,0.0011104,18,0.055555556,2.51054501,300,300,0.0086251,-2.064235861
0.015502,-3.619224535,0.00097689,-6.020308672,0,0.00033053,9.58E-12,20,0.05,2.602059991,395,55,0.0091324,-2.039415075
0.020582,-3.373024852,0.0064391,-4.38234966,0.043834,0.0034488,1.19E-05,7,0.142857143,1.69019608,70,70,0.013889,-1.857329022
4.29E-05,-8.735085416,0.0010503,-5.957373269,8.43E-12,0.0013512,0.00013507,13,0.076923077,2.227886705,180,180,0.012906,-1.889208339
0.0039791,-4.800430293,0.0018572,-5.46228265,0.034376,0.0011661,9.49E-06,10,0.1,2,100,100,0.0078957,-2.102609361
2.46E-20,-39.21812979,6.88E-05,-8.324823124,0,0.0010251,0.0068745,9,0.111111111,1.908485019,300,300,0.01335,-1.874518734
0.00020951,-7.357590486,0.028372,-3.094220098,6.46E-08,0.070011,0.10035,1,1,0,58,252,0.0068176,-2.166368483
0.0035,-4.911863911,0.0010949,-5.921251088,0.0074539,0.00058646,2.03E-06,10,0.1,2,70,70,0.0048199,-2.316961972
2.90E-05,-9.075204004,0.00070943,-6.298180901,5.70E-12,0.00091267,9.12E-05,15,0.066666667,2.352182518,180,180,0.011606,-1.935317434
0.0022972,-5.277602385,0.0010722,-5.939448394,0.019846,0.00067321,5.48E-06,8,0.125,1.806179974,100,100,0.0029173,-2.535018908
6.36E-20,-38.39308577,0.00017806,-7.498867262,0,0.0026516,0.017782,3,0.333333333,0.954242509,300,300,0.0038369,-2.41601952
5.73E-05,-8.483690756,0.0072394,-4.280594853,2.45E-08,0.017758,0.02548,3,0.333333333,0.954242509,55,252,0.015601,-1.806847563
8.29E-05,-8.162890939,2.59E-05,-9.173400472,0.00017659,1.39E-05,4.81E-08,19,0.052631579,2.557507202,70,70,0.00041223,-3.384860406
2.43E-05,-9.228787453,0.00059559,-6.450105205,4.78E-12,0.00076623,7.66E-05,19,0.052631579,2.557507202,180,180,0.015633,-1.805957672
0.77824,-0.217772902,0.36323,-0.879636579,6.7234,0.22807,0.0018555,1,1,0,100,100,0.015443,-1.811268329
1.44E-20,-39.68327502,4.03E-05,-8.789389908,0,0.00059982,0.0040226,11,0.090909091,2.08278537,300,300,0.011669,-1.93296636
0.3215,-0.985638045,0.097346,-2.023363778,1.0288,0.05164,8.86E-05,2,0.5,0.602059991,137,77,0.015094,-1.821195654
0.0010234,-5.979909175,0.00032016,-6.989265857,0.0021795,0.00017148,5.93E-07,18,0.055555556,2.51054501,70,70,0.0045662,-2.34044507
6.41E-06,-10.38628394,0.00015694,-7.608532703,1.26E-12,0.00020191,2.02E-05,17,0.058823529,2.460897843,180,180,0.0032978,-2.481775686
0.0067437,-4.342203516,0.0031475,-5.004068522,0.05826,0.0019763,1.61E-05,10,0.1,2,100,100,0.013382,-1.873478974
4.36E-21,-40.72102702,1.22E-05,-9.827280339,0,0.00018182,0.0012193,8,0.125,1.806179974,300,300,0.0018709,-2.727949425
2.53E-10,-19.19375896,3.04E-05,-9.034252833,4.11E-22,0.00027164,0.0027366,12,0.083333333,2.158362492,55,350,0.012145,-1.915602481
0.0033381,-4.953001314,0.0010443,-5.962349444,0.0071091,0.00055934,1.94E-06,13,0.076923077,2.227886705,70,70,0.0077689,-2.109640469
2.75E-05,-9.121334612,0.00067456,-6.34195883,5.42E-12,0.00086782,8.67E-05,17,0.058823529,2.460897843,180,180,0.014174,-1.848507572
0.0014045,-5.704956513,0.00065554,-6.366801606,0.012134,0.00041161,3.35E-06,16,0.0625,2.408239965,100,100,0.0071347,-2.146624283
1.82E-20,-39.47985722,5.09E-05,-8.586564435,0,0.00075793,0.0050829,11,0.090909091,2.08278537,300,300,0.014745,-1.831355223
1.41E-09,-17.70156177,0.00071102,-6.296236366,0,0.0023751,0.0016813,4,0.25,1.204119983,252,238,0.0027588,-2.559279783
0.036986,-2.863925269,0.011571,-3.873258213,0.078768,0.0061974,2.14E-05,4,0.25,1.204119983,70,70,0.0081494,-2.088874365
7.02E-05,-8.307325776,0.0017203,-5.528791621,1.38E-11,0.0022131,0.00022122,6,0.166666667,1.556302501,180,180,0.0045028,-2.346517343
0.044745,-2.698510975,0.020884,-3.360372631,0.38656,0.013113,0.00010668,1,1,0,100,100,0.00088787,-3.051650618
7.62E-21,-40.23609006,2.13E-05,-9.343240793,0,0.00031775,0.0021309,12,0.083333333,2.158362492,300,300,0.0073567,-2.133316954
0.0019186,-5.43403112,0.00030274,-7.037860387,0,0.00011795,1.59E-09,16,0.0625,2.408239965,252,43,0.0026636,-2.574530994
0.00057565,-6.479682982,0.00018009,-7.489020804,0.001226,9.65E-05,3.34E-07,6,0.166666667,1.556302501,70,70,0.00028539,-3.544561249
0.00033254,-6.956312215,0.0081468,-4.178025891,6.54E-11,0.010481,0.0010477,5,0.2,1.397940009,180,180,0.014808,-1.829503594
0.0055611,-4.509678591,0.0025956,-5.171524469,0.048044,0.0016298,1.33E-05,10,0.1,2,100,100,0.011035,-1.957227663
2.44E-20,-39.22522035,6.83E-05,-8.331158593,0,0.0010169,0.0068199,8,0.125,1.806179974,300,300,0.010464,-1.980302269
6.18E-05,-8.41802305,0.00030279,-7.037716944,3.29E-05,0.0003571,6.31E-05,8,0.125,1.806179974,77,179,0.0014904,-2.826697158
0.022131,-3.309997924,0.0069235,-4.319348607,0.047132,0.0037082,1.28E-05,6,0.166666667,1.556302501,70,70,0.010972,-1.959714201
5.17E-05,-8.573018914,0.001266,-5.795132589,1.02E-11,0.0016287,0.0001628,12,0.083333333,2.158362492,180,180,0.013255,-1.877620268
0.0011393,-5.886723805,0.00053177,-6.548552334,0.0098429,0.0003339,2.72E-06,18,0.055555556,2.51054501,100,100,0.007325,-2.135192371
1.76E-20,-39.50897466,4.92E-05,-8.616069794,0,0.00073255,0.0049127,7,0.142857143,1.69019608,300,300,0.0057712,-2.238733875
1.17E-19,-37.86362828,0.00021828,-7.32197211,0,0.001296,0.00091934,12,0.083333333,2.158362492,350,246,0.013508,-1.869408948
0.003569,-4.894906904,0.0011166,-5.904204753,0.007601,0.00059803,2.07E-06,10,0.1,2,70,70,0.004915,-2.308476478
1.00E-05,-10,0.00024532,-7.220534088,1.97E-12,0.0003156,3.15E-05,8,0.125,1.806179974,180,180,0.0011416,-2.94248604
0.0031961,-4.990759282,0.0014917,-5.652637021,0.027611,0.00093664,7.62E-06,13,0.076923077,2.227886705,100,100,0.010718,-1.969886247
3.15E-21,-41.00337889,8.83E-06,-10.10807859,0,0.00013148,0.00088177,9,0.111111111,1.908485019,300,300,0.0017123,-2.766420143
1.61E-08,-15.58634825,0.0019373,-5.425606243,0,0.0060865,0.004319,3,0.333333333,0.954242509,238,237,0.0039954,-2.398439735
0.022194,-3.307528837,0.0069435,-4.31684312,0.047268,0.0037189,1.29E-05,6,0.166666667,1.556302501,70,70,0.011003,-1.958488887
8.36E-05,-8.155587445,0.0020474,-5.377594602,1.64E-11,0.0026339,0.00026329,6,0.166666667,1.556302501,180,180,0.005359,-2.270916243
0.00034801,-6.916816553,0.00016243,-7.578667511,0.0030066,0.00010199,8.30E-07,15,0.066666667,2.352182518,100,100,0.0015538,-2.808604883
2.34E-21,-41.26156829,6.56E-06,-10.36619232,0,9.76E-05,0.00065471,20,0.05,2.602059991,300,300,0.0062785,-2.202144101
4.55E-05,-8.683977207,0.0014197,-5.695606835,8.18E-07,0.00268,0.0022519,7,0.142857143,1.69019608,43,230,0.011098,-1.95475528
0.0041015,-4.774114568,0.0012831,-5.78347899,0.008735,0.00068726,2.38E-06,16,0.0625,2.408239965,70,70,0.01446,-1.839831707
8.42E-05,-8.149375817,0.0020629,-5.371043648,1.66E-11,0.0026539,0.00026528,10,0.1,2,180,180,0.014999,-1.823937695
0.00125,-5.806179974,0.00058343,-6.468022486,0.010799,0.00036633,2.98E-06,15,0.066666667,2.352182518,100,100,0.0055809,-2.253295759
9.71E-21,-40.02556154,2.72E-05,-9.130862192,0,0.00040495,0.0027157,13,0.076923077,2.227886705,300,300,0.011003,-1.958488887
0.00019398,-7.42448609,0.0043397,-4.725080584,9.77E-11,0.0055148,0.00053321,7,0.142857143,1.69019608,179,179,0.015252,-1.816673203
0.24638,-1.216789098,0.077078,-2.226139126,0.52471,0.041284,0.00014285,1,1,0,70,70,0.0033929,-2.46942894
4.70E-05,-8.655804284,0.0011514,-5.87754755,9.24E-12,0.0014812,0.00014806,10,0.1,2,180,180,0.0083714,-2.077201906
0.0034198,-4.931998584,0.0015961,-5.593879805,0.029544,0.0010022,8.15E-06,10,0.1,2,100,100,0.0067859,-2.168392545
9.30E-21,-40.0630341,2.60E-05,-9.170053304,0,0.0003876,0.0025994,12,0.083333333,2.158362492,300,300,0.0089739,-2.047018774
0.0016433,-5.56856629,0.0045578,-4.682489472,7.45E-46,0.0034895,1.46E-05,9,0.111111111,1.908485019,246,130,0.014079,-1.851428191
0.0024365,-5.226467169,0.00076226,-6.235793739,0.0051891,0.00040827,1.41E-06,19,0.052631579,2.557507202,70,70,0.012113,-1.916748283
3.61E-05,-8.884985596,0.00088515,-6.105966253,7.11E-12,0.0011387,0.00011383,13,0.076923077,2.227886705,180,180,0.010876,-1.963530801
0.00028607,-7.087055368,0.00013352,-7.748907353,0.0024714,8.38E-05,6.82E-07,18,0.055555556,2.51054501,100,100,0.0018392,-2.735371042
1.66E-18,-35.55978382,0.0046619,-4.662874093,0,0.069423,0.46557,1,1,0,300,300,0.011162,-1.952257982
6.81E-05,-8.333705776,0.00020281,-7.38582127,1.61E-19,0.00016024,9.18E-07,16,0.0625,2.408239965,237,133,0.0020611,-2.685900937
0.0018944,-5.44505663,0.00059265,-6.454403423,0.0040345,0.00031743,1.10E-06,19,0.052631579,2.557507202,70,70,0.0094178,-2.026050537
0.00062901,-6.4026849,0.01541,-3.624394723,1.24E-10,0.019824,0.0019817,3,0.333333333,0.954242509,180,180,0.010084,-1.996367163
0.0032071,-4.987774996,0.0014969,-5.649614423,0.027707,0.0009399,7.65E-06,12,0.083333333,2.158362492,100,100,0.0091641,-2.03791018
1.29E-20,-39.77882058,3.62E-05,-8.882582859,0,0.00053929,0.0036166,8,0.125,1.806179974,300,300,0.0055492,-2.255769622
3.69E-14,-26.86594727,0.00045654,-6.681042331,0,0.0056611,0.047069,3,0.333333333,0.954242509,230,314,0.0099886,-2.000495378
0.0062947,-4.402049926,0.0019693,-5.411376238,0.013406,0.0010547,3.65E-06,13,0.076923077,2.227886705,70,70,0.01465,-1.834162375
3.27E-05,-8.970904495,0.00080104,-6.192691594,6.43E-12,0.0010305,0.00010301,14,0.071428571,2.292256071,180,180,0.011416,-1.94248604
