Receptor_measurement1,Receptor_measurement2,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,wind_x,wind_y,source_rate,source_rate_log,wind_speed
3.44E-07,8.73E-06,4.68E-13,4.57E-06,9.15E-12,-231.37,-265.5,0.0094812,-2.023136692,14
0.0010575,0.00048992,0.000042836,0.0002144,1.72E-07,-94.669,-28.943,0.012145,-1.915602481,16
9.5615E-07,0.00011975,1.1623E-11,0.0002529,0.00019577,107.58,230.71,0.0058029,-2.236354913,17
0.044983,0.029313,0.19158,0.022328,0.0016061,-70.711,122.47,0.015791,-1.801590366,3
0.000091129,0.00016935,6.9489E-07,7.98E-05,2.53E-08,-381.33,-185.99,0.0030441,-2.516541085,5
0.000041968,0.00034344,0.000027492,0.00059738,0.00072798,-107.46,241.55,0.0062468,-2.204342398,10
0.0003718,0.00021572,3.4711E-06,9.08E-05,3.05E-08,-85.732,-49.497,0.004376,-2.358922687,13
7.4206E-06,0.00017351,8.3181E-07,0.00035944,0.00052177,-39.822,251.42,0.0084982,-2.070673052,15
0.00038244,0.00035772,0.0018536,0.00030226,2.69E-05,-19.682,140.05,0.007864,-2.104356495,19
0.0093954,0.020976,0.018541,0.029141,0.035179,-351.73,237.25,0.014745,-1.831355223,2
3.4387E-06,0.00049856,1.799E-07,0.0024815,0.019269,-282.58,398.84,0.010908,-1.962254871,3
0.014943,0.0054538,0.022937,0.0030619,3.77E-05,-79.061,59.577,0.0027905,-2.554317973,3
0.0010275,0.0015264,0.0029172,0.0016621,0.00071099,-176.83,183.11,0.014935,-1.825794773,10
4.68E-05,3.60E-05,3.58E-04,2.69E-05,7.60E-07,68.562,123.69,0.00025368,-3.595713771,12
9.7422E-06,0.0028284,1.3224E-07,0.014665,0.11292,-192.61,378.02,0.0057712,-2.238733875,1
0.000049562,0.0102,7.8475E-07,0.045446,0.28827,-160.03,354.14,0.013413,-1.872474075,1
0.0043423,0.0018568,0.0138,0.0011661,2.60E-05,-44.943,88.205,0.0063102,-2.199956876,8
0.00056801,0.00023719,0.00041468,0.00012807,2.01E-06,-253.94,17.757,0.0070079,-2.154412104,19
0.00025949,0.00015507,0.000004935,6.69E-05,3.60E-08,-130.18,-55.258,0.0072933,-2.137075922,19
0.0012874,0.00060908,0.0011451,0.00035429,1.40E-05,-424.01,14.807,0.0038686,-2.412446173,8
0.00042247,0.00023046,0.00089843,0.00016664,2.15E-05,-332.31,98.692,0.0022197,-2.653705718,11
0.00060088,0.00024075,0.0026713,0.00014541,1.46E-06,43.397,88.976,0.0032027,-2.49448374,17
1.86E-05,4.88E-05,5.50E-09,2.14E-05,9.39E-10,-197.83,-160.2,0.0066591,-2.176584463,15
0.0026006,0.0021885,0.018191,0.0016917,6.05E-05,59.767,128.17,0.01113,-1.953504836,10
1.38E-16,2.62E-05,1.86E-91,0.00097628,0.027314,158.93,393.37,0.012874,-1.890286495,4
1.7901E-06,0.0016141,5.8946E-10,0.0081459,0.052408,-57.631,338.93,0.0081811,-2.087188299,2
0.0027391,0.0010367,0.0053707,0.00060231,9.18E-06,-71.211,68.768,0.0036783,-2.434352853,8
2.85E-06,8.58E-05,1.85E-07,0.00018445,0.00027695,-26.609,253.16,0.0070079,-2.154412104,19
0.00029392,0.00027218,5.6365E-07,0.00011306,1.61E-08,-112.94,-85.109,0.0052004,-2.28396325,10
7.30E-14,2.15E-05,7.48E-39,0.00065491,0.016789,73.673,417.82,0.002949,-2.530325227,2
0.007148,0.0038152,0.016304,0.002724,0.00029162,-278.24,98.908,0.007103,-2.148558185,5
0.0011046,0.00050259,0.0052995,0.00032193,5.56E-06,18.889,97.176,0.0054858,-2.26076003,15
0.00081744,0.00061933,0.00002396,0.00027709,2.33E-07,-239.21,-87.064,0.0076421,-2.116787284,8
0.0010501,0.00042951,0.0021481,0.00026045,6.60E-06,-121.22,72.837,0.0092275,-2.034915946,19
3.24E-16,7.71E-07,1.24E-50,2.61E-05,0.0007068,102.64,411.66,0.0017757,-2.750630405,8
2.01E-10,5.50E-07,1.58E-24,3.99E-07,1.46E-15,-106.31,-322.66,0.013857,-1.858330783,19
0.36425,0.14212,0.83069,0.0845,0.001465,-64.947,74.712,0.0077689,-2.109640469,1
0.00019613,0.00010033,0.00046134,6.98E-05,5.84E-06,-236.02,95.359,0.00057078,-3.243531253,9
0.0023264,0.00087392,0.0011525,0.0004405,2.67E-06,-140.37,17.235,0.014143,-1.849458459,15
1.3667E-17,0.00019585,1.9409E-282,0.006623,0.16106,212.13,367.42,0.014047,-1.852416418,2
1.95E-14,8.54E-06,6.26E-31,0.00053138,0.016464,-21.064,500.45,0.011701,-1.931777021,2
0.0016538,0.0005821,0.0015073,0.00030734,2.41E-06,-89.72,41.837,0.010179,-1.992294886,17
8.3033E-06,0.0006399,4.7208E-12,0.0011041,0.00038316,146.01,208.52,0.012399,-1.90661334,13
0.11441,0.065514,1.0329,0.044187,0.00060819,88.999,109.91,0.011701,-1.931777021,2
0.00022842,0.00052284,9.9633E-07,0.00024764,5.09E-08,-374.6,-199.18,0.011828,-1.927088684,5
0.023749,0.01,0.012157,0.005168,5.13E-05,-238.85,3.7951,0.0077689,-2.109640469,3
0.013488,0.0055821,0.062214,0.0034214,3.92E-05,38.68,91.125,0.004154,-2.381533508,4
5.5395E-06,0.00011894,7.3622E-07,0.00024312,0.00034796,-44.204,250.69,0.0057395,-2.24112594,15
0.00028991,0.00018294,4.1136E-06,7.84E-05,3.51E-08,-128.17,-59.767,0.0036149,-2.441903712,12
1.98E-17,1.24E-06,1.44E-77,4.57E-05,0.0012845,145.11,398.68,0.0049467,-2.305684427,11
0.0027118,0.0006692,0.00033941,0.00030727,1.78E-07,114.21,46,0.0035198,-2.453482013,11
0.0018394,0.00070635,0.00031918,0.00032886,7.05E-07,-98.98,-1.7277,0.012272,-1.911084653,15
0.00050935,0.0017359,5.6983E-08,0.00076584,2.00E-08,-189.17,-170.33,0.011669,-1.93296636,3
0.00082297,0.00047126,0.00743,0.00031785,4.37E-06,88.999,109.91,0.0068176,-2.166368483,18
1.95E-07,1.94E-06,1.72E-11,9.99E-07,1.44E-11,-329.72,-267,0.0030124,-2.521087361,20
0.0010354,0.003546,0.0016458,0.0045522,0.002117,-54.905,198.54,0.0092593,-2.033421845,5
0.0070822,0.0027395,0.029881,0.0016282,1.42E-05,47.994,86.583,0.0079909,-2.097404304,8
1.02E-05,5.53E-06,2.60E-05,3.98E-06,3.92E-07,-232.55,103.54,0.00012684,-3.896743767,18
0.0010699,0.0010917,0.0056625,0.00092189,6.52E-05,19.682,140.05,0.012367,-1.907735639,14
3.22E-14,1.30E-06,8.05E-33,3.45E-05,0.00082147,44.348,421.94,0.0047565,-2.322712499,11
3.26E-18,2.75E-06,9.87E-53,0.0003486,0.013962,58.438,499.39,0.002727,-2.564314862,1
0.0021413,0.00089224,0.0062675,0.00055266,1.17E-05,-50.986,84.855,0.0093544,-2.028984063,14
0.042131,0.018025,0.057886,0.010775,0.00037447,-249,52.926,0.011796,-1.928265236,3
0.00068702,0.00033574,0.0021796,0.00022669,1.01E-05,-101.73,98.24,0.007864,-2.104356495,20
1.5266E-07,0.0018146,2.0906E-12,0.018703,0.24986,-102.64,411.66,0.013223,-1.878670002,1
6.9661E-07,0.00048885,4.4188E-10,0.0023871,0.014968,-66.754,338.47,0.0023782,-2.623751625,2
0.010781,0.0048542,0.039979,0.0031237,7.47E-05,-30.591,94.15,0.006342,-2.197773762,5
0.0018352,0.00080317,0.0028696,0.00049385,2.07E-05,-247,61.583,0.011257,-1.948577334,14
0.00036247,0.00045487,1.4145E-07,0.00018663,1.20E-08,-100,-100,0.01576,-1.802443787,12
0.00028389,0.00031219,0.00070319,0.00032809,0.00019722,-381.33,185.99,0.0044394,-2.352675722,11
0.00095471,0.0015792,0.0024169,0.001841,0.0011128,-229.58,197.27,0.01465,-1.834162375,9
0.00086811,0.00031544,0.0012823,0.0001762,2.10E-06,-80.089,58.188,0.0058346,-2.233988912,18
0.00018871,0.0069775,3.4357E-11,0.009884,0.0015128,170.33,189.17,0.014587,-1.836034017,5
0.00086575,0.00035678,0.00016219,0.00016785,4.53E-07,-141.08,-9.8651,0.0088153,-2.054762903,17
1.17E-17,2.21E-06,1.57E-92,8.24E-05,0.0023041,158.93,393.37,0.0082128,-2.085508753,11
0.000045092,0.00021087,0.000053726,0.00031089,0.00024981,-101.4,220.4,0.0074201,-2.129590242,16
0.00096667,0.00043076,0.0034757,0.00027594,6.54E-06,-33.858,93.025,0.0090373,-2.043961301,20
3.97E-07,4.98E-05,4.83E-12,0.0001051,8.14E-05,107.58,230.71,0.0030124,-2.521087361,19
0.070673,0.048723,0.58797,0.03505,0.0007607,77.024,118.61,0.0091958,-2.036410483,2
0.0006509,0.00032643,0.0010002,0.00021712,2.12E-05,-419.04,66.37,0.0056126,-2.250835908,14
6.96E-09,1.36E-06,1.07E-17,8.35E-07,9.62E-14,-184.38,-306.1,0.012081,-1.917897116,20
0.0030294,0.0011056,0.0046499,0.00062072,7.64E-06,-79.061,59.577,0.014143,-1.849458459,15
0.00061821,0.0015705,0.0012824,0.0020115,0.0012862,-149.63,205.94,0.0091324,-2.039415075,7
0.0085963,0.0083041,0.042079,0.0070556,0.00061817,-12.326,140.88,0.0080543,-2.093972198,4
0.0024696,0.0011939,0.0016276,0.00066213,1.72E-05,-424.2,-7.4044,0.0064054,-2.193453745,7
1.32E-04,9.99E-05,2.05E-05,5.01E-05,2.81E-07,-514.21,-115.06,0.0094812,-2.023136692,19
0.20766,0.088578,0.015155,0.039604,4.66E-05,-97.176,-18.889,0.0078323,-2.106110686,1
0.002045,0.0014088,0.0062101,0.0011463,0.00019102,-218.2,131.11,0.012779,-1.89350313,11
0.00095379,0.00056427,0.0085471,0.0003849,5.74E-06,87.068,111.44,0.0030758,-2.512041907,11
1.15E-07,2.75E-06,9.54E-13,1.51E-06,5.50E-12,-305.19,-294.72,0.0091007,-2.040925202,20
1.34E-13,2.10E-06,1.05E-30,4.79E-05,0.0010471,41.532,414.17,0.011828,-1.927088684,16
0.0012076,0.00055228,0.0057804,0.00035467,6.29E-06,17.19,97.491,0.0077689,-2.109640469,17
0.00040095,0.0002663,0.000020005,0.00012076,1.53E-07,-243.44,-74.426,0.012811,-1.892416969,17
0.00087267,0.00050802,0.000019136,0.00021985,1.30E-07,-131.12,-52.977,0.009291,-2.03193754,12
1.61E-15,1.12E-05,1.91E-56,0.00039534,0.01092,116.94,407.83,0.01446,-1.839831707,6
0.000020266,0.00036333,3.7063E-06,0.00071748,0.0009734,-50.503,247.98,0.012557,-1.901114106,13
0.0025984,0.00093579,0.00093816,0.00045603,1.69E-06,-97.776,15.486,0.012652,-1.897840817,14
0.000064869,0.00020213,1.0123E-08,8.90E-05,2.77E-09,-192.12,-167.01,0.0035198,-2.453482013,5
0.025121,0.013603,0.091544,0.0096341,0.00052925,-90.904,108.34,0.012811,-1.892416969,4
0.00024848,0.00019478,0.000022191,9.36E-05,2.56E-07,-409.81,-109.81,0.01243,-1.905528871,16
0.019423,0.02471,0.076429,0.023302,0.0035387,-36.443,156.24,0.015411,-1.81216918,3
0.0020121,0.000766,0.0040725,0.00044716,7.00E-06,-70,70,0.015284,-1.815762971,19
0.00053254,0.00023451,0.00021267,0.00011878,9.69E-07,-254.4,-8.884,0.0064054,-2.193453745,17
0.00012728,0.00012676,1.6736E-07,5.25E-05,6.15E-09,-109.91,-88.999,0.0092593,-2.033421845,19
0.023501,0.03577,0.054119,0.043004,0.037058,-367.42,212.13,0.0050419,-2.297405772,1
2.65E-21,1.68E-07,1.21E-92,1.83E-05,0.00081195,133.91,454.52,0.013825,-1.85933486,15
0.0020434,0.00071775,0.0016842,0.00037508,2.71E-06,-91.125,38.68,0.0086251,-2.064235861,14
8.69E-08,7.21E-06,2.20E-10,1.70E-05,2.47E-05,35.428,252.08,0.00038052,-3.419622512,15
0.00046511,0.00027076,0.000010199,0.00011717,6.91E-08,-131.12,-52.977,0.0077372,-2.111416177,15
4.53E-05,5.82E-05,9.44E-07,2.74E-05,1.99E-08,-393.37,-158.93,0.01094,-1.960982678,20
0.00066113,0.00060961,0.0016493,0.00059169,0.00028008,-389.3,169.05,0.0078957,-2.102609361,11
0.0022068,0.00079851,0.0031343,0.00044379,5.10E-06,-81.092,56.781,0.0089739,-2.047018774,14
0.0067134,0.0034052,0.0011344,0.0016236,5.79E-06,-251.42,-39.822,0.0016172,-2.791236267,2
0.050094,0.035837,0.22402,0.028176,0.0022317,-59.767,128.17,0.0086568,-2.062642616,2
7.54E-21,5.62E-06,0.00E+00,0.00012896,0.0018228,267,329.72,0.0088787,-2.051650618,16
0.000002084,0.0078044,6.8089E-23,0.024732,0.035778,152.43,254.11,0.0091007,-2.040925202,2
0.0011123,0.00039739,0.00045812,0.00019553,8.03E-07,-97.176,18.889,0.0097032,-2.013085017,19
7.7545E-06,0.000501,2.7789E-12,0.0008206,0.00023079,153.2,203.3,0.0075786,-2.120411014,12
0.00079745,0.00072768,0.0038409,0.00061176,5.47E-05,-24.558,139.27,0.0044394,-2.352675722,10
0.0015403,0.0016886,0.000050516,0.00079569,8.58E-07,-398.68,-145.11,0.010433,-1.981590793,4
0.0011519,0.0012651,0.0031958,0.0012855,0.00056987,-278,175.32,0.0081494,-2.088874365,8
0.0091228,0.0042923,0.041092,0.0028022,6.17E-05,-1.7277,98.98,0.0034564,-2.461376004,4
0.000012065,0.0012202,2.1062E-11,0.0023101,0.0011585,131.11,218.2,0.010559,-1.97637721,8
0.00021901,0.00021538,0.0010801,0.00018342,1.58E-05,-7.4014,141.23,0.004693,-2.328549446,19
0.00037398,0.0010345,0.00066083,0.0015506,0.0021973,-343.24,249.38,0.010084,-1.996367163,7
0.013064,0.041117,0.021846,0.062587,0.084583,-291.05,245.89,0.0078323,-2.106110686,1
0.0037137,0.0015824,0.017545,0.00098284,1.27E-05,33.858,93.025,0.0060249,-2.220050157,9
2.24E-05,3.95E-05,2.82E-08,1.72E-05,1.74E-09,-211.04,-142.35,0.0024734,-2.606705644,12
0.054015,0.020031,0.047384,0.010693,0.00011024,-136.6,36.603,0.0052638,-2.27870062,2
0.0001053,0.0010868,0.000072,0.002469,0.0072189,-294.72,305.19,0.0072615,-2.138973658,4
6.45E-06,3.69E-05,7.00E-06,6.68E-05,0.00012219,-253.36,266.92,0.0032978,-2.481775686,19
1.94E-04,8.93E-05,7.72E-04,5.80E-05,1.40E-06,-22.269,96.458,0.00066591,-3.176584463,12
0.00049924,0.0053805,0.00021427,0.0097173,0.011836,-78.663,242.1,0.0089422,-2.048555621,3
0.0084408,0.0060384,0.037747,0.0047475,0.00037604,-59.767,128.17,0.0058346,-2.233988912,4
7.63E-07,8.96E-06,4.35E-11,4.66E-06,5.13E-11,-325.01,-272.71,0.013033,-1.884955605,18
0.0048124,0.0030384,0.01538,0.002352,0.00027638,-176.33,122.07,0.0052321,-2.281323964,5
0.0064814,0.0030495,0.029194,0.0019908,4.39E-05,-1.7277,98.98,0.0038369,-2.41601952,5
3.9084E-06,0.00037977,4.23E-09,0.00089811,0.0012278,48.572,249.88,0.01465,-1.834162375,13
0.00025124,0.00014626,5.5092E-06,6.33E-05,3.73E-08,-131.12,-52.977,0.0031393,-2.50316718,13
0.028671,0.014379,0.044058,0.0095634,0.00093223,-419.04,66.37,0.011352,-1.944927618,3
1.15E-07,1.30E-05,3.71E-09,4.84E-05,0.00024433,-150.29,334.02,0.0040906,-2.388212986,19
0.0045525,0.0019219,0.013901,0.0011989,2.61E-05,-47.994,86.583,0.010242,-1.989615229,10
0.00010476,0.00045225,0.00013759,0.00066634,0.00057185,-123.41,222.64,0.010845,-1.964770444,13
3.64E-05,2.84E-05,1.69E-07,1.19E-05,2.76E-09,-119.93,-74.942,0.001205,-2.919012953,16
0.00086967,0.00068174,0.000077667,0.00032751,8.97E-07,-409.81,-109.81,0.010876,-1.963530801,8
6.4115E-07,0.00041126,3.2746E-11,0.0015644,0.0057554,16.68,296.85,0.0059614,-2.224651737,5
0.12603,0.058383,0.59696,0.037741,0.00071974,12.064,98.257,0.011479,-1.940095944,2
4.9245E-06,0.00047001,6.3718E-12,0.00087069,0.00040075,134.9,215.88,0.0049467,-2.305684427,9
0.028731,0.01316,0.002554,0.0059665,9.15E-06,-138.82,-26.984,0.0051687,-2.286618674,2
7.53E-06,3.58E-05,4.75E-09,1.75E-05,8.95E-10,-351.73,-237.25,0.0099252,-2.003260733,12
0.0009046,0.00044801,0.0003133,0.00022791,2.12E-06,-338.77,-30.747,0.013477,-1.870406772,16
0.0026556,0.00094874,0.0010937,0.00046682,1.92E-06,-97.176,18.889,0.010845,-1.964770444,13
0.00061491,0.0028748,0.00074514,0.0043193,0.0038488,-119.51,224.76,0.015062,-1.822117357,6
0.00053089,0.00035252,0.0022863,0.00027031,1.99E-05,-68.562,123.69,0.0030441,-2.516541085,12
7.91E-14,3.20E-06,1.98E-32,8.49E-05,0.0020211,44.348,421.94,0.0096715,-2.014506164,10
0.00017808,0.0012704,0.00014337,0.002198,0.0028616,-136.32,244.71,0.011764,-1.929444984,7
0.00071786,0.00025215,0.00059167,0.00013177,9.51E-07,-91.125,38.68,0.0055809,-2.253295759,19
0.000019453,0.0015217,6.4546E-08,0.0035915,0.0052741,31.023,252.66,0.0032344,-2.490206272,3
0.00068196,0.00063788,0.0033053,0.00053897,4.80E-05,-19.682,140.05,0.015538,-1.808604883,20
3.27E-14,2.03E-07,2.76E-28,4.59E-06,1.00E-04,14.807,424.01,0.0013001,-2.886023242,16
3.03E-10,2.16E-06,5.90E-15,1.88E-05,0.00021745,-85.299,392.31,0.0014269,-2.845606462,12
0.0034976,0.0019904,0.000036911,0.00084007,3.03E-07,-86.583,-47.994,0.01503,-1.823041019,8
0.000026625,0.00086349,4.7337E-12,0.0011854,0.00015824,173.61,186.17,0.013508,-1.869408948,14
0.00051326,0.00044935,0.0034377,0.00035263,1.40E-05,55.258,130.18,0.003932,-2.405386491,13
8.84E-07,3.63E-05,1.52E-07,0.00011956,0.00057289,-249.38,343.24,0.012335,-1.908860846,20
0.0012805,0.0005617,0.00038446,0.00027626,1.51E-06,-220.86,-13.263,0.011923,-1.923614456,15
0.079918,0.026031,0.20703,0.014244,6.00E-05,66.241,73.568,0.0045979,-2.337440478,2
0.0009048,0.00047542,0.0022129,0.00033625,3.05E-05,-234.32,99.464,0.0065639,-2.182838044,14
0.035991,0.021292,0.32252,0.014524,0.00021673,87.068,111.44,0.015348,-1.813948209,4
0.0003308,0.00019474,0.000079332,9.79E-05,7.48E-07,-419.04,-66.37,0.0011416,-2.94248604,6
9.07E-09,3.79E-05,1.79E-13,0.00026736,0.0024891,-55.984,366.37,0.0035198,-2.453482013,6
0.0027016,0.0014024,0.000051347,0.00060023,3.04E-07,-90.436,-40.265,0.0074518,-2.12773881,7
0.00010097,0.00018167,0.00026112,0.00021022,0.00010541,-167.01,192.12,0.006881,-2.162348442,19
0.0014666,0.00058775,0.0027525,0.00035058,8.03E-06,-123.69,68.562,0.012716,-1.895649481,19
2.11E-17,2.29E-06,2.55E-84,8.52E-05,0.0023928,152.04,396.08,0.014365,-1.84269437,14
0.0020572,0.0047794,0.0043539,0.0062274,0.0049441,-214.48,213.92,0.0057078,-2.243531253,3
0.0030634,0.0014633,0.00010074,0.00063612,4.49E-07,-93.602,-32.23,0.0071664,-2.144698955,7
0.0019486,0.0013423,0.0059173,0.0010923,0.00018201,-218.2,131.11,0.012177,-1.914459694,11
0.0033554,0.0034682,3.6347E-06,0.001433,1.52E-07,-108.34,-90.904,0.0065005,-2.187053237,3
1.68E-21,3.58E-06,0.00E+00,6.26E-05,0.00056247,289.35,310.29,0.0047882,-2.319827718,20
1.00E-09,1.53E-05,1.24E-13,0.00023732,0.0039425,-225.41,490.67,0.00053907,-3.268354837,1
0.0023647,0.0011077,0.010963,0.00072061,1.49E-05,5.181,98.859,0.014111,-1.850442208,16
0.0012554,0.005869,0.0015213,0.0088181,0.0078576,-119.51,224.76,0.013667,-1.864326806,4
0.00060572,0.0006181,0.0032059,0.00052194,3.69E-05,19.682,140.05,0.011574,-1.936516522,18
0.0011812,0.00057364,0.0015858,0.00036601,2.78E-05,-421.1,51.705,0.01484,-1.828566099,17
0.00010059,0.00053449,0.00010303,0.00080666,0.00066222,-89.582,222.07,0.0026953,-2.569392889,6
0.1353,0.062171,0.64577,0.040021,0.00072792,15.486,97.776,0.012145,-1.915602481,2
3.5201E-06,0.00039201,1.1487E-11,0.00077284,0.00045465,123.41,222.64,0.012874,-1.890286495,15
1.90E-04,9.12E-05,5.86E-04,6.11E-05,2.62E-06,-103.43,96.449,0.0010464,-2.980302269,14
0.0017087,0.0031753,0.000013029,0.0014957,4.74E-07,-381.33,-185.99,0.0091324,-2.039415075,2
3.02E-05,7.28E-05,2.84E-08,3.27E-05,2.59E-09,-251.2,-169.96,0.010876,-1.963530801,15
0.0018826,0.00066092,0.0013241,0.00034012,2.15E-06,-93.025,33.858,0.0059614,-2.224651737,12
0.000019232,0.00010571,0.000019601,0.00016508,0.00015805,-111.59,228.8,0.00079274,-3.100869228,7
0.00041616,0.00025421,0.0036906,0.00017534,2.83E-06,85.109,112.94,0.0026002,-2.584993246,15
5.18E-21,5.31E-06,0.00E+00,0.00011436,0.0014653,272.71,325.01,0.010211,-1.990931724,19
0.0027208,0.0017512,0.009613,0.0013546,0.00013785,-136.48,123.21,0.0073567,-2.133316954,8
0.0036862,0.0013148,0.0044345,0.00071598,7.13E-06,-84.855,50.986,0.011067,-1.95597009,12
0.000010513,0.00024582,1.1785E-06,0.00050924,0.00073922,-39.822,251.42,0.0034247,-2.465377466,8
0.0013516,0.00050302,0.0013456,0.00027263,3.18E-06,-135.24,41.348,0.008308,-2.080503512,16
6.65E-09,9.31E-06,6.97E-12,6.62E-05,0.00066918,-152.04,396.08,0.012462,-1.904412253,19
2.33E-20,5.13E-08,2.78E-50,1.08E-05,0.00040701,21.051,544.33,0.015633,-1.805957672,8
0.030591,0.011861,0.067789,0.0070204,0.0001188,-66.241,73.568,0.0026002,-2.584993246,2
0.000017902,0.00086765,3.3482E-07,0.0019769,0.003047,-4.00E-15,254.56,0.010084,-1.996367163,7
0.00091415,0.00085463,0.0056518,0.00068873,3.32E-05,46.042,133.72,0.0089739,-2.047018774,14
0.00054299,0.00059712,0.001345,0.00062753,0.00037722,-381.33,185.99,0.011859,-1.925951931,13
0.00219,0.0016811,0.000066889,0.00075459,6.61E-07,-248.02,-89.3,0.011986,-1.921325727,6
0.039073,0.013896,0.044989,0.0075283,7.22E-05,-85.732,49.497,0.0032661,-2.485970522,2
5.03E-06,4.57E-05,2.75E-06,7.97E-05,9.20E-05,-87.064,239.21,0.0013635,-2.865344858,13
0.0017862,0.00095683,0.016195,0.00063057,7.34E-06,92.781,106.73,0.01075,-1.968591536,16
0.0020442,0.00096827,0.0021716,0.00058331,3.01E-05,-423.23,29.595,0.015443,-1.811268329,13
0.0041514,0.0018302,0.0043209,0.0010637,3.53E-05,-320.33,32.724,0.0074835,-2.125895237,7
0.014416,0.0053339,0.0036661,0.0025392,7.21E-06,-98.754,6.9055,0.0097032,-2.013085017,5
7.5518E-06,0.00028998,2.7052E-07,0.00064369,0.00098629,-13.323,254.21,0.0067542,-2.170426084,10
0.010933,0.010344,0.05316,0.0087588,0.0007767,-17.235,140.37,0.015728,-1.8033265,5
6.24E-05,5.58E-05,1.55E-04,5.33E-05,2.41E-05,-390.54,165.77,0.00047565,-3.322712499,9
2.55E-14,1.33E-06,3.01E-34,3.46E-05,0.00081336,54.148,416.85,0.013096,-1.882861334,19
0.0014284,0.00066872,0.0060865,0.00043664,1.02E-05,-12.064,98.257,0.013667,-1.864326806,20
0.00012405,0.00013029,0.00039079,0.00012586,3.80E-05,-195,163.63,0.0040589,-2.391591648,19
0.056775,0.024035,0.13088,0.014942,0.00043713,-117.24,79.082,0.0056761,-2.245949962,2
0.00022973,0.00014066,0.000047423,7.01E-05,4.54E-07,-417.82,-73.673,0.0062468,-2.204342398,16
1.44E-07,2.01E-05,6.23E-09,9.19E-05,0.00064132,-235.78,376.96,0.0089422,-2.048555621,16
0.0019913,0.00072045,0.00067194,0.00034942,1.23E-06,-98.032,13.777,0.0018075,-2.742921694,6
6.9085E-06,0.00032572,1.4932E-12,0.0004902,9.71E-05,163.63,195,0.0036149,-2.441903712,11
0.01792,0.0071146,0.03215,0.0042089,9.16E-05,-124.87,66.393,0.0068493,-2.164353811,4
0.00037163,0.00035238,0.000018587,0.00016699,2.64E-07,-403.5,-131.1,0.01132,-1.946153573,10
0.00014244,0.00024798,0.00036017,0.00029053,0.00016794,-205.65,196.53,0.0033612,-2.473505645,11
0.042858,0.01396,0.11103,0.0076387,3.22E-05,66.241,73.568,0.015411,-1.81216918,5
0.005235,0.0022397,0.0071925,0.0013388,4.65E-05,-249,52.926,0.013191,-1.87972228,9
0.00082524,0.00031149,0.00037775,0.00015595,8.83E-07,-140.65,14.783,0.0073567,-2.133316954,18
0.058712,0.029249,0.030962,0.015766,0.00030545,-423.68,-22.204,0.013889,-1.857329022,2
3.5294E-06,0.00011592,3.5829E-07,0.00028312,0.00065188,-86.936,276.57,0.014904,-1.826697158,20
0.0039721,0.0016925,0.018766,0.0010512,1.36E-05,33.858,93.025,0.013445,-1.871439193,13
0.00002468,0.00037562,6.1418E-06,0.00072409,0.00096606,-61.583,247,0.0091007,-2.040925202,11
0.0027015,0.001633,0.010921,0.0012097,7.91E-05,-79.082,117.24,0.0097032,-2.013085017,10
1.72E-06,7.15E-06,1.54E-09,3.47E-06,2.26E-10,-355.82,-231.07,0.001205,-2.919012953,10
2.97E-13,7.56E-07,1.01E-22,2.30E-05,0.0005474,-78.489,481.54,0.012874,-1.890286495,14
0.40976,0.1507,1.5658,0.087503,0.0006246,53.917,83.024,0.0067859,-2.168392545,1
0.0025225,0.003747,0.0071613,0.0040802,0.0017454,-176.83,183.11,0.0058663,-2.231635731,4
0.0059454,0.0056859,0.029003,0.0048233,0.00042543,-14.783,140.65,0.01243,-1.905528871,6
0.00015248,0.00072479,9.6116E-08,0.00035505,1.81E-08,-351.73,-237.25,0.0013952,-2.855363532,1
0.0009867,0.0018933,0.0022715,0.0023555,0.0017881,-249.46,209.42,0.011986,-1.921325727,7
0.0091172,0.003286,0.01244,0.001817,2.02E-05,-82.071,55.357,0.012113,-1.916748283,8
3.2719E-06,0.00019721,3.0252E-08,0.00045832,0.00069967,13.323,254.21,0.0092275,-2.034915946,14
0.0033069,0.0030561,0.015978,0.0025761,0.00023001,-22.123,139.68,0.0029807,-2.525681732,4
5.23E-05,7.33E-05,8.59E-07,3.44E-05,2.04E-08,-390.54,-165.77,0.0024417,-2.612307697,8
0.00086083,0.0010737,0.0032079,0.0010285,0.00019103,-67.164,159.21,0.0063737,-2.195608382,9
0.001843,0.0007421,0.00021106,0.00033834,5.41E-07,-98.453,-10.348,0.011986,-1.921325727,14
1.25E-04,6.94E-05,3.27E-04,5.08E-05,5.41E-06,-230.71,107.58,0.0014269,-2.845606462,17
0.00087349,0.00044125,0.00004263,0.00019552,1.96E-07,-135.94,-38.981,0.012399,-1.90661334,16
6.87E-08,7.28E-05,1.17E-10,0.00049096,0.004756,-158.93,393.37,0.011986,-1.921325727,7
5.23E-06,8.17E-05,2.27E-06,0.0001982,0.00059338,-231.56,302.17,0.011225,-1.94981365,18
0.0020847,0.0015955,3.3956E-06,0.0006526,8.84E-08,-72.4,-67.514,0.015348,-1.813948209,8
1.1187E-06,0.00014385,3.714E-11,0.00031645,0.00029031,95.359,236.02,0.010559,-1.97637721,20
0.00016225,0.00018811,9.6266E-08,7.74E-05,6.08E-09,-103.43,-96.449,0.0061517,-2.211004852,12
