Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor4_Log,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Location_X,Source_Location_Y,Log
0.0027965,-5.106770353,0.0013053,-5.768579324,0.02416,0.00081956,-6.17E+00,6.67E-06,14,0.071428571,2.292256071,100,100,-1.963530801
0.0018524,-5.464530455,0.00086458,-6.12638963,0.016003,0.00054286,-6.53E+00,4.42E-06,17,0.058823529,2.460897843,100,100,-1.973752819
0.032859,-2.966691315,0.015337,-3.628519165,0.28388,0.0096299,-4.03E+00,7.83E-05,4,0.25,1.204119983,100,100,-1.981590793
0.0095882,-4.036525831,0.0044752,-4.698375102,0.082834,0.0028099,-5.10E+00,2.29E-05,2,0.5,0.602059991,100,100,-3.118592516
0.0019077,-5.438979841,0.00089039,-6.100839452,0.016481,0.00055907,-6.51E+00,4.55E-06,17,0.058823529,2.460897843,100,100,-1.960982678
0.0011798,-5.856383216,0.00055066,-6.518232939,0.010192,0.00034575,-6.92E+00,2.81E-06,16,0.0625,2.408239965,100,100,-2.222341229
0.0083397,-4.157699143,0.0038925,-4.819542758,0.072048,0.0024441,-5.22E+00,1.99E-05,8,0.125,1.806179974,100,100,-1.975063032
0.013406,-3.74540157,0.0062569,-4.407281572,0.11581,0.0039287,-4.81E+00,3.20E-05,6,0.166666667,1.556302501,100,100,-2.018797722
0.013296,-3.752557987,0.0062056,-4.414432443,0.11486,0.0038964,-4.82E+00,3.17E-05,5,0.2,1.397940009,100,100,-2.180745691
0.012145,-3.831204962,0.0056685,-4.493063698,0.10492,0.0035592,-4.90E+00,2.90E-05,5,0.2,1.397940009,100,100,-2.220050157
0.0014697,-5.665542612,0.00068594,-6.327427742,0.012697,0.0004307,-6.73E+00,3.50E-06,19,0.052631579,2.557507202,100,100,-1.977654124
0.00096501,-6.030936372,0.00045041,-6.692783952,0.008337,0.00028281,-7.10E+00,2.30E-06,19,0.052631579,2.557507202,100,100,-2.16035229
0.01241,-3.812456437,0.0057921,-4.474327897,0.10721,0.0036368,-4.88E+00,2.96E-05,8,0.125,1.806179974,100,100,-1.802443787
0.0051528,-4.575913428,0.002405,-5.237769839,0.044516,0.0015101,-5.64E+00,1.23E-05,7,0.142857143,1.69019608,100,100,-2.300153606
0.0057725,-4.477272117,0.0026942,-5.139140336,0.04987,0.0016917,-5.54E+00,1.38E-05,7,0.142857143,1.69019608,100,100,-2.250835908
0.012912,-3.778012965,0.0060266,-4.439855265,0.11155,0.003784,-4.84E+00,3.08E-05,5,0.2,1.397940009,100,100,-2.193453745
0.12465,-1.808615434,0.058177,-2.470497355,1.0768,0.036529,-2.87E+00,0.00029718,1,1,0,100,100,-2.606705644
0.0024623,-5.21731807,0.0011492,-5.879208765,0.021272,0.0007216,-6.28E+00,5.87E-06,14,0.071428571,2.292256071,100,100,-2.018797722
0.0044195,-4.709253724,0.0020628,-5.371085755,0.038181,0.0012952,-5.78E+00,1.05E-05,8,0.125,1.806179974,100,100,-2.250835908
0.056464,-2.496456718,0.026354,-3.158306917,0.4878,0.016547,-3.56E+00,0.00013462,3,0.333333333,0.954242509,100,100,-1.996367163
0.00027648,-7.116672558,0.00012904,-7.778551291,0.0023885,8.10E-05,-8.18E+00,6.59E-07,17,0.058823529,2.460897843,100,100,-2.799833754
0.00076705,-6.230352651,0.00035801,-6.892209685,0.0066267,0.00022479,-7.30E+00,1.83E-06,15,0.066666667,2.352182518,100,100,-2.465377466
0.0011666,-5.866156056,0.00054448,-6.528036136,0.010078,0.00034188,-6.93E+00,2.78E-06,10,0.1,2,100,100,-2.635486526
0.19056,-1.439936512,0.088944,-2.101766687,1.6463,0.055847,-2.51E+00,0.00045434,2,0.5,0.602059991,100,100,-1.820275904
0.047408,-2.648296732,0.022127,-3.310154928,0.40957,0.013894,-3.71E+00,0.00011303,3,0.333333333,0.954242509,100,100,-2.072296087
0.0026779,-5.144411289,0.0012499,-5.806249464,0.023135,0.00078481,-6.21E+00,6.38E-06,16,0.0625,2.408239965,100,100,-1.866333377
0.00062416,-6.409408134,0.00029132,-7.071259397,0.0053922,0.00018292,-7.48E+00,1.49E-06,19,0.052631579,2.557507202,100,100,-2.349585617
0.00029339,-7.065109386,0.00013694,-7.726939353,0.0025346,8.60E-05,-8.13E+00,6.99E-07,16,0.0625,2.408239965,100,100,-2.826697158
0.0012282,-5.821461814,0.00057327,-6.48328157,0.010611,0.00035995,-6.89E+00,2.93E-06,11,0.090909091,2.08278537,100,100,-2.530325227
0.0014121,-5.700269094,0.00065909,-6.362110555,0.012199,0.00041384,-6.77E+00,3.37E-06,19,0.052631579,2.557507202,100,100,-1.995034113
0.0064247,-4.384294294,0.0029987,-5.046133961,0.055504,0.0018828,-5.45E+00,1.53E-05,7,0.142857143,1.69019608,100,100,-2.204342398
0.00019887,-7.402861453,9.28E-05,-8.064904048,0.001718,5.83E-05,-8.47E+00,4.74E-07,15,0.066666667,2.352182518,100,100,-3.051650618
0.0017707,-5.503710025,0.00082644,-6.165577342,0.015297,0.00051892,-6.57E+00,4.22E-06,19,0.052631579,2.557507202,100,100,-1.896743767
0.020819,-3.36308027,0.0097169,-4.024944533,0.17986,0.0061012,-4.43E+00,4.96E-05,6,0.166666667,1.556302501,100,100,-1.827630623
0.18857,-1.449054798,0.088012,-2.11091622,1.6291,0.055262,-2.52E+00,0.00044958,2,0.5,0.602059991,100,100,-1.824865241
0.00053083,-6.550089082,0.00024776,-7.211937615,0.004586,0.00015557,-7.62E+00,1.27E-06,17,0.058823529,2.460897843,100,100,-2.516541085
0.00027721,-7.114382214,0.00012938,-7.776265706,0.0023949,8.12E-05,-8.18E+00,6.61E-07,14,0.071428571,2.292256071,100,100,-2.967340954
0.0017203,-5.528791621,0.00080294,-6.190633813,0.014862,0.00050416,-6.59E+00,4.10E-06,14,0.071428571,2.292256071,100,100,-2.174521952
0.0025888,-5.173803,0.0012083,-5.835650449,0.022365,0.00075868,-6.24E+00,6.17E-06,10,0.1,2,100,100,-2.289290434
0.00021012,-7.355065216,9.81E-05,-8.016661985,0.0018153,6.16E-05,-8.42E+00,5.01E-07,17,0.058823529,2.460897843,100,100,-2.919012953
7.77E-05,-8.219157962,3.63E-05,-8.88018675,0.00067111,2.28E-05,-9.28E+00,1.85E-07,12,0.083333333,2.158362492,100,100,-3.653705718
0.0026282,-5.160683178,0.0012267,-5.822523269,0.022705,0.00077022,-6.23E+00,6.27E-06,11,0.090909091,2.08278537,100,100,-2.199956876
0.060015,-2.443480379,0.028011,-3.105342773,0.51848,0.017588,-3.51E+00,0.00014309,3,0.333333333,0.954242509,100,100,-1.969886247
0.01598,-3.59284645,0.0074586,-4.254685366,0.13806,0.0046832,-4.66E+00,3.81E-05,3,0.333333333,0.954242509,100,100,-2.544561249
0.00218,-5.323087013,0.0010175,-5.984931164,0.018834,0.00063888,-6.39E+00,5.20E-06,18,0.055555556,2.51054501,100,100,-1.853375911
0.0077654,-4.219672337,0.0036244,-4.881527757,0.067087,0.0022758,-5.29E+00,1.85E-05,8,0.125,1.806179974,100,100,-2.006048213
0.0012084,-5.835578567,0.000564,-6.497441792,0.010439,0.00035413,-6.90E+00,2.88E-06,18,0.055555556,2.51054501,100,100,-2.109640469
0.036854,-2.867030737,0.017201,-3.528892608,0.31839,0.010801,-3.93E+00,8.79E-05,4,0.25,1.204119983,100,100,-1.931777021
0.0027028,-5.136372179,0.0012615,-5.79822549,0.02335,0.0007921,-6.20E+00,6.44E-06,9,0.111111111,1.908485019,100,100,-2.362090189
0.0024215,-5.231831053,0.0011302,-5.893689394,0.02092,0.00070965,-6.30E+00,5.77E-06,14,0.071428571,2.292256071,100,100,-2.026050537
0.0024433,-5.22404641,0.0011404,-5.885885583,0.021108,0.00071603,-6.29E+00,5.83E-06,11,0.090909091,2.08278537,100,100,-2.231635731
0.039252,-2.81227642,0.01832,-3.474149061,0.3391,0.011503,-3.88E+00,9.36E-05,4,0.25,1.204119983,100,100,-1.904412253
0.0017397,-5.519051273,0.00081198,-6.180909336,0.015029,0.00050984,-6.59E+00,4.15E-06,19,0.052631579,2.557507202,100,100,-1.904412253
0.010137,-3.988181107,0.0047316,-4.649983954,0.08758,0.0029709,-5.05E+00,2.42E-05,8,0.125,1.806179974,100,100,-1.890286495
0.0017827,-5.497843471,0.00083205,-6.15970115,0.015401,0.00052244,-6.56E+00,4.25E-06,15,0.066666667,2.352182518,100,100,-2.099130582
0.0025253,-5.195374043,0.0011786,-5.857267126,0.021816,0.00074006,-6.26E+00,6.02E-06,9,0.111111111,1.908485019,100,100,-2.391591648
0.025768,-3.177838576,0.012027,-3.839685378,0.22262,0.0075517,-4.24E+00,6.14E-05,4,0.25,1.204119983,100,100,-2.087188299
0.00033428,-6.951779213,0.00015602,-7.613639453,0.0028879,9.80E-05,-8.02E+00,7.97E-07,14,0.071428571,2.292256071,100,100,-2.886023242
0.0063761,-4.390889761,0.002976,-5.052734146,0.055085,0.0018686,-5.46E+00,1.52E-05,10,0.1,2,100,100,-1.897840817
0.036055,-2.886069,0.016828,-3.547934993,0.31149,0.010567,-3.95E+00,8.60E-05,4,0.25,1.204119983,100,100,-1.941308317
0.14182,-1.696525038,0.066195,-2.358349627,1.2253,0.041564,-2.76E+00,0.00033814,2,0.5,0.602059991,100,100,-1.948577334
0.0017458,-5.516011022,0.00081485,-6.17784466,0.015083,0.00051164,-6.58E+00,4.16E-06,20,0.05,2.602059991,100,100,-1.858330783
0.0066683,-4.35196974,0.0031124,-5.013809187,0.057609,0.0019542,-5.42E+00,1.59E-05,9,0.111111111,1.908485019,100,100,-1.969886247
0.021662,-3.328602897,0.010111,-3.990411779,0.18714,0.0063484,-4.39E+00,5.16E-05,6,0.166666667,1.556302501,100,100,-1.810397407
0.00066843,-6.349888133,0.00031198,-7.011746493,0.0057747,0.00019589,-7.42E+00,1.59E-06,19,0.052631579,2.557507202,100,100,-2.319827718
0.0026416,-5.156265888,0.001233,-5.818073847,0.022822,0.00077416,-6.22E+00,6.30E-06,14,0.071428571,2.292256071,100,100,-1.988260439
0.002053,-5.375222101,0.00095822,-6.037069538,0.017736,0.00060166,-6.44E+00,4.89E-06,12,0.083333333,2.158362492,100,100,-2.231635731
0.0040677,-4.781302169,0.0018986,-5.443133047,0.035142,0.0011921,-5.85E+00,9.70E-06,11,0.090909091,2.08278537,100,100,-2.010256599
0.004043,-4.786592517,0.001887,-5.4484562,0.034928,0.0011849,-5.85E+00,9.64E-06,10,0.1,2,100,100,-2.095684861
0.0012749,-5.789047758,0.00059504,-6.450907678,0.011014,0.00037362,-6.86E+00,3.04E-06,19,0.052631579,2.557507202,100,100,-2.039415075
0.00063522,-6.394151673,0.00029648,-7.056009196,0.0054878,0.00018616,-7.46E+00,1.51E-06,20,0.05,2.602059991,100,100,-2.297405772
0.00082779,-6.164159649,0.00038636,-6.826015685,0.0071514,0.00024259,-7.23E+00,1.97E-06,19,0.052631579,2.557507202,100,100,-2.226967278
0.00025568,-7.184606485,0.00011934,-7.846427933,0.0022089,7.49E-05,-8.25E+00,6.10E-07,15,0.066666667,2.352182518,100,100,-2.94248604
0.0013059,-5.768180156,0.0006095,-6.43005258,0.011282,0.0003827,-6.83E+00,3.11E-06,19,0.052631579,2.557507202,100,100,-2.028984063
0.0054932,-4.520349177,0.0025639,-5.182197835,0.047457,0.0016099,-5.59E+00,1.31E-05,8,0.125,1.806179974,100,100,-2.156381077
0.017878,-3.495362134,0.0083443,-4.15722018,0.15445,0.0052394,-4.56E+00,4.26E-05,4,0.25,1.204119983,100,100,-2.245949962
0.0020863,-5.361246484,0.00097376,-6.023096139,0.018024,0.00061142,-6.43E+00,4.97E-06,6,0.166666667,1.556302501,100,100,-2.826697158
0.0055337,-4.513968778,0.0025828,-5.175818445,0.047806,0.0016217,-5.58E+00,1.32E-05,11,0.090909091,2.08278537,100,100,-1.876605752
0.00014981,-7.648918392,6.99E-05,-8.311045649,0.0012943,4.39E-05,-8.72E+00,3.57E-07,16,0.0625,2.408239965,100,100,-3.118592516
0.011545,-3.875212125,0.0053885,-4.537064226,0.099739,0.0033834,-4.94E+00,2.75E-05,7,0.142857143,1.69019608,100,100,-1.94981365
0.0022688,-5.288407573,0.0010589,-5.950290103,0.019601,0.0006649,-6.35E+00,5.41E-06,18,0.055555556,2.51054501,100,100,-1.836034017
0.00083664,-6.154922751,0.00039049,-6.816780167,0.0072279,0.00024519,-7.22E+00,1.99E-06,19,0.052631579,2.557507202,100,100,-2.222341229
0.0013428,-5.743977335,0.00062673,-6.405839032,0.011601,0.00039352,-6.81E+00,3.20E-06,12,0.083333333,2.158362492,100,100,-2.41601952
0.0024829,-5.210081543,0.0011589,-5.871908074,0.02145,0.00072764,-6.28E+00,5.92E-06,11,0.090909091,2.08278537,100,100,-2.224651737
0.0029526,-5.059590769,0.0013781,-5.721438535,0.025508,0.0008653,-6.13E+00,7.04E-06,16,0.0625,2.408239965,100,100,-1.823937695
0.056641,-2.493738176,0.026437,-3.155575658,0.48933,0.016599,-3.56E+00,0.00013504,3,0.333333333,0.954242509,100,100,-1.995034113
0.0031064,-5.015485245,0.0014499,-5.6773239,0.026837,0.00091036,-6.08E+00,7.41E-06,14,0.071428571,2.292256071,100,100,-1.917897116
0.0024069,-5.237083906,0.0011234,-5.898931161,0.020794,0.00070537,-6.30E+00,5.74E-06,9,0.111111111,1.908485019,100,100,-2.412446173
0.0061045,-4.428699804,0.0028492,-5.090554129,0.052738,0.001789,-5.49E+00,1.46E-05,10,0.1,2,100,100,-1.916748283
0.0013457,-5.742103495,0.00062809,-6.403956242,0.011626,0.00039438,-6.81E+00,3.21E-06,19,0.052631579,2.557507202,100,100,-2.015931976
0.0024081,-5.236650965,0.001124,-5.898467378,0.020804,0.00070574,-6.30E+00,5.74E-06,12,0.083333333,2.158362492,100,100,-2.162348442
0.00042939,-6.734296148,0.00020041,-7.396161224,0.0037096,0.00012584,-7.80E+00,1.02E-06,19,0.052631579,2.557507202,100,100,-2.512041907
0.0034338,-4.928450007,0.0016027,-5.590295526,0.029665,0.0010063,-5.99E+00,8.19E-06,11,0.090909091,2.08278537,100,100,-2.083835678
0.024326,-3.227858595,0.011354,-3.88970222,0.21015,0.0071289,-4.29E+00,5.80E-05,3,0.333333333,0.954242509,100,100,-2.362090189
0.0011908,-5.848322348,0.00055578,-6.510194171,0.010287,0.00034897,-6.91E+00,2.84E-06,19,0.052631579,2.557507202,100,100,-2.06905606
0.00072133,-6.28373201,0.00033667,-6.945591162,0.0062317,0.0002114,-7.35E+00,1.72E-06,12,0.083333333,2.158362492,100,100,-2.685900937
0.00011886,-7.849928548,5.55E-05,-8.511414034,0.0010269,3.48E-05,-8.92E+00,2.83E-07,11,0.090909091,2.08278537,100,100,-3.544561249
0.0013021,-5.770711322,0.00060774,-6.432564357,0.011249,0.0003816,-6.84E+00,3.10E-06,9,0.111111111,1.908485019,100,100,-2.679272273
0.00055487,-6.511617511,0.00025898,-7.173467547,0.0047936,0.00016261,-7.58E+00,1.32E-06,12,0.083333333,2.158362492,100,100,-2.799833754
0.00071734,-6.288549903,0.00033481,-6.950403158,0.0061972,0.00021022,-7.35E+00,1.71E-06,15,0.066666667,2.352182518,100,100,-2.49448374
0.010958,-3.920537408,0.0051145,-4.582393634,0.094668,0.0032114,-4.99E+00,2.61E-05,7,0.142857143,1.69019608,100,100,-1.972487308
0.0021559,-5.332742775,0.0010063,-5.994545055,0.018625,0.00063182,-6.40E+00,5.14E-06,13,0.076923077,2.227886705,100,100,-2.140873717
0.0054676,-4.52440653,0.002552,-5.18623866,0.047236,0.0016024,-5.59E+00,1.30E-05,11,0.090909091,2.08278537,100,100,-1.881801432
0.0087402,-4.116957259,0.0040794,-4.778807417,0.075509,0.0025614,-5.18E+00,2.08E-05,7,0.142857143,1.69019608,100,100,-2.070673052
0.00038955,-6.818873583,0.00018182,-7.480716693,0.0033654,0.00011416,-7.88E+00,9.29E-07,19,0.052631579,2.557507202,100,100,-2.554317973
0.0014871,-5.655319653,0.00069407,-6.317193454,0.012847,0.0004358,-6.72E+00,3.55E-06,12,0.083333333,2.158362492,100,100,-2.371703048
0.0019894,-5.402555773,0.00092852,-6.064417475,0.017187,0.00058301,-6.47E+00,4.74E-06,14,0.071428571,2.292256071,100,100,-2.111416177
0.00028773,-7.082029709,0.0001343,-7.743847975,0.0024858,8.43E-05,-8.15E+00,6.86E-07,19,0.052631579,2.557507202,100,100,-2.685900937
7.99E-05,-8.194906441,3.73E-05,-8.856582336,0.00069028,2.34E-05,-9.26E+00,1.91E-07,10,0.1,2,100,100,-3.799833754
0.04874,-2.62422895,0.022749,-3.286075379,0.42107,0.014284,-3.69E+00,0.0001162,2,0.5,0.602059991,100,100,-2.412446173
0.0016959,-5.54119952,0.00079153,-6.20306524,0.014651,0.00049699,-6.61E+00,4.04E-06,14,0.071428571,2.292256071,100,100,-2.180745691
0.017003,-3.53894889,0.007936,-4.200796682,0.14689,0.0049829,-4.61E+00,4.05E-05,5,0.2,1.397940009,100,100,-2.073925211
0.015803,-3.60252092,0.0073757,-4.264393512,0.13652,0.0046312,-4.67E+00,3.77E-05,3,0.333333333,0.954242509,100,100,-2.549412212
0.0031204,-5.011579462,0.0014564,-5.673438659,0.026958,0.00091447,-6.08E+00,7.44E-06,13,0.076923077,2.227886705,100,100,-1.980302269
0.00084992,-6.141243902,0.00039669,-6.803097495,0.0073426,0.00024908,-7.21E+00,2.03E-06,19,0.052631579,2.557507202,100,100,-2.215503956
0.0036783,-4.868705706,0.0017168,-5.530560591,0.031778,0.001078,-5.93E+00,8.77E-06,13,0.076923077,2.227886705,100,100,-1.908860846
0.00071023,-6.297201974,0.00033149,-6.959059137,0.0061359,0.00020814,-7.36E+00,1.69E-06,18,0.055555556,2.51054501,100,100,-2.34044507
3.98E-05,-8.800233856,1.86E-05,-9.460974112,0.00034419,1.17E-05,-9.86E+00,9.50E-08,19,0.052631579,2.557507202,100,100,-3.544561249
0.0041449,-4.764971886,0.0019346,-5.426817633,0.035808,0.0012147,-5.83E+00,9.88E-06,8,0.125,1.806179974,100,100,-2.27870062
0.0080888,-4.184231805,0.0037753,-4.846097064,0.069881,0.0023705,-5.25E+00,1.93E-05,9,0.111111111,1.908485019,100,100,-1.886023242
0.0036499,-4.875438068,0.0017036,-5.537264737,0.031533,0.0010697,-5.94E+00,8.70E-06,13,0.076923077,2.227886705,100,100,-1.912218582
0.50338,-0.596208087,0.23495,-1.258049101,4.3488,0.14752,-1.66E+00,0.0012001,1,1,0,100,100,-2.000495378
0.0012172,-5.829276113,0.00056814,-6.491089266,0.010516,0.00035673,-6.90E+00,2.90E-06,16,0.0625,2.408239965,100,100,-2.208772658
0.0025647,-5.181926856,0.0011971,-5.843739138,0.022157,0.00075163,-6.25E+00,6.11E-06,9,0.111111111,1.908485019,100,100,-2.384860406
0.013926,-3.712347218,0.0064996,-4.37422674,0.12031,0.0040811,-4.78E+00,3.32E-05,7,0.142857143,1.69019608,100,100,-1.868381336
0.0015936,-5.595241358,0.0007438,-6.257087652,0.013767,0.00046702,-6.66E+00,3.80E-06,19,0.052631579,2.557507202,100,100,-1.94248604
0.00078792,-6.207035751,0.00036775,-6.868894637,0.006807,0.00023091,-7.27E+00,1.88E-06,12,0.083333333,2.158362492,100,100,-2.647547338
0.0050703,-4.589932687,0.0023665,-5.251786982,0.043803,0.0014859,-5.66E+00,1.21E-05,9,0.111111111,1.908485019,100,100,-2.088874365
0.0018413,-5.469750894,0.00085942,-6.131589088,0.015908,0.00053962,-6.54E+00,4.39E-06,17,0.058823529,2.460897843,100,100,-1.97637721
0.0021751,-5.325041543,0.0010152,-5.986896782,0.018791,0.00063744,-6.39E+00,5.19E-06,12,0.083333333,2.158362492,100,100,-2.206551879
0.0079507,-4.199189267,0.0037109,-4.861041497,0.068688,0.00233,-5.27E+00,1.90E-05,9,0.111111111,1.908485019,100,100,-1.89350313
0.018154,-3.482055338,0.008473,-4.143925587,0.15683,0.0053201,-4.55E+00,4.33E-05,5,0.2,1.397940009,100,100,-2.045487347
0.0091886,-4.073501308,0.0042887,-4.735348664,0.079383,0.0026929,-5.14E+00,2.19E-05,6,0.166666667,1.556302501,100,100,-2.182838044
0.0030974,-5.018005412,0.0014457,-5.679843638,0.026759,0.00090774,-6.08E+00,7.38E-06,9,0.111111111,1.908485019,100,100,-2.302910212
0.0034328,-4.928702997,0.0016022,-5.590566545,0.029657,0.001006,-5.99E+00,8.18E-06,9,0.111111111,1.908485019,100,100,-2.258257658
0.0024858,-5.209067633,0.0011602,-5.870934278,0.021476,0.0007285,-6.28E+00,5.93E-06,9,0.111111111,1.908485019,100,100,-2.398439735
0.0002809,-7.102896522,0.00013111,-7.764728365,0.0024268,8.23E-05,-8.17E+00,6.70E-07,16,0.0625,2.408239965,100,100,-2.845606462
0.0013105,-5.765125949,0.00061166,-6.426979839,0.011322,0.00038406,-6.83E+00,3.12E-06,17,0.058823529,2.460897843,100,100,-2.124059457
0.0019964,-5.399504878,0.00093181,-6.061345266,0.017248,0.00058508,-6.47E+00,4.76E-06,19,0.052631579,2.557507202,100,100,-1.844633593
0.0010685,-5.942450947,0.00049871,-6.604303847,0.009231,0.00031314,-7.01E+00,2.55E-06,13,0.076923077,2.227886705,100,100,-2.445728951
0.00031961,-6.990759282,0.00014917,-7.652637021,0.0027611,9.37E-05,-8.06E+00,7.62E-07,15,0.066666667,2.352182518,100,100,-2.845606462
0.0034198,-4.931998584,0.0015961,-5.593879805,0.029544,0.0010022,-6.00E+00,8.15E-06,10,0.1,2,100,100,-2.168392545
0.0016025,-5.590403924,0.00074793,-6.252278093,0.013844,0.00046962,-6.66E+00,3.82E-06,19,0.052631579,2.557507202,100,100,-1.940095944
0.094284,-2.051124002,0.044006,-2.712976211,0.81454,0.027631,-3.12E+00,0.00022479,1,1,0,100,100,-2.727949425
0.0011923,-5.847228912,0.00055648,-6.509100879,0.0103,0.00034941,-6.91E+00,2.84E-06,16,0.0625,2.408239965,100,100,-2.217771108
0.0059778,-4.446917239,0.0027901,-5.108760462,0.051643,0.0017519,-5.51E+00,1.43E-05,9,0.111111111,1.908485019,100,100,-2.017362485
0.006066,-4.434195188,0.0028312,-5.096058901,0.052405,0.0017777,-5.50E+00,1.45E-05,7,0.142857143,1.69019608,100,100,-2.229295232
0.0038619,-4.826397952,0.0018025,-5.488249453,0.033364,0.0011318,-5.89E+00,9.21E-06,6,0.166666667,1.556302501,100,100,-2.559279783
0.0059029,-4.457869148,0.0027551,-5.119725266,0.050997,0.0017299,-5.52E+00,1.41E-05,7,0.142857143,1.69019608,100,100,-2.24112594
0.18577,-1.462048838,0.086706,-2.123901697,1.6049,0.054442,-2.53E+00,0.00044291,2,0.5,0.602059991,100,100,-1.831355223
0.0019242,-5.431499579,0.00089808,-6.09336995,0.016623,0.0005639,-6.50E+00,4.59E-06,7,0.142857143,1.69019608,100,100,-2.727949425
0.035756,-2.893302143,0.016689,-3.555139371,0.3089,0.010479,-3.96E+00,8.52E-05,4,0.25,1.204119983,100,100,-1.944927618
0.4059,-0.783161897,0.18945,-1.445010781,3.5066,0.11895,-1.85E+00,0.00096774,1,1,0,100,100,-2.093972198
0.0030025,-5.045033968,0.0014014,-5.706875774,0.02594,0.00087993,-6.11E+00,7.16E-06,16,0.0625,2.408239965,100,100,-1.816673203
0.16779,-1.550467852,0.078315,-2.212310095,1.4496,0.049174,-2.62E+00,0.00040005,1,1,0,100,100,-2.477620981
0.095882,-2.036525831,0.044752,-2.698375102,0.82834,0.028099,-3.10E+00,0.0002286,1,1,0,100,100,-2.720652508
0.0096671,-4.029407578,0.004512,-4.691261818,0.083516,0.0028331,-5.10E+00,2.30E-05,9,0.111111111,1.908485019,100,100,-1.808604883
0.054333,-2.529872629,0.025359,-3.191735753,0.46939,0.015923,-3.60E+00,0.00012954,3,0.333333333,0.954242509,100,100,-2.013085017
0.0037953,-4.841507779,0.0017714,-5.503366719,0.032788,0.0011123,-5.91E+00,9.05E-06,8,0.125,1.806179974,100,100,-2.316961972
0.0043715,-4.718739035,0.0020403,-5.380611941,0.037766,0.0012811,-5.78E+00,1.04E-05,11,0.090909091,2.08278537,100,100,-1.978976178
0.00098012,-6.017441497,0.00045746,-6.679293749,0.0084675,0.00028724,-7.08E+00,2.34E-06,15,0.066666667,2.352182518,100,100,-2.358922687
0.0036121,-4.88448047,0.0016859,-5.546336379,0.031206,0.0010586,-5.95E+00,8.61E-06,13,0.076923077,2.227886705,100,100,-1.916748283
0.018999,-3.442538515,0.0088675,-4.104397606,0.16413,0.0055678,-4.51E+00,4.53E-05,3,0.333333333,0.954242509,100,100,-2.46942894
0.0062003,-4.415174594,0.0028939,-5.07703296,0.053566,0.0018171,-5.48E+00,1.48E-05,10,0.1,2,100,100,-1.909988976
0.001942,-5.423501549,0.00090643,-6.085331458,0.016778,0.00056914,-6.49E+00,4.63E-06,12,0.083333333,2.158362492,100,100,-2.255769622
0.079546,-2.198763308,0.037127,-2.860620284,0.68722,0.023312,-3.26E+00,0.00018965,3,0.333333333,0.954242509,100,100,-1.84752819
0.039351,-2.810088453,0.018367,-3.471923548,0.33996,0.011532,-3.88E+00,9.38E-05,4,0.25,1.204119983,100,100,-1.903298498
0.0032293,-4.981783215,0.0015073,-5.643600602,0.027899,0.0009464,-6.05E+00,7.70E-06,12,0.083333333,2.158362492,100,100,-2.034915946
0.0059127,-4.456428312,0.0027597,-5.118276253,0.051081,0.0017328,-5.52E+00,1.41E-05,10,0.1,2,100,100,-1.930590929
0.0040766,-4.7794038,0.0019027,-5.441259364,0.035219,0.0011947,-5.85E+00,9.72E-06,14,0.071428571,2.292256071,100,100,-1.799833754
0.00063921,-6.388712879,0.00029834,-7.050577029,0.0055223,0.00018733,-7.45E+00,1.52E-06,10,0.1,2,100,100,-2.896743767
0.003527,-4.905189081,0.0016462,-5.567034805,0.030471,0.0010336,-5.97E+00,8.41E-06,13,0.076923077,2.227886705,100,100,-1.927088684
0.0017166,-5.530661784,0.00080122,-6.192496437,0.01483,0.00050308,-6.60E+00,4.09E-06,16,0.0625,2.408239965,100,100,-2.059473554
0.58488,-0.465866458,0.27299,-1.127706523,5.0529,0.17141,-1.53E+00,0.0013945,1,1,0,100,100,-1.935317434
0.0038453,-4.830139544,0.0017947,-5.492016274,0.03322,0.0011269,-5.90E+00,9.17E-06,8,0.125,1.806179974,100,100,-2.311286595
0.0022737,-5.286533676,0.0010612,-5.948405517,0.019643,0.00066635,-6.35E+00,5.42E-06,18,0.055555556,2.51054501,100,100,-1.835112042
0.0045704,-4.680091578,0.0021332,-5.34193685,0.039484,0.0013394,-5.75E+00,1.09E-05,10,0.1,2,100,100,-2.042440598
0.0014702,-5.665247163,0.00068619,-6.327111231,0.012701,0.00043086,-6.73E+00,3.51E-06,15,0.066666667,2.352182518,100,100,-2.182838044
0.006511,-4.372704609,0.0030389,-5.034567182,0.05625,0.0019081,-5.44E+00,1.55E-05,11,0.090909091,2.08278537,100,100,-1.805957672
0.70473,-0.303954481,0.32892,-0.965819437,6.0883,0.20653,-1.37E+00,0.0016802,1,1,0,100,100,-1.854368585
0.0011226,-5.899549924,0.00052395,-6.561420311,0.0096982,0.00032899,-6.97E+00,2.68E-06,11,0.090909091,2.08278537,100,100,-2.569392889
0.00304,-5.034252833,0.0014189,-5.696096423,0.026263,0.00089091,-6.10E+00,7.25E-06,16,0.0625,2.408239965,100,100,-1.811268329
0.0047941,-4.638585823,0.0022376,-5.300435093,0.041417,0.001405,-5.70E+00,1.14E-05,10,0.1,2,100,100,-2.021687069
