Receptor_measurement1,,Receptor_measurement2,,Receptor_measurement4,,Receptor_measurement5,,wind speed log,Wind_speed,,Source_Location_X,,Source_Location_Y,
3.31E-20,-19.48017201,9.27E-05,-4.032920266,0.0013806,-2.86E+00,0.0092586,-2.03E+00,0.00E+00,1,2.477121255,300,2.477121255,300,-3.653705718
2.73E-51,-50.56383735,0.00028542,-3.544515598,0.032298,-1.49E+00,1.1612,6.49E-02,0.00E+00,1,2.572871602,374,2.536558443,344,-1.834162375
0.004957,-2.304781081,0.0015508,-2.809444208,0.0008306,-3.08E+00,2.87E-06,-5.54E+00,1.08E+00,12,1.84509804,70,1.84509804,70,-2.007446482
1.97E-05,-4.705533774,0.00048192,-3.31702505,0.00061998,-3.21E+00,6.20E-05,-4.21E+00,1.30E+00,20,2.255272505,180,2.255272505,180,-1.853375911
0.010787,-1.967099321,0.0050346,-2.298035029,0.0031612,-2.50E+00,2.57E-05,-4.59E+00,6.02E-01,4,2,100,2,100,-2.465377466
4.41E-20,-19.35556141,0.00012361,-3.907946394,0.0018408,-2.73E+00,0.012345,-1.91E+00,7.78E-01,6,2.477121255,300,2.477121255,300,-1.972487308
0.016288,-1.788132239,0.026989,-1.568813207,0.022009,-1.66E+00,0.00040309,-3.39E+00,3.01E-01,2,2.209515015,162,2.133538908,136,-2.305684427
0.037947,-1.420822553,0.011872,-1.925476112,0.0063584,-2.20E+00,2.20E-05,-4.66E+00,6.99E-01,5,1.84509804,70,1.84509804,70,-1.883923828
1.96E-05,-4.707743929,0.00048071,-3.318116843,0.00061842,-3.21E+00,6.18E-05,-4.21E+00,1.18E+00,15,2.255272505,180,2.255272505,180,-2.104356495
4.00E-06,-5.397940009,1.86E-06,-5.730487056,1.17E-06,-5.93E+00,9.53E-09,-8.02E+00,1.30E+00,20,2,100,2,100,-4.498940738
5.58E-21,-20.2533658,1.56E-05,-4.806875402,0.00023253,-3.63E+00,0.0015594,-2.81E+00,1.26E+00,18,2.477121255,300,2.477121255,300,-1.916748283
2.93E-11,-10.53313238,1.01E-05,-4.995678626,0.00011948,-3.92E+00,0.0016254,-2.79E+00,1.18E+00,15,1.556302501,36,2.574031268,375,-1.908860846
0.00011154,-3.95256936,3.49E-05,-4.457174573,1.87E-05,-4.73E+00,6.47E-08,-7.19E+00,1.23E+00,17,1.84509804,70,1.84509804,70,-3.352675722
1.06E-05,-4.974694135,0.00025974,-3.585461164,0.00033415,-3.48E+00,3.34E-05,-4.48E+00,1.18E+00,15,2.255272505,180,2.255272505,180,-2.371703048
0.00049006,-3.309750744,0.00022873,-3.64067687,0.00014362,-3.84E+00,1.17E-06,-5.93E+00,1.18E+00,15,2,100,2,100,-2.659952682
1.66E-20,-19.77989191,4.65E-05,-4.332547047,0.0006923,-3.16E+00,0.0046428,-2.33E+00,8.45E-01,7,2.477121255,300,2.477121255,300,-2.263276904
0.0020735,-2.68329596,0.0012209,-2.913319906,0.00085545,-3.07E+00,2.18E-05,-4.66E+00,1.11E+00,13,1.568201724,37,2.053078443,113,-1.99366234
0.017845,-1.748483448,0.0055828,-2.25314793,0.0029902,-2.52E+00,1.03E-05,-4.99E+00,3.01E-01,2,1.84509804,70,1.84509804,70,-3.007446482
0.0003872,-3.412064651,0.0094857,-2.022930615,0.012203,-1.91E+00,0.0012198,-2.91E+00,3.01E-01,2,2.255272505,180,2.255272505,180,-2.559279783
0.0021652,-2.664501982,0.0010106,-2.995420706,0.00063455,-3.20E+00,5.16E-06,-5.29E+00,1.26E+00,18,2,100,2,100,-1.856329567
5.11E-21,-20.2915791,1.43E-05,-4.844663963,0.000213,-3.67E+00,0.0014285,-2.85E+00,1.18E+00,15,2.477121255,300,2.477121255,300,-2.113199175
0.0044914,-2.347618265,0.00060924,-3.215211591,0.00024384,-3.61E+00,5.18E-10,-9.29E+00,1.18E+00,15,2.536558443,344,1.826074803,67,-2.461376004
0.0011951,-2.922595754,0.00037389,-3.42725615,0.00020026,-3.70E+00,6.93E-07,-6.16E+00,1.23E+00,17,1.84509804,70,1.84509804,70,-2.322712499
9.94E-06,-5.002613616,0.00024362,-3.613287061,0.00031341,-3.50E+00,3.13E-05,-4.50E+00,1.20E+00,16,2.255272505,180,2.255272505,180,-2.343470594
0.0023083,-2.636707748,0.0010774,-2.967623029,0.00067647,-3.17E+00,5.50E-06,-5.26E+00,1.18E+00,15,2,100,2,100,-1.986909862
6.76E-21,-20.1700533,1.89E-05,-4.723538196,0.00028197,-3.55E+00,0.001891,-2.72E+00,1.20E+00,16,2.477121255,300,2.477121255,300,-1.935317434
2.34E-09,-8.630784143,9.89E-06,-5.004803708,3.44E-05,-4.46E+00,6.61E-05,-4.18E+00,4.77E-01,3,2.133538908,136,2.421603927,264,-4.498940738
0.0035,-2.455931956,0.0010949,-2.960625544,0.00058646,-3.23E+00,2.03E-06,-5.69E+00,1.18E+00,15,1.84509804,70,1.84509804,70,-1.964770444
9.42E-06,-5.025949097,0.00023066,-3.637027712,0.00029674,-3.53E+00,2.97E-05,-4.53E+00,1.18E+00,15,2.255272505,180,2.255272505,180,-2.423255646
0.023523,-1.628507291,0.010979,-1.959437215,0.0068937,-2.16E+00,5.61E-05,-4.25E+00,6.99E-01,5,2,100,2,100,-1.93296636
2.80E-21,-20.55284197,7.84E-06,-5.105683937,0.00011672,-3.93E+00,0.00078279,-3.11E+00,1.15E+00,14,2.477121255,300,2.477121255,300,-2.434352853
0.056611,-1.247099173,0.005495,-2.260032303,0.0016825,-2.77E+00,1.48E-11,-1.08E+01,9.03E-01,8,2.574031268,375,1.505149978,32,-1.982924904
0.018421,-1.734686797,0.0057629,-2.239358916,0.0030866,-2.51E+00,1.07E-05,-4.97E+00,6.02E-01,4,1.84509804,70,1.84509804,70,-2.391591648
2.05E-05,-4.688246139,0.00050275,-3.298647921,0.00064679,-3.19E+00,6.47E-05,-4.19E+00,1.08E+00,12,2.255272505,180,2.255272505,180,-2.27870062
0.019975,-1.699513212,0.0093233,-2.030430341,0.005854,-2.23E+00,4.76E-05,-4.32E+00,6.02E-01,4,2,100,2,100,-2.197773762
1.52E-21,-20.81815641,4.27E-06,-5.369572125,6.36E-05,-4.20E+00,0.00042631,-3.37E+00,1.04E+00,11,2.477121255,300,2.477121255,300,-2.907735639
2.87E-13,-12.5421181,4.17E-06,-5.379863945,5.93E-05,-4.23E+00,0.00084538,-3.07E+00,1.30E+00,20,2.053078443,113,2.556302501,360,-2.034915946
0.0017412,-2.759151342,0.00054472,-3.263826679,0.00029175,-3.53E+00,1.01E-06,-6.00E+00,1.26E+00,18,1.84509804,70,1.84509804,70,-2.109640469
1.06E-05,-4.974694135,0.00025974,-3.585461164,0.00033415,-3.48E+00,3.34E-05,-4.48E+00,1.18E+00,15,2.255272505,180,2.255272505,180,-2.371703048
0.01304,-1.884722409,0.0060862,-2.21565378,0.0038215,-2.42E+00,3.11E-05,-4.51E+00,6.99E-01,5,2,100,2,100,-2.189176276
1.61E-20,-19.79317412,4.51E-05,-4.345823458,0.00067202,-3.17E+00,0.0045068,-2.35E+00,9.54E-01,9,2.477121255,300,2.477121255,300,-2.057897653
4.04E-05,-4.393618635,0.00048036,-3.318433164,0.00070139,-3.15E+00,0.00026044,-3.58E+00,1.23E+00,17,1.826074803,67,2.305351369,202,-1.840793866
0.0023435,-2.630135042,0.00073315,-3.134807161,0.00039268,-3.41E+00,1.36E-06,-5.87E+00,1.11E+00,13,1.84509804,70,1.84509804,70,-2.263276904
6.36E-06,-5.196542884,0.00015584,-3.80732106,0.00020049,-3.70E+00,2.00E-05,-4.70E+00,1.28E+00,19,2.255272505,180,2.255272505,180,-2.388212986
0.0011306,-2.946691019,0.0005277,-3.277612906,0.00033134,-3.48E+00,2.70E-06,-5.57E+00,1.30E+00,20,2,100,2,100,-2.047018774
1.58E-20,-19.80134291,4.41E-05,-4.355561411,0.00065741,-3.18E+00,0.0044088,-2.36E+00,1.08E+00,12,2.477121255,300,2.477121255,300,-1.817556814
0.0016607,-2.779708814,0.004885,-2.311135432,0.0036163,-2.44E+00,9.08E-06,-5.04E+00,7.78E-01,6,2.421603927,264,2.103803721,127,-2.197773762
0.00081728,-3.087629129,0.00025568,-3.592303242,0.00013694,-3.86E+00,4.74E-07,-6.32E+00,1.26E+00,18,1.84509804,70,1.84509804,70,-2.438111872
5.49E-05,-4.260427656,0.001344,-2.871600731,0.001729,-2.76E+00,0.00017283,-3.76E+00,8.45E-01,7,2.255272505,180,2.255272505,180,-2.319827718
0.00021208,-3.673500285,9.90E-05,-4.004364805,6.22E-05,-4.21E+00,5.06E-07,-6.30E+00,1.26E+00,18,2,100,2,100,-2.865344858
2.50E-21,-20.60205999,7.01E-06,-5.154281982,0.00010432,-3.98E+00,0.00069958,-3.16E+00,1.04E+00,11,2.477121255,300,2.477121255,300,-2.692632344
4.48E-12,-11.34872199,5.11E-06,-5.2915791,7.71E-05,-4.11E+00,0.0012793,-2.89E+00,1.00E+00,10,1.505149978,32,2.593286067,392,-2.322712499
0.0027529,-2.560209564,0.00086123,-3.06488085,0.00046128,-3.34E+00,1.60E-06,-5.80E+00,1.18E+00,15,1.84509804,70,1.84509804,70,-2.06905606
5.67E-05,-4.246416941,0.0013891,-2.857266489,0.0017871,-2.75E+00,0.00017864,-3.75E+00,9.54E-01,9,2.255272505,180,2.255272505,180,-2.087188299
0.0032622,-2.486489417,0.0015226,-2.817414175,0.00095604,-3.02E+00,7.78E-06,-5.11E+00,1.11E+00,13,2,100,2,100,-1.960982678
2.22E-21,-20.65364703,6.22E-06,-5.206209615,9.26E-05,-4.03E+00,0.00062084,-3.21E+00,8.45E-01,7,2.477121255,300,2.477121255,300,-3.137075922
9.13E-41,-40.03952922,2.91E-07,-6.536107011,1.33E-05,-4.88E+00,0.00021978,-3.66E+00,1.30E+00,20,2.556302501,360,2.506505032,321,-2.865344858
0.0029067,-2.536599789,0.00090934,-3.041273705,0.00048705,-3.31E+00,1.69E-06,-5.77E+00,1.26E+00,18,1.84509804,70,1.84509804,70,-1.88709351
1.95E-05,-4.709965389,0.00047701,-3.321472516,0.00061367,-3.21E+00,6.13E-05,-4.21E+00,1.20E+00,16,2.255272505,180,2.255272505,180,-2.051650618
0.0020863,-2.680623242,0.00097376,-3.011548069,0.00061142,-3.21E+00,4.97E-06,-5.30E+00,1.08E+00,12,2,100,2,100,-2.224651737
6.08E-21,-20.21609642,1.70E-05,-4.769551079,0.00025346,-3.60E+00,0.0016998,-2.77E+00,1.20E+00,16,2.477121255,300,2.477121255,300,-1.981590793
0.00024354,-3.613429698,4.65E-05,-4.332547047,1.92E-05,-4.72E+00,1.25E-09,-8.90E+00,1.23E+00,17,2.305351369,202,1.633468456,43,-3.294683775
0.12536,-0.901841017,0.03922,-1.406492411,0.021006,-1.68E+00,7.27E-05,-4.14E+00,4.77E-01,3,1.84509804,70,1.84509804,70,-1.808604883
1.75E-05,-4.756961951,0.00042931,-3.367228995,0.0005523,-3.26E+00,5.52E-05,-4.26E+00,9.03E-01,8,2.255272505,180,2.255272505,180,-2.69946973
0.002397,-2.620331966,0.0011188,-2.951247542,0.00070248,-3.15E+00,5.72E-06,-5.24E+00,6.02E-01,4,2,100,2,100,-3.118592516
1.36E-20,-19.86646109,3.82E-05,-4.417936637,0.00056833,-3.25E+00,0.0038114,-2.42E+00,1.11E+00,13,2.477121255,300,2.477121255,300,-1.811268329
2.39E-10,-9.621602099,3.18E-05,-4.49757288,0.00019943,-3.70E+00,0.0010636,-2.97E+00,1.26E+00,18,2.103803721,127,2.485721426,306,-1.963530801
0.0017554,-2.755623906,0.00054916,-3.260301104,0.00029413,-3.53E+00,1.02E-06,-5.99E+00,1.26E+00,18,1.84509804,70,1.84509804,70,-2.106110686
0.00018581,-3.730930917,0.004552,-2.341797747,0.0058562,-2.23E+00,0.00058539,-3.23E+00,6.02E-01,4,2.255272505,180,2.255272505,180,-2.276093028
0.06765,-1.169732199,0.031575,-1.500656641,0.019826,-1.70E+00,0.00016129,-3.79E+00,4.77E-01,3,2,100,2,100,-1.917897116
8.51E-22,-21.07007044,2.38E-06,-5.623423043,3.55E-05,-4.45E+00,0.00023808,-3.62E+00,1.30E+00,20,2.477121255,300,2.477121255,300,-2.641475066
0.00064699,-3.189102432,0.0014052,-2.852261859,0.00068403,-3.16E+00,1.96E-09,-8.71E+00,1.20E+00,16,2.593286067,392,1.977723605,95,-2.092266263
0.0044793,-2.34878985,0.0014013,-2.853468878,0.00075055,-3.12E+00,2.60E-06,-5.59E+00,1.20E+00,16,1.84509804,70,1.84509804,70,-1.801590366
1.50E-05,-4.823908741,0.00036645,-3.435985274,0.00047143,-3.33E+00,4.71E-05,-4.33E+00,1.11E+00,13,2.255272505,180,2.255272505,180,-2.346517343
0.028365,-1.547217212,0.013239,-1.878144818,0.0083127,-2.08E+00,6.76E-05,-4.17E+00,6.02E-01,4,2,100,2,100,-2.045487347
1.41E-19,-18.85078089,0.00039401,-3.404492756,0.0058674,-2.23E+00,0.039349,-1.41E+00,6.02E-01,4,2.477121255,300,2.477121255,300,-1.821195654
0.2457,-0.609594844,0.027647,-1.558351987,0.0096321,-2.02E+00,5.40E-09,-8.27E+00,6.02E-01,4,2.506505032,321,1.602059991,40,-1.868381336
0.0062522,-2.203967138,0.001956,-2.70863115,0.0010476,-2.98E+00,3.63E-06,-5.44E+00,1.08E+00,12,1.84509804,70,1.84509804,70,-1.90661334
3.20E-05,-4.494850022,0.00078324,-3.106105141,0.0010076,-3.00E+00,0.00010072,-4.00E+00,8.45E-01,7,2.255272505,180,2.255272505,180,-2.554317973
0.028232,-1.549258355,0.013177,-1.880183454,0.0082737,-2.08E+00,6.73E-05,-4.17E+00,4.77E-01,3,2,100,2,100,-2.297405772
4.73E-21,-20.32513886,1.32E-05,-4.879426069,0.00019722,-3.71E+00,0.0013227,-2.88E+00,1.30E+00,20,2.477121255,300,2.477121255,300,-1.896743767
0.0023823,-2.623003549,0.00067776,-3.168924066,0.00031892,-3.50E+00,4.15E-07,-6.38E+00,1.28E+00,19,1.633468456,43,1.568201724,37,-1.905528871
0.73913,-0.13127917,0.23124,-0.635937039,0.12385,-9.07E-01,0.00042855,-3.37E+00,0.00E+00,1,1.84509804,70,1.84509804,70,-1.992294886
9.80E-06,-5.008773924,0.00024,-3.619788758,0.00030875,-3.51E+00,3.09E-05,-4.51E+00,1.11E+00,13,2.255272505,180,2.255272505,180,-2.530325227
0.0018377,-2.735725385,0.00085774,-3.066644336,0.00053857,-3.27E+00,4.38E-06,-5.36E+00,1.30E+00,20,2,100,2,100,-1.836034017
4.35E-21,-20.36151074,1.22E-05,-4.913640169,0.00018138,-3.74E+00,0.0012164,-2.91E+00,1.28E+00,19,2.477121255,300,2.477121255,300,-1.977654124
9.16E-07,-6.038104526,0.003728,-2.428524096,0.0052332,-2.28E+00,0.000119,-3.92E+00,9.03E-01,8,2.485721426,306,2.245512668,176,-1.813948209
0.0097273,-2.01200769,0.0030432,-2.516669505,0.0016299,-2.79E+00,5.64E-06,-5.25E+00,8.45E-01,7,1.84509804,70,1.84509804,70,-2.182838044
1.76E-05,-4.754487332,0.00043009,-3.366440655,0.00055331,-3.26E+00,5.53E-05,-4.26E+00,1.23E+00,17,2.255272505,180,2.255272505,180,-2.043961301
0.00068182,-3.166330264,0.00031823,-3.497258881,0.00019982,-3.70E+00,1.63E-06,-5.79E+00,1.18E+00,15,2,100,2,100,-2.516541085
1.44E-20,-19.84163751,4.04E-05,-4.393618635,0.00060153,-3.22E+00,0.0040341,-2.39E+00,1.00E+00,10,2.477121255,300,2.477121255,300,-2.014506164
2.87E-08,-7.542118103,0.0014188,-2.84807882,0.0089559,-2.05E+00,0.053893,-1.27E+00,3.01E-01,2,1.977723605,95,2.498310554,315,-2.168392545
0.0047485,-2.323443558,0.0014855,-2.828127344,0.00079566,-3.10E+00,2.75E-06,-5.56E+00,1.18E+00,15,1.84509804,70,1.84509804,70,-1.832298765
3.81E-05,-4.419075024,0.00093234,-3.030425683,0.0011994,-2.92E+00,0.0001199,-3.92E+00,1.18E+00,15,2.255272505,180,2.255272505,180,-1.816673203
0.0034659,-2.460183972,0.0016177,-2.791102015,0.0010157,-2.99E+00,8.26E-06,-5.08E+00,1.18E+00,15,2,100,2,100,-1.810397407
7.04E-21,-20.15242734,1.97E-05,-4.705533774,0.0002934,-3.53E+00,0.0019676,-2.71E+00,1.26E+00,18,2.477121255,300,2.477121255,300,-1.815762971
8.08E-06,-5.092588639,0.00041347,-3.383555996,0.00087322,-3.06E+00,0.00096811,-3.01E+00,1.11E+00,13,1.602059991,40,2.382017043,241,-1.871439193
0.0093543,-2.028988706,0.0029265,-2.533651472,0.0015674,-2.80E+00,5.42E-06,-5.27E+00,9.03E-01,8,1.84509804,70,1.84509804,70,-2.083835678
2.23E-05,-4.651695137,0.00054515,-3.263483984,0.00070134,-3.15E+00,7.01E-05,-4.15E+00,6.02E-01,4,2.255272505,180,2.255272505,180,-3.197773762
0.044345,-1.353155341,0.020698,-1.684071617,0.012996,-1.89E+00,0.00010573,-3.98E+00,6.02E-01,4,2,100,2,100,-1.851428191
3.94E-21,-20.40450378,1.10E-05,-4.958607315,0.00016435,-3.78E+00,0.0011022,-2.96E+00,7.78E-01,6,2.477121255,300,2.477121255,300,-3.021687069
1.89E-10,-9.723538196,1.48E-05,-4.829738285,0.00013331,-3.88E+00,0.001395,-2.86E+00,1.15E+00,14,1.568201724,37,2.551449998,356,-2.05632745
0.0044773,-2.348983805,0.0014007,-2.853654871,0.00075022,-3.12E+00,2.60E-06,-5.59E+00,1.08E+00,12,1.84509804,70,1.84509804,70,-2.051650618
4.99E-05,-4.301899454,0.0012236,-2.912360532,0.0015741,-2.80E+00,0.00015735,-3.80E+00,7.78E-01,6,2.255272505,180,2.255272505,180,-2.49448374
0.0005055,-3.29627884,0.00023594,-3.627198425,0.00014814,-3.83E+00,1.21E-06,-5.92E+00,1.15E+00,14,2,100,2,100,-2.706416487
6.56E-21,-20.18309616,1.84E-05,-4.735182177,0.00027348,-3.56E+00,0.0018341,-2.74E+00,1.18E+00,15,2.477121255,300,2.477121255,300,-2.004650042
0.0011888,-2.924891204,0.028527,-1.544743898,0.036987,-1.43E+00,0.0039601,-2.40E+00,3.01E-01,2,2.245512668,176,2.257678575,181,-2.073925211
0.0043959,-2.356952196,0.0013752,-2.861634136,0.00073658,-3.13E+00,2.55E-06,-5.59E+00,1.04E+00,11,1.84509804,70,1.84509804,70,-2.135192371
1.98E-05,-4.70333481,0.00048508,-3.314186631,0.00062405,-3.20E+00,6.24E-05,-4.20E+00,1.15E+00,14,2.255272505,180,2.255272505,180,-2.16035229
0.0045828,-2.338869096,0.002139,-2.669789215,0.001343,-2.87E+00,1.09E-05,-4.96E+00,1.04E+00,11,2,100,2,100,-1.958488887
1.16E-20,-19.93554201,3.24E-05,-4.48945499,0.00048247,-3.32E+00,0.0032356,-2.49E+00,1.04E+00,11,2.477121255,300,2.477121255,300,-2.027514823
0.01459,-1.835944708,0.0036369,-2.43926864,0.001673,-2.78E+00,3.81E-08,-7.42E+00,1.04E+00,11,2.498310554,315,1.903089987,80,-1.931777021
0.046052,-1.336751504,0.014407,-1.841426444,0.0077165,-2.11E+00,2.67E-05,-4.57E+00,3.01E-01,2,1.84509804,70,1.84509804,70,-2.595713771
2.21E-05,-4.655607726,0.0005407,-3.26704363,0.00069561,-3.16E+00,6.95E-05,-4.16E+00,1.15E+00,14,2.255272505,180,2.255272505,180,-2.113199175
0.0037505,-2.42591083,0.0017505,-2.756837885,0.0010991,-2.96E+00,8.94E-06,-5.05E+00,8.45E-01,7,2,100,2,100,-2.438111872
6.58E-20,-19.18177411,0.00018436,-3.734333301,0.0027454,-2.56E+00,0.018411,-1.73E+00,6.99E-01,5,2.477121255,300,2.477121255,300,-1.957227663
2.87E-13,-12.5421181,0.00011463,-3.940701708,0.00087092,-3.06E+00,0.0033589,-2.47E+00,1.04E+00,11,2.382017043,241,2.456366033,286,-1.870406772
0.0033331,-2.477151656,0.0010427,-2.981840626,0.0005585,-3.25E+00,1.93E-06,-5.71E+00,1.26E+00,18,1.84509804,70,1.84509804,70,-1.827630623
1.02E-05,-4.991399828,0.0002487,-3.604324215,0.00031995,-3.49E+00,3.20E-05,-4.49E+00,1.04E+00,11,2.255272505,180,2.255272505,180,-2.659952682
0.00057529,-3.240113175,0.00026851,-3.571039535,0.0001686,-3.77E+00,1.37E-06,-5.86E+00,1.00E+00,10,2,100,2,100,-2.94248604
2.75E-20,-19.56066731,7.70E-05,-4.113509275,0.0011464,-2.94E+00,0.0076879,-2.11E+00,6.02E-01,4,2.477121255,300,2.477121255,300,-2.530325227
9.00E-27,-26.04575749,3.69E-05,-4.432973634,0.00044566,-3.35E+00,0.0011817,-2.93E+00,1.18E+00,15,2.551449998,356,2.437750563,274,-1.972487308
0.0051118,-2.291426146,0.0015992,-2.796097219,0.00085654,-3.07E+00,2.96E-06,-5.53E+00,1.00E+00,10,1.84509804,70,1.84509804,70,-2.152452017
5.95E-05,-4.225483034,0.0014567,-2.83662988,0.001874,-2.73E+00,0.00018732,-3.73E+00,1.00E+00,10,2.255272505,180,2.255272505,180,-1.975063032
0.0010867,-2.963890333,0.00050719,-3.294829318,0.00031846,-3.50E+00,2.59E-06,-5.59E+00,6.99E-01,5,2,100,2,100,-3.268354837
2.06E-19,-18.68613278,0.00057685,-3.238937103,0.0085902,-2.07E+00,0.057609,-1.24E+00,4.77E-01,3,2.477121255,300,2.477121255,300,-1.905528871
8.45E-05,-4.073143291,0.00038997,-3.408968802,0.00037507,-3.43E+00,1.19E-05,-4.92E+00,1.23E+00,17,2.257678575,181,2.184691431,153,-2.231635731
0.0053137,-2.274602969,0.0016624,-2.77926447,0.00089037,-3.05E+00,3.08E-06,-5.51E+00,1.11E+00,13,1.84509804,70,1.84509804,70,-1.907735639
1.47E-05,-4.832682665,0.00036116,-3.442300356,0.00046464,-3.33E+00,4.64E-05,-4.33E+00,9.03E-01,8,2.255272505,180,2.255272505,180,-2.774535641
0.048296,-1.316088837,0.022542,-1.647007555,0.014154,-1.85E+00,0.00011515,-3.94E+00,4.77E-01,3,2,100,2,100,-2.064235861
6.82E-21,-20.16621563,1.91E-05,-4.718966633,0.00028428,-3.55E+00,0.0019065,-2.72E+00,1.20E+00,16,2.477121255,300,2.477121255,300,-1.931777021
7.42E-08,-7.129596095,0.00090379,-3.043932468,0.0047959,-2.32E+00,0.023832,-1.62E+00,3.01E-01,2,1.903089987,80,2.487138375,307,-2.485970522
0.00088124,-3.054905798,0.00027569,-3.559578987,0.00014766,-3.83E+00,5.11E-07,-6.29E+00,1.26E+00,18,1.84509804,70,1.84509804,70,-2.405386491
2.48E-05,-4.605548319,0.00060842,-3.215796518,0.00078273,-3.11E+00,7.82E-05,-4.11E+00,1.26E+00,18,2.255272505,180,2.255272505,180,-1.843662899
0.0013234,-2.87830887,0.00061767,-3.209243492,0.00038783,-3.41E+00,3.16E-06,-5.50E+00,1.20E+00,16,2,100,2,100,-2.172469189
1.31E-20,-19.8827287,3.66E-05,-4.436518915,0.00054511,-3.26E+00,0.0036557,-2.44E+00,1.08E+00,12,2.477121255,300,2.477121255,300,-1.898940645
0.007123,-2.147337056,0.0022964,-2.638952462,0.0011434,-2.94E+00,1.11E-07,-6.95E+00,1.18E+00,15,2.456366033,286,1.934498451,86,-1.831355223
0.00088022,-3.055408768,0.00027537,-3.560083375,0.00014749,-3.83E+00,5.10E-07,-6.29E+00,1.28E+00,19,1.84509804,70,1.84509804,70,-2.358922687
6.00E-05,-4.22184875,0.0014697,-2.832771306,0.0018908,-2.72E+00,0.00018901,-3.72E+00,1.00E+00,10,2.255272505,180,2.255272505,180,-1.97118483
0.00017478,-3.757508265,8.16E-05,-4.088309841,5.12E-05,-4.29E+00,4.17E-07,-6.38E+00,9.03E-01,8,2,100,2,100,-3.653705718
4.29E-20,-19.36754271,0.00012001,-3.920782564,0.0017871,-2.75E+00,0.011985,-1.92E+00,8.45E-01,7,2.477121255,300,2.477121255,300,-1.851428191
6.01E-13,-12.22112553,0.00013242,-3.878046416,0.00067797,-3.17E+00,0.00096073,-3.02E+00,1.04E+00,11,2.437750563,274,2.409933123,257,-2.146624283
0.0019248,-2.71561439,0.00060218,-3.220273673,0.00032253,-3.49E+00,1.12E-06,-5.95E+00,1.20E+00,16,1.84509804,70,1.84509804,70,-2.168392545
1.27E-05,-4.896196279,0.00031152,-3.506514066,0.00040076,-3.40E+00,4.01E-05,-4.40E+00,1.15E+00,14,2.255272505,180,2.255272505,180,-2.352675722
0.0023935,-2.620966568,0.0011171,-2.951907948,0.00070144,-3.15E+00,5.71E-06,-5.24E+00,1.18E+00,15,2,100,2,100,-1.97118483
3.94E-21,-20.40450378,1.10E-05,-4.958607315,0.00016435,-3.78E+00,0.0011022,-2.96E+00,7.78E-01,6,2.477121255,300,2.477121255,300,-3.021687069
3.65E-15,-14.43770714,6.51E-06,-5.186419011,0.00013658,-3.86E+00,0.0025397,-2.60E+00,1.04E+00,11,2.184691431,153,2.564666064,367,-2.109640469
0.0027427,-2.561821693,0.00085805,-3.066487404,0.00045957,-3.34E+00,1.59E-06,-5.80E+00,1.28E+00,19,1.84509804,70,1.84509804,70,-1.865344858
1.07E-05,-4.970616222,0.00026322,-3.579681115,0.00033863,-3.47E+00,3.39E-05,-4.47E+00,1.11E+00,13,2.255272505,180,2.255272505,180,-2.490206272
0.0020183,-2.69501428,0.000942,-3.025949097,0.00059148,-3.23E+00,4.81E-06,-5.32E+00,1.23E+00,17,2,100,2,100,-1.936516522
7.11E-21,-20.1481304,1.99E-05,-4.701146924,0.00029665,-3.53E+00,0.0019894,-2.70E+00,1.04E+00,11,2.477121255,300,2.477121255,300,-2.238733875
2.67E-06,-5.573488739,0.0053531,-2.271394644,0.0069873,-2.16E+00,0.00011641,-3.93E+00,7.78E-01,6,2.487138375,307,2.23299611,171,-1.944927618
0.0047011,-2.327800511,0.0014707,-2.832475908,0.00078773,-3.10E+00,2.73E-06,-5.56E+00,1.08E+00,12,1.84509804,70,1.84509804,70,-2.030458291
0.0087231,-2.059329149,0.2137,-0.670195478,0.27492,-5.61E-01,0.027482,-1.56E+00,0.00E+00,1,2.255272505,180,2.255272505,180,-1.808604883
0.0026486,-2.576983625,0.0012362,-2.907911261,0.00077622,-3.11E+00,6.31E-06,-5.20E+00,1.23E+00,17,2,100,2,100,-1.818470818
1.35E-19,-18.86966623,0.00037746,-3.423129064,0.0056209,-2.25E+00,0.037696,-1.42E+00,6.02E-01,4,2.477121255,300,2.477121255,300,-1.839831707
1.48E-12,-11.82973828,6.88E-06,-5.162411562,9.74E-05,-4.01E+00,0.0014465,-2.84E+00,1.11E+00,13,1.934498451,86,2.567026366,369,-2.138973658
0.0050276,-2.298639282,0.0015729,-2.803298888,0.00084243,-3.07E+00,2.92E-06,-5.53E+00,1.11E+00,13,1.84509804,70,1.84509804,70,-1.931777021
2.65E-05,-4.576754126,0.0006489,-3.187822226,0.00083481,-3.08E+00,8.34E-05,-4.08E+00,1.23E+00,17,2.255272505,180,2.255272505,180,-1.865344858
0.00099877,-3.000534511,0.00046616,-3.331464995,0.0002927,-3.53E+00,2.38E-06,-5.62E+00,1.30E+00,20,2,100,2,100,-2.100869228
1.19E-20,-19.92445304,3.34E-05,-4.476253533,0.00049671,-3.30E+00,0.0033311,-2.48E+00,9.54E-01,9,2.477121255,300,2.477121255,300,-2.189176276
1.10E-18,-17.95860731,1.43E-05,-4.844663963,0.0002596,-3.59E+00,0.0029756,-2.53E+00,1.15E+00,14,2.409933123,257,2.509202522,323,-1.923614456
0.013368,-1.873933563,0.0041821,-2.378605587,0.0022399,-2.65E+00,7.75E-06,-5.11E+00,7.78E-01,6,1.84509804,70,1.84509804,70,-2.17866337
